date,home_key,away_key,home_close_ml,away_close_ml,home_close_spread,away_close_spread,home_spread_odds,away_spread_odds,source
2011-12-25,ny,bos,-210,185,-4.5,4.5,-110,-110,sbr-archive
2011-12-25,dal,mia,185,-210,4.5,-4.5,-110,-110,sbr-archive
2011-12-25,lal,chi,205,-245,5.0,-5.0,-110,-110,sbr-archive
2011-12-25,okc,orl,-380,310,-7.5,7.5,-110,-110,sbr-archive
2011-12-25,gs,lac,175,-200,4.5,-4.5,-110,-110,sbr-archive
2011-12-26,wsh,newjersey,-165,145,-3.5,3.5,-110,-110,sbr-archive
2011-12-26,cha,mil,155,-175,178.0,-178.0,-110,-110,sbr-archive
2011-12-26,orl,hou,-265,225,-6.5,6.5,-110,-110,sbr-archive
2011-12-26,cle,tor,-130,110,-2.0,2.0,-110,-110,sbr-archive
2011-12-26,ind,det,-400,325,-8.0,8.0,-110,-110,sbr-archive
2011-12-26,min,okc,190,-230,5.5,-5.5,-110,-110,sbr-archive
2011-12-26,dal,den,-200,170,-4.5,4.5,-110,-110,sbr-archive
2011-12-26,sa,mem,-210,175,-5.0,5.0,-110,-110,sbr-archive
2011-12-26,phx,no,-260,220,-6.0,6.0,-110,-110,sbr-archive
2011-12-26,sac,lal,125,-145,3.0,-3.0,-110,-110,sbr-archive
2011-12-26,por,phi,-200,170,-5.0,5.0,-110,-110,sbr-archive
2011-12-26,gs,chi,250,-300,6.5,-6.5,-110,-110,sbr-archive
2011-12-27,newjersey,atl,155,-175,4.0,-4.0,-110,-110,sbr-archive
2011-12-27,mia,bos,-600,450,-9.5,9.5,-110,-110,sbr-archive
2011-12-27,mil,min,-240,200,-5.5,5.5,-110,-110,sbr-archive
2011-12-27,por,sac,-450,350,-8.5,8.5,-110,-110,sbr-archive
2011-12-27,lal,utah,-240,200,-5.5,5.5,-110,-110,sbr-archive
2011-12-28,tor,ind,155,-175,4.0,-4.0,-110,-110,sbr-archive
2011-12-28,cha,mia,600,-800,11.0,-11.0,-110,-110,sbr-archive
2011-12-28,atl,wsh,-475,375,-8.5,8.5,-110,-110,sbr-archive
2011-12-28,det,cle,-235,195,-5.5,5.5,-110,-110,sbr-archive
2011-12-28,no,bos,170,-200,4.5,-4.5,-110,-110,sbr-archive
2011-12-28,mem,okc,100,-120,1.0,-1.0,-110,-110,sbr-archive
2011-12-28,sa,lac,-200,170,-4.5,4.5,-110,-110,sbr-archive
2011-12-28,den,utah,-1200,700,-12.5,12.5,-110,-110,sbr-archive
2011-12-28,phx,phi,105,-125,197.0,-197.0,-110,-110,sbr-archive
2011-12-28,gs,ny,220,-260,6.0,-6.0,-110,-110,sbr-archive
2011-12-29,orl,newjersey,-800,600,-11.5,11.5,-110,-110,sbr-archive
2011-12-29,hou,sa,135,-155,197.5,-197.5,-110,-110,sbr-archive
2011-12-29,okc,dal,-230,190,-5.0,5.0,-110,-110,sbr-archive
2011-12-29,por,den,-240,200,-6.0,6.0,-110,-110,sbr-archive
2011-12-29,sac,chi,310,-380,8.0,-8.0,-110,-110,sbr-archive
2011-12-29,lal,ny,-170,150,-3.5,3.5,-110,-110,sbr-archive
2011-12-30,cha,orl,155,-175,4.0,-4.0,-110,-110,sbr-archive
2011-12-30,ind,cle,-550,425,-9.5,9.5,-110,-110,sbr-archive
2011-12-30,bos,det,-700,500,-10.0,10.0,-110,-110,sbr-archive
2011-12-30,atl,newjersey,-1000,700,-11.5,11.5,-110,-110,sbr-archive
2011-12-30,min,mia,350,-450,8.5,-8.5,-110,-110,sbr-archive
2011-12-30,mem,hou,-270,230,-6.5,6.5,-110,-110,sbr-archive
2011-12-30,no,phx,-140,120,-2.5,2.5,-110,-110,sbr-archive
2011-12-30,dal,tor,-450,350,-8.5,8.5,-110,-110,sbr-archive
2011-12-30,mil,wsh,-460,360,-8.5,8.5,-110,-110,sbr-archive
2011-12-30,utah,phi,170,-200,5.0,-5.0,-110,-110,sbr-archive
2011-12-30,lac,chi,-105,-115,191.5,-191.5,-110,-110,sbr-archive
2011-12-31,lal,den,-220,180,-5.0,5.0,-110,-110,sbr-archive
2011-12-31,det,ind,120,-140,2.5,-2.5,-110,-110,sbr-archive
2011-12-31,hou,atl,-120,100,-1.0,1.0,-110,-110,sbr-archive
2011-12-31,sac,ny,-105,-115,1.0,-1.0,-110,-110,sbr-archive
2011-12-31,okc,phx,-900,650,-11.5,11.5,-110,-110,sbr-archive
2011-12-31,sa,utah,-1500,1000,-14.0,14.0,-110,-110,sbr-archive
2011-12-31,gs,phi,110,-130,2.0,-2.0,-110,-110,sbr-archive
2012-01-01,wsh,bos,240,-280,7.0,-7.0,-110,-110,sbr-archive
2012-01-01,cle,newjersey,-135,115,-2.5,2.5,-110,-110,sbr-archive
2012-01-01,orl,tor,-1100,750,-12.0,12.0,-110,-110,sbr-archive
2012-01-01,mia,cha,-2000,1200,-14.0,14.0,-110,-110,sbr-archive
2012-01-01,min,dal,120,-140,2.5,-2.5,-110,-110,sbr-archive
2012-01-01,chi,mem,-280,240,-6.5,6.5,-110,-110,sbr-archive
2012-01-01,den,lal,-225,185,-5.5,5.5,-110,-110,sbr-archive
2012-01-01,sac,no,-175,155,-4.0,4.0,-110,-110,sbr-archive
2012-01-01,lac,por,-155,135,-3.0,3.0,-110,-110,sbr-archive
2012-01-02,phx,gs,-180,160,-4.5,4.5,-110,-110,sbr-archive
2012-01-02,ny,tor,-400,325,-8.5,8.5,-110,-110,sbr-archive
2012-01-02,mia,atl,-650,500,-9.5,9.5,-110,-110,sbr-archive
2012-01-02,newjersey,ind,210,-250,6.0,-6.0,-110,-110,sbr-archive
2012-01-02,bos,wsh,-800,600,-11.0,11.0,-110,-110,sbr-archive
2012-01-02,det,orl,175,-210,5.0,-5.0,-110,-110,sbr-archive
2012-01-02,min,sa,180,-220,5.0,-5.0,-110,-110,sbr-archive
2012-01-02,dal,okc,125,-145,2.5,-2.5,-110,-110,sbr-archive
2012-01-02,den,mil,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-01-02,utah,no,-280,240,-6.5,6.5,-110,-110,sbr-archive
2012-01-03,cle,cha,-170,150,-4.0,4.0,-110,-110,sbr-archive
2012-01-03,okc,por,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-01-03,mem,sac,-260,220,-6.5,6.5,-110,-110,sbr-archive
2012-01-03,chi,atl,-600,450,-10.0,10.0,-110,-110,sbr-archive
2012-01-03,utah,mil,-120,100,-1.5,1.5,-110,-110,sbr-archive
2012-01-03,lal,hou,-340,280,-7.0,7.0,-110,-110,sbr-archive
2012-01-04,tor,cle,-220,180,-5.0,5.0,-110,-110,sbr-archive
2012-01-04,orl,wsh,-1400,900,-13.0,13.0,-110,-110,sbr-archive
2012-01-04,bos,newjersey,-1400,900,-12.5,12.5,-110,-110,sbr-archive
2012-01-04,mia,ind,-360,300,-7.5,7.5,-110,-110,sbr-archive
2012-01-04,det,chi,240,-280,6.5,-6.5,-110,-110,sbr-archive
2012-01-04,ny,cha,-800,600,-11.5,11.5,-110,-110,sbr-archive
2012-01-04,min,mem,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-01-04,no,phi,190,-230,5.5,-5.5,-110,-110,sbr-archive
2012-01-04,sa,gs,-350,290,-7.5,7.5,-110,-110,sbr-archive
2012-01-04,dal,phx,-350,290,-7.5,7.5,-110,-110,sbr-archive
2012-01-04,den,sac,-900,650,-11.0,11.0,-110,-110,sbr-archive
2012-01-04,lac,hou,-320,260,-7.0,7.0,-110,-110,sbr-archive
2012-01-05,atl,mia,-185,165,-186.0,186.0,-110,-110,sbr-archive
2012-01-05,sa,dal,-135,115,-2.0,2.0,-110,-110,sbr-archive
2012-01-05,sac,mil,135,-155,3.0,-3.0,-110,-110,sbr-archive
2012-01-05,por,lal,-165,145,-3.5,3.5,-110,-110,sbr-archive
2012-01-06,cha,atl,105,-125,1.5,-1.5,-110,-110,sbr-archive
2012-01-06,phi,det,-625,475,-10.0,10.0,-110,-110,sbr-archive
2012-01-06,tor,newjersey,-270,230,-6.0,6.0,-110,-110,sbr-archive
2012-01-06,wsh,ny,220,-260,6.0,-6.0,-110,-110,sbr-archive
2012-01-06,bos,ind,-260,220,-6.0,6.0,-110,-110,sbr-archive
2012-01-06,orl,chi,110,-130,181.5,-181.5,-110,-110,sbr-archive
2012-01-06,okc,hou,-750,550,-10.5,10.5,-110,-110,sbr-archive
2012-01-06,min,cle,-300,250,-6.5,6.5,-110,-110,sbr-archive
2012-01-06,no,den,230,-270,6.5,-6.5,-110,-110,sbr-archive
2012-01-06,utah,mem,100,-120,185.0,-185.0,-110,-110,sbr-archive
2012-01-06,phx,por,115,-135,2.0,-2.0,-110,-110,sbr-archive
2012-01-06,lal,gs,-700,500,-10.5,10.5,-110,-110,sbr-archive
2012-01-07,ind,cha,-600,450,-10.0,10.0,-110,-110,sbr-archive
2012-01-07,atl,chi,220,-260,6.0,-6.0,-110,-110,sbr-archive
2012-01-07,det,ny,165,-185,4.0,-4.0,-110,-110,sbr-archive
2012-01-07,newjersey,mia,350,-450,8.5,-8.5,-110,-110,sbr-archive
2012-01-07,phi,tor,-625,475,-10.0,10.0,-110,-110,sbr-archive
2012-01-07,hou,okc,200,-240,5.5,-5.5,-110,-110,sbr-archive
2012-01-07,sa,den,-185,165,-4.5,4.5,-110,-110,sbr-archive
2012-01-07,dal,no,-1000,700,-11.5,11.5,-110,-110,sbr-archive
2012-01-07,lac,mil,-650,500,-10.0,10.0,-110,-110,sbr-archive
2012-01-07,gs,utah,-160,140,-3.5,3.5,-110,-110,sbr-archive
2012-01-08,wsh,min,125,-145,2.5,-2.5,-110,-110,sbr-archive
2012-01-08,sac,orl,250,-300,7.0,-7.0,-110,-110,sbr-archive
2012-01-08,okc,sa,-280,240,-6.5,6.5,-110,-110,sbr-archive
2012-01-08,phx,mil,-350,290,-7.5,7.5,-110,-110,sbr-archive
2012-01-08,por,cle,-700,500,-10.5,10.5,-110,-110,sbr-archive
2012-01-08,lal,mem,-320,260,-7.5,7.5,-110,-110,sbr-archive
2012-01-09,tor,min,-155,135,-3.0,3.0,-110,-110,sbr-archive
2012-01-09,phi,ind,-305,245,-7.0,7.0,-110,-110,sbr-archive
2012-01-09,newjersey,atl,190,-240,5.5,-5.5,-110,-110,sbr-archive
2012-01-09,ny,cha,-735,510,-10.5,10.5,-110,-110,sbr-archive
2012-01-09,chi,det,-1905,1205,-14.5,14.5,-110,-110,sbr-archive
2012-01-09,den,no,-1340,890,-13.5,13.5,-110,-110,sbr-archive
2012-01-10,cha,hou,135,-155,3.5,-3.5,-110,-110,sbr-archive
2012-01-10,wsh,tor,-140,120,-3.0,3.0,-110,-110,sbr-archive
2012-01-10,phi,sac,-550,425,-9.5,9.5,-110,-110,sbr-archive
2012-01-10,det,dal,255,-315,7.0,-7.0,-110,-110,sbr-archive
2012-01-10,mil,sa,110,-130,2.0,-2.0,-110,-110,sbr-archive
2012-01-10,mem,okc,115,-135,2.5,-2.5,-110,-110,sbr-archive
2012-01-10,min,chi,240,-300,6.5,-6.5,-110,-110,sbr-archive
2012-01-10,utah,cle,-275,225,-6.5,6.5,-110,-110,sbr-archive
2012-01-10,por,lac,-250,200,-5.5,5.5,-110,-110,sbr-archive
2012-01-10,lal,phx,-375,305,-8.0,8.0,-110,-110,sbr-archive
2012-01-10,gs,mia,450,-610,9.5,-9.5,-110,-110,sbr-archive
2012-01-11,ind,atl,-145,125,-2.5,2.5,-110,-110,sbr-archive
2012-01-11,tor,sac,-245,195,-5.5,5.5,-110,-110,sbr-archive
2012-01-11,ny,phi,-175,155,-4.0,4.0,-110,-110,sbr-archive
2012-01-11,chi,wsh,-940,640,-11.5,11.5,-110,-110,sbr-archive
2012-01-11,no,okc,235,-295,6.5,-6.5,-110,-110,sbr-archive
2012-01-11,bos,dal,-205,165,-5.0,5.0,-110,-110,sbr-archive
2012-01-11,sa,hou,-305,245,-7.0,7.0,-110,-110,sbr-archive
2012-01-11,den,newjersey,-1145,745,-12.0,12.0,-110,-110,sbr-archive
2012-01-11,utah,lal,105,-125,1.5,-1.5,-110,-110,sbr-archive
2012-01-11,por,orl,-150,130,-3.0,3.0,-110,-110,sbr-archive
2012-01-11,lac,mia,135,-155,3.0,-3.0,-110,-110,sbr-archive
2012-01-12,atl,cha,-380,310,-7.5,7.5,-110,-110,sbr-archive
2012-01-12,mil,det,-400,325,-8.5,8.5,-110,-110,sbr-archive
2012-01-12,mem,ny,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-01-12,phx,cle,-320,260,-7.5,7.5,-110,-110,sbr-archive
2012-01-12,gs,orl,145,-165,3.5,-3.5,-110,-110,sbr-archive
2012-01-13,cha,det,-160,140,-3.5,3.5,-110,-110,sbr-archive
2012-01-13,tor,ind,210,-250,6.0,-6.0,-110,-110,sbr-archive
2012-01-13,phi,wsh,-1500,1000,-13.0,13.0,-110,-110,sbr-archive
2012-01-13,bos,chi,110,-130,176.5,-176.5,-110,-110,sbr-archive
2012-01-13,hou,sac,-400,320,-8.5,8.5,-110,-110,sbr-archive
2012-01-13,no,min,102,-113,1.5,-1.5,-110,-110,sbr-archive
2012-01-13,sa,por,-116,105,-1.5,1.5,-110,-110,sbr-archive
2012-01-13,dal,mil,-530,415,-9.5,9.5,-110,-110,sbr-archive
2012-01-13,phx,newjersey,-230,190,-5.0,5.0,-110,-110,sbr-archive
2012-01-13,den,mia,145,-165,3.5,-3.5,-110,-110,sbr-archive
2012-01-13,lal,cle,-770,570,-11.0,11.0,-110,-110,sbr-archive
2012-01-14,ind,bos,-165,145,-3.5,3.5,-110,-110,sbr-archive
2012-01-14,wsh,phi,305,-370,8.0,-8.0,-110,-110,sbr-archive
2012-01-14,atl,min,-330,270,-7.0,7.0,-110,-110,sbr-archive
2012-01-14,cha,gs,145,-165,3.5,-3.5,-110,-110,sbr-archive
2012-01-14,hou,por,-110,100,-1.0,1.0,-110,-110,sbr-archive
2012-01-14,okc,ny,-800,600,-11.0,11.0,-110,-110,sbr-archive
2012-01-14,mem,no,-780,580,-11.0,11.0,-110,-110,sbr-archive
2012-01-14,chi,tor,-2000,1200,-14.0,14.0,-110,-110,sbr-archive
2012-01-14,utah,newjersey,-400,320,-8.0,8.0,-110,-110,sbr-archive
2012-01-14,dal,sac,-900,650,-12.0,12.0,-110,-110,sbr-archive
2012-01-14,lac,lal,-135,115,-2.5,2.5,-110,-110,sbr-archive
2012-01-15,det,gs,-180,155,-4.5,4.5,-110,-110,sbr-archive
2012-01-15,den,utah,-725,500,-10.5,10.5,-110,-110,sbr-archive
2012-01-15,sa,phx,-455,355,-8.5,8.5,-110,-110,sbr-archive
2012-01-16,ny,orl,105,-125,193.0,-193.0,-110,-110,sbr-archive
2012-01-16,mem,chi,110,-130,2.0,-2.0,-110,-110,sbr-archive
2012-01-16,phi,mil,-455,355,-8.5,8.5,-110,-110,sbr-archive
2012-01-16,wsh,hou,195,-245,5.5,-5.5,-110,-110,sbr-archive
2012-01-16,cha,cle,-115,-105,-1.0,1.0,-110,-110,sbr-archive
2012-01-16,no,por,200,-250,6.0,-6.0,-110,-110,sbr-archive
2012-01-16,lac,newjersey,-340,270,-7.5,7.5,-110,-110,sbr-archive
2012-01-16,atl,tor,-655,465,-10.0,10.0,-110,-110,sbr-archive
2012-01-16,min,sac,-320,260,-7.5,7.5,-110,-110,sbr-archive
2012-01-16,bos,okc,125,-145,2.5,-2.5,-110,-110,sbr-archive
2012-01-16,lal,dal,-185,165,-4.0,4.0,-110,-110,sbr-archive
2012-01-17,orl,cha,-1000,700,-12.0,12.0,-110,-110,sbr-archive
2012-01-17,cle,gs,-130,110,-2.0,2.0,-110,-110,sbr-archive
2012-01-17,mia,sa,-300,250,-7.0,7.0,-110,-110,sbr-archive
2012-01-17,chi,phx,-470,370,-9.0,9.0,-110,-110,sbr-archive
2012-01-17,mil,den,130,-150,3.0,-3.0,-110,-110,sbr-archive
2012-01-17,hou,det,-345,285,-7.5,7.5,-110,-110,sbr-archive
2012-01-17,utah,lac,-200,170,-5.0,5.0,-110,-110,sbr-archive
2012-01-18,phi,den,-245,195,-6.0,6.0,-110,-110,sbr-archive
2012-01-18,wsh,okc,570,-870,11.0,-11.0,-110,-110,sbr-archive
2012-01-18,orl,sa,-190,165,-5.0,5.0,-110,-110,sbr-archive
2012-01-18,ny,phx,-370,300,-8.0,8.0,-110,-110,sbr-archive
2012-01-18,newjersey,gs,-150,130,-3.0,3.0,-110,-110,sbr-archive
2012-01-18,bos,tor,-530,420,-9.0,9.0,-110,-110,sbr-archive
2012-01-18,min,det,-450,350,-8.5,8.5,-110,-110,sbr-archive
2012-01-18,no,mem,155,-175,4.0,-4.0,-110,-110,sbr-archive
2012-01-18,atl,por,-135,115,-2.5,2.5,-110,-110,sbr-archive
2012-01-18,sac,ind,180,-220,5.5,-5.5,-110,-110,sbr-archive
2012-01-18,lac,dal,150,-170,3.5,-3.5,-110,-110,sbr-archive
2012-01-19,mia,lal,-240,200,-5.5,5.5,-110,-110,sbr-archive
2012-01-19,hou,no,-600,450,-9.5,9.5,-110,-110,sbr-archive
2012-01-19,utah,dal,-155,135,-3.0,3.0,-110,-110,sbr-archive
2012-01-20,tor,por,275,-345,7.5,-7.5,-110,-110,sbr-archive
2012-01-20,wsh,den,260,-320,7.5,-7.5,-110,-110,sbr-archive
2012-01-20,phi,atl,-305,245,-6.5,6.5,-110,-110,sbr-archive
2012-01-20,ny,mil,-205,175,-4.5,4.5,-110,-110,sbr-archive
2012-01-20,cle,chi,170,-200,5.0,-5.0,-110,-110,sbr-archive
2012-01-20,det,mem,175,-215,5.0,-5.0,-110,-110,sbr-archive
2012-01-20,bos,phx,-295,235,-6.0,6.0,-110,-110,sbr-archive
2012-01-20,orl,lal,-160,140,-3.0,3.0,-110,-110,sbr-archive
2012-01-20,sa,sac,-765,515,-10.5,10.5,-110,-110,sbr-archive
2012-01-20,lac,min,-220,180,-4.5,4.5,-110,-110,sbr-archive
2012-01-20,gs,ind,-125,105,-1.0,1.0,-110,-110,sbr-archive
2012-01-21,atl,cle,-335,275,-7.5,7.5,-110,-110,sbr-archive
2012-01-21,mia,phi,-325,265,-7.0,7.0,-110,-110,sbr-archive
2012-01-21,det,por,250,-300,6.5,-6.5,-110,-110,sbr-archive
2012-01-21,ny,den,120,-140,207.0,-207.0,-110,-110,sbr-archive
2012-01-21,mem,sac,-500,400,-9.5,9.5,-110,-110,sbr-archive
2012-01-21,no,dal,150,-170,3.5,-3.5,-110,-110,sbr-archive
2012-01-21,hou,sa,-210,175,-5.0,5.0,-110,-110,sbr-archive
2012-01-21,newjersey,okc,310,-380,8.0,-8.0,-110,-110,sbr-archive
2012-01-21,chi,cha,-1500,1000,-12.5,12.5,-110,-110,sbr-archive
2012-01-21,utah,min,-300,250,-7.0,7.0,-110,-110,sbr-archive
2012-01-22,wsh,bos,155,-175,4.0,-4.0,-110,-110,sbr-archive
2012-01-22,lac,tor,-450,350,-8.5,8.5,-110,-110,sbr-archive
2012-01-22,mia,mil,-525,415,-9.0,9.0,-110,-110,sbr-archive
2012-01-22,newjersey,cha,-200,170,-5.0,5.0,-110,-110,sbr-archive
2012-01-22,lal,ind,-235,195,-5.5,5.5,-110,-110,sbr-archive
2012-01-23,phi,wsh,-1100,700,-13.0,13.0,-110,-110,sbr-archive
2012-01-23,bos,orl,290,-350,7.5,-7.5,-110,-110,sbr-archive
2012-01-23,okc,det,-1600,1000,-13.5,13.5,-110,-110,sbr-archive
2012-01-23,chi,newjersey,-1450,950,-13.5,13.5,-110,-110,sbr-archive
2012-01-23,mil,atl,105,-125,1.5,-1.5,-110,-110,sbr-archive
2012-01-23,min,hou,-140,120,-2.0,2.0,-110,-110,sbr-archive
2012-01-23,no,sa,165,-190,4.5,-4.5,-110,-110,sbr-archive
2012-01-23,dal,phx,-210,175,-5.0,5.0,-110,-110,sbr-archive
2012-01-23,por,sac,-725,525,-11.0,11.0,-110,-110,sbr-archive
2012-01-23,gs,mem,-135,115,-194.5,194.5,-110,-110,sbr-archive
2012-01-24,cha,ny,195,-235,5.5,-5.5,-110,-110,sbr-archive
2012-01-24,ind,orl,-160,140,-3.5,3.5,-110,-110,sbr-archive
2012-01-24,mia,cle,-1650,1050,-13.5,13.5,-110,-110,sbr-archive
2012-01-24,phx,tor,-240,190,-5.5,5.5,-110,-110,sbr-archive
2012-01-24,por,mem,-275,225,-6.5,6.5,-110,-110,sbr-archive
2012-01-25,wsh,cha,-340,280,-7.5,7.5,-110,-110,sbr-archive
2012-01-25,cle,ny,150,-170,4.0,-4.0,-110,-110,sbr-archive
2012-01-25,phi,newjersey,-825,625,-11.5,11.5,-110,-110,sbr-archive
2012-01-25,det,mia,350,-450,8.5,-8.5,-110,-110,sbr-archive
2012-01-25,chi,ind,-400,325,-8.0,8.0,-110,-110,sbr-archive
2012-01-25,okc,no,-1200,750,-11.5,11.5,-110,-110,sbr-archive
2012-01-25,hou,mil,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-01-25,sa,atl,-190,165,-4.0,4.0,-110,-110,sbr-archive
2012-01-25,dal,min,-260,220,-6.0,6.0,-110,-110,sbr-archive
2012-01-25,utah,tor,-650,500,-10.5,10.5,-110,-110,sbr-archive
2012-01-25,sac,den,240,-280,6.5,-6.5,-110,-110,sbr-archive
2012-01-25,gs,por,-170,150,-4.0,4.0,-110,-110,sbr-archive
2012-01-25,lal,lac,-175,155,-4.0,4.0,-110,-110,sbr-archive
2012-01-26,orl,bos,-600,450,-10.0,10.0,-110,-110,sbr-archive
2012-01-26,lac,mem,-175,155,-4.0,4.0,-110,-110,sbr-archive
2012-01-27,phi,cha,-3295,1495,-15.5,15.5,-110,-110,sbr-archive
2012-01-27,cle,newjersey,-175,155,-4.0,4.0,-110,-110,sbr-archive
2012-01-27,bos,ind,150,-170,4.0,-4.0,-110,-110,sbr-archive
2012-01-27,det,atl,205,-255,6.5,-6.5,-110,-110,sbr-archive
2012-01-27,chi,mil,-770,520,-11.0,11.0,-110,-110,sbr-archive
2012-01-27,no,orl,135,-155,3.5,-3.5,-110,-110,sbr-archive
2012-01-27,hou,wsh,-475,375,-9.0,9.0,-110,-110,sbr-archive
2012-01-27,mia,ny,-1045,645,-11.5,11.5,-110,-110,sbr-archive
2012-01-27,min,sa,-105,-115,195.5,-195.5,-110,-110,sbr-archive
2012-01-27,dal,utah,-185,160,-4.5,4.5,-110,-110,sbr-archive
2012-01-27,den,tor,-1335,885,-13.0,13.0,-110,-110,sbr-archive
2012-01-27,por,phx,-485,385,-9.5,9.5,-110,-110,sbr-archive
2012-01-27,gs,okc,175,-200,4.5,-4.5,-110,-110,sbr-archive
2012-01-28,cha,wsh,105,-125,1.5,-1.5,-110,-110,sbr-archive
2012-01-28,phi,det,-1300,850,-13.0,13.0,-110,-110,sbr-archive
2012-01-28,hou,ny,-280,240,-7.0,7.0,-110,-110,sbr-archive
2012-01-28,mil,lal,170,-200,5.0,-5.0,-110,-110,sbr-archive
2012-01-28,phx,mem,155,-175,4.5,-4.5,-110,-110,sbr-archive
2012-01-28,utah,sac,-500,400,-9.0,9.0,-110,-110,sbr-archive
2012-01-29,mia,chi,-185,165,-4.5,4.5,-110,-110,sbr-archive
2012-01-29,newjersey,tor,-220,180,-5.0,5.0,-110,-110,sbr-archive
2012-01-29,bos,cle,-320,260,-6.5,6.5,-110,-110,sbr-archive
2012-01-29,orl,ind,-160,140,-3.5,3.5,-110,-110,sbr-archive
2012-01-29,dal,sa,-260,220,-6.0,6.0,-110,-110,sbr-archive
2012-01-29,min,lal,-130,110,-2.0,2.0,-110,-110,sbr-archive
2012-01-29,no,atl,115,-135,2.5,-2.5,-110,-110,sbr-archive
2012-01-29,den,lac,-240,200,-5.5,5.5,-110,-110,sbr-archive
2012-01-30,wsh,chi,375,-475,9.0,-9.0,-110,-110,sbr-archive
2012-01-30,phi,orl,-325,265,-7.5,7.5,-110,-110,sbr-archive
2012-01-30,mia,no,-1300,900,-12.5,12.5,-110,-110,sbr-archive
2012-01-30,mil,det,-340,280,-8.0,8.0,-110,-110,sbr-archive
2012-01-30,mem,sa,-250,210,-6.0,6.0,-110,-110,sbr-archive
2012-01-30,hou,min,-280,240,-6.5,6.5,-110,-110,sbr-archive
2012-01-30,utah,por,110,-130,186.5,-186.5,-110,-110,sbr-archive
2012-01-30,phx,dal,180,-220,5.0,-5.0,-110,-110,sbr-archive
2012-01-30,lac,okc,115,-135,2.0,-2.0,-110,-110,sbr-archive
2012-01-31,ind,newjersey,-550,425,-9.5,9.5,-110,-110,sbr-archive
2012-01-31,cle,bos,170,-200,5.0,-5.0,-110,-110,sbr-archive
2012-01-31,tor,atl,200,-240,5.5,-5.5,-110,-110,sbr-archive
2012-01-31,ny,det,-525,425,-10.0,10.0,-110,-110,sbr-archive
2012-01-31,mem,den,105,-125,201.0,-201.0,-110,-110,sbr-archive
2012-01-31,gs,sac,-320,260,-7.0,7.0,-110,-110,sbr-archive
2012-01-31,lal,cha,-1700,1100,-13.0,13.0,-110,-110,sbr-archive
2012-02-01,orl,wsh,-670,470,-10.5,10.5,-110,-110,sbr-archive
2012-02-01,phi,chi,100,-120,2.0,-2.0,-110,-110,sbr-archive
2012-02-01,bos,tor,-480,380,-9.0,9.0,-110,-110,sbr-archive
2012-02-01,newjersey,det,-255,205,-6.0,6.0,-110,-110,sbr-archive
2012-02-01,min,ind,-160,140,-3.0,3.0,-110,-110,sbr-archive
2012-02-01,mil,mia,265,-325,7.0,-7.0,-110,-110,sbr-archive
2012-02-01,no,phx,-120,100,-1.5,1.5,-110,-110,sbr-archive
2012-02-01,dal,okc,-105,-115,,,-110,-110,sbr-archive
2012-02-01,sa,hou,-225,185,-5.5,5.5,-110,-110,sbr-archive
2012-02-01,por,cha,-2180,1380,-15.5,15.5,-110,-110,sbr-archive
2012-02-01,utah,lac,115,-135,2.5,-2.5,-110,-110,sbr-archive
2012-02-02,atl,mem,-185,165,-4.5,4.5,-110,-110,sbr-archive
2012-02-02,ny,chi,150,-170,4.0,-4.0,-110,-110,sbr-archive
2012-02-02,sa,no,-700,500,-10.5,10.5,-110,-110,sbr-archive
2012-02-02,sac,por,150,-170,4.0,-4.0,-110,-110,sbr-archive
2012-02-02,lac,den,-110,-110,,,-110,-110,sbr-archive
2012-02-02,gs,utah,-230,190,-5.5,5.5,-110,-110,sbr-archive
2012-02-03,phi,mia,110,-130,2.0,-2.0,-110,-110,sbr-archive
2012-02-03,tor,wsh,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-02-03,orl,cle,-320,260,-7.0,7.0,-110,-110,sbr-archive
2012-02-03,det,mil,170,-200,4.5,-4.5,-110,-110,sbr-archive
2012-02-03,newjersey,min,165,-190,4.5,-4.5,-110,-110,sbr-archive
2012-02-03,okc,mem,-450,350,-8.5,8.5,-110,-110,sbr-archive
2012-02-03,bos,ny,-290,245,-6.5,6.5,-110,-110,sbr-archive
2012-02-03,hou,phx,-300,250,-7.0,7.0,-110,-110,sbr-archive
2012-02-03,dal,ind,-200,170,-4.5,4.5,-110,-110,sbr-archive
2012-02-03,den,lal,-160,140,-3.5,3.5,-110,-110,sbr-archive
2012-02-04,ind,orl,-220,180,-5.0,5.0,-110,-110,sbr-archive
2012-02-04,atl,phi,-160,140,-3.0,3.0,-110,-110,sbr-archive
2012-02-04,wsh,lac,325,-400,8.5,-8.5,-110,-110,sbr-archive
2012-02-04,ny,newjersey,-270,230,-6.5,6.5,-110,-110,sbr-archive
2012-02-04,det,no,-105,-115,175.5,-175.5,-110,-110,sbr-archive
2012-02-04,cle,dal,200,-240,5.5,-5.5,-110,-110,sbr-archive
2012-02-04,min,hou,-120,100,-1.5,1.5,-110,-110,sbr-archive
