date,venue_id,temp_c,humidity,precip_mm,wind_kph,wind_dir,has_weather,is_roof
2018-04-02,1,17.04,65.8,0.0,12.34,212.0,1.0,0.0
2018-04-03,1,18.86,61.0,0.0,11.6,236.4,1.0,0.0
2018-04-04,1,16.619999999999997,71.8,0.0,11.32,215.0,1.0,0.0
2018-04-06,1,18.04,66.2,0.0,12.919999999999998,206.6,1.0,0.0
2018-04-07,1,18.919999999999998,77.0,0.0,14.76,206.8,1.0,0.0
2018-04-08,1,21.5,47.4,0.0,10.78,227.8,1.0,0.0
2018-04-17,1,18.94,28.2,0.0,12.919999999999998,269.0,1.0,0.0
2018-04-18,1,17.84,49.4,0.0,15.820000000000002,214.0,1.0,0.0
2018-04-19,1,15.48,55.2,0.0,12.559999999999999,212.8,1.0,0.0
2018-04-20,1,19.240000000000002,50.8,0.0,11.26,220.8,1.0,0.0
2018-04-21,1,24.1,40.2,0.0,10.4,233.2,1.0,0.0
2018-04-22,1,22.18,46.6,0.0,12.4,211.0,1.0,0.0
2018-04-27,1,17.880000000000003,58.6,0.0,12.2,214.0,1.0,0.0
2018-04-28,1,18.94,54.0,0.0,13.38,212.8,1.0,0.0
2018-04-29,1,18.2,57.6,0.0,13.780000000000001,224.6,1.0,0.0
2018-05-01,1,14.88,61.2,0.02,17.44,176.8,1.0,0.0
2018-05-02,1,15.780000000000001,65.6,0.0,11.82,212.2,1.0,0.0
2018-05-03,1,20.76,51.2,0.0,10.4,255.6,1.0,0.0
2018-05-10,1,19.64,67.8,0.0,12.5,210.4,1.0,0.0
2018-05-11,1,17.240000000000002,66.2,0.0,21.82,165.8,1.0,0.0
2018-05-12,1,17.740000000000002,63.4,0.0,13.680000000000001,214.2,1.0,0.0
2018-05-13,1,19.14,57.0,0.0,15.719999999999999,232.8,1.0,0.0
2018-05-14,1,19.080000000000002,60.4,0.0,15.1,232.8,1.0,0.0
2018-05-15,1,19.28,57.8,0.0,14.719999999999999,238.0,1.0,0.0
2018-05-16,1,20.580000000000002,44.8,0.0,14.580000000000002,227.0,1.0,0.0
2018-05-17,1,18.66,59.4,0.0,15.24,192.0,1.0,0.0
2018-05-18,1,18.919999999999998,61.8,0.0,13.48,213.2,1.0,0.0
2018-05-19,1,19.04,64.8,0.0,13.059999999999999,226.0,1.0,0.0
2018-05-20,1,18.96,66.6,0.0,14.24,219.0,1.0,0.0
2018-06-01,1,22.18,51.6,0.0,9.84,240.0,1.0,0.0
2018-06-02,1,23.119999999999997,48.2,0.0,9.940000000000001,230.4,1.0,0.0
2018-06-03,1,21.84,61.8,0.0,14.040000000000001,214.0,1.0,0.0
2018-06-04,1,19.78,68.4,0.0,14.34,202.0,1.0,0.0
2018-06-05,1,19.5,66.2,0.0,14.080000000000002,211.6,1.0,0.0
2018-06-06,1,19.84,66.6,0.0,14.680000000000001,218.6,1.0,0.0
2018-06-18,1,21.3,56.2,0.0,14.12,237.6,1.0,0.0
2018-06-19,1,21.36,65.0,0.0,12.9,217.6,1.0,0.0
2018-06-21,1,21.86,67.6,0.0,12.72,215.8,1.0,0.0
2018-06-22,1,23.339999999999996,64.8,0.0,11.6,228.6,1.0,0.0
2018-06-23,1,20.06,65.6,0.0,15.959999999999999,185.2,1.0,0.0
2018-06-24,1,20.68,64.2,0.0,13.16,219.6,1.0,0.0
2018-07-06,1,41.160000000000004,12.0,0.0,13.14,254.0,1.0,0.0
2018-07-07,1,33.72,33.4,0.0,17.119999999999997,197.8,1.0,0.0
2018-07-08,1,30.72,31.4,0.0,13.48,209.6,1.0,0.0
2018-07-10,1,27.360000000000003,42.2,0.0,12.98,218.4,1.0,0.0
2018-07-11,1,26.78,58.6,0.0,14.76,208.8,1.0,0.0
2018-07-12,1,25.74,60.8,0.0,15.98,216.8,1.0,0.0
2018-07-20,1,25.02,50.6,0.0,14.280000000000001,221.2,1.0,0.0
2018-07-21,1,26.3,56.2,0.0,15.7,233.8,1.0,0.0
2018-07-22,1,28.939999999999998,43.6,0.0,13.24,245.8,1.0,0.0
2018-07-23,1,29.02,50.8,0.0,12.58,210.8,1.0,0.0
2018-07-24,1,28.52,53.4,0.0,13.5,211.2,1.0,0.0
2018-07-25,1,27.52,64.2,0.0,13.12,213.6,1.0,0.0
2018-07-26,1,25.32,66.6,0.0,12.34,217.6,1.0,0.0
2018-07-27,1,27.54,54.8,0.0,13.76,208.6,1.0,0.0
2018-07-28,1,24.2,69.0,0.0,12.819999999999999,212.8,1.0,0.0
2018-07-29,1,27.28,55.8,0.0,14.080000000000002,217.8,1.0,0.0
2018-08-06,1,31.639999999999997,40.6,0.0,11.4,226.8,1.0,0.0
2018-08-07,1,30.9,36.8,0.0,13.719999999999999,211.8,1.0,0.0
2018-08-08,1,29.919999999999998,50.8,0.0,13.719999999999999,217.2,1.0,0.0
2018-08-10,1,30.139999999999997,36.6,0.0,14.88,227.6,1.0,0.0
2018-08-11,1,28.380000000000003,56.2,0.0,16.68,240.8,1.0,0.0
2018-08-12,1,26.419999999999998,51.8,0.0,15.24,219.8,1.0,0.0
2018-08-24,1,23.96,63.2,0.0,11.86,210.4,1.0,0.0
2018-08-25,1,24.1,58.6,0.0,12.459999999999999,220.6,1.0,0.0
2018-08-26,1,24.380000000000003,59.6,0.0,12.18,227.2,1.0,0.0
2018-08-27,1,23.52,60.6,0.0,12.26,218.8,1.0,0.0
2018-08-28,1,24.56,55.4,0.0,11.78,217.4,1.0,0.0
2018-09-10,1,22.82,72.8,0.0,11.64,209.4,1.0,0.0
2018-09-11,1,22.54,68.0,0.0,11.64,212.2,1.0,0.0
2018-09-12,1,23.5,60.8,0.0,11.940000000000001,220.6,1.0,0.0
2018-09-13,1,26.880000000000003,50.2,0.0,11.78,254.0,1.0,0.0
2018-09-14,1,28.1,39.6,0.0,12.68,234.2,1.0,0.0
2018-09-15,1,25.96,40.4,0.0,11.18,230.4,1.0,0.0
2018-09-16,1,25.24,51.2,0.0,11.26,212.8,1.0,0.0
2018-09-24,1,20.66,72.0,0.0,11.78,210.4,1.0,0.0
2018-09-25,1,20.54,71.8,0.0,9.440000000000001,245.4,1.0,0.0
2018-09-26,1,22.22,72.2,0.0,11.36,214.0,1.0,0.0
2018-09-28,1,21.14,76.4,0.0,12.1,212.6,1.0,0.0
2018-09-29,1,21.0,68.0,0.0,11.6,223.4,1.0,0.0
2018-09-30,1,25.419999999999998,41.8,0.0,8.120000000000001,223.6,1.0,0.0
2019-04-04,1,16.16,66.0,0.22000000000000003,12.6,228.8,1.0,0.0
2019-04-05,1,16.94,62.6,0.0,13.3,243.8,1.0,0.0
2019-04-06,1,17.66,62.8,0.0,10.22,210.6,1.0,0.0
2019-04-07,1,24.619999999999997,43.2,0.0,9.58,247.2,1.0,0.0
2019-04-08,1,25.4,37.6,0.0,12.120000000000001,205.6,1.0,0.0
2019-04-09,1,23.240000000000002,26.8,0.0,21.580000000000002,266.8,1.0,0.0
2019-04-10,1,21.619999999999997,27.0,0.0,19.279999999999998,237.4,1.0,0.0
2019-04-18,1,24.54,42.2,0.0,11.120000000000001,240.4,1.0,0.0
2019-04-19,1,17.3,68.6,0.0,13.98,209.2,1.0,0.0
2019-04-20,1,16.619999999999997,65.2,0.0,12.959999999999999,219.0,1.0,0.0
2019-04-21,1,17.259999999999998,56.2,0.0,13.24,214.0,1.0,0.0
2019-04-22,1,18.580000000000002,62.2,0.0,11.58,205.8,1.0,0.0
2019-04-23,1,20.64,61.6,0.0,10.86,197.8,1.0,0.0
2019-04-24,1,20.580000000000002,59.4,0.0,10.6,221.4,1.0,0.0
2019-04-25,1,19.64,69.4,0.0,12.459999999999999,213.6,1.0,0.0
2019-04-30,1,16.86,61.0,0.02,14.2,213.4,1.0,0.0
2019-05-01,1,18.52,57.0,0.0,14.48,255.4,1.0,0.0
2019-05-02,1,18.6,67.6,0.0,11.66,225.6,1.0,0.0
2019-05-17,1,18.52,50.0,0.0,11.66,217.2,1.0,0.0
2019-05-18,1,18.740000000000002,62.0,0.0,13.440000000000001,220.4,1.0,0.0
2019-05-19,1,16.740000000000002,60.6,0.04,21.34,252.0,1.0,0.0
2019-05-20,1,17.98,57.0,0.0,12.76,211.4,1.0,0.0
2019-05-21,1,16.96,61.0,0.0,15.419999999999998,228.2,1.0,0.0
2019-05-23,1,17.0,64.4,0.06000000000000001,11.58,214.2,1.0,0.0
2019-05-24,1,19.919999999999998,49.2,0.0,14.719999999999999,235.4,1.0,0.0
2019-05-25,1,18.259999999999998,58.8,0.0,14.819999999999999,220.8,1.0,0.0
2019-05-26,1,15.580000000000002,66.8,0.32,16.06,211.8,1.0,0.0
2019-06-04,1,18.94,70.6,0.0,10.48,219.6,1.0,0.0
2019-06-05,1,19.8,71.8,0.0,12.84,215.8,1.0,0.0
2019-06-06,1,19.6,73.2,0.0,15.24,202.6,1.0,0.0
2019-06-07,1,20.04,69.0,0.0,14.319999999999999,216.4,1.0,0.0
2019-06-08,1,21.06,61.4,0.0,12.040000000000001,217.4,1.0,0.0
2019-06-09,1,25.939999999999998,52.8,0.0,11.620000000000001,221.8,1.0,0.0
2019-06-10,1,29.68,41.6,0.0,11.96,228.8,1.0,0.0
2019-06-11,1,25.32,50.6,0.0,13.819999999999999,203.4,1.0,0.0
2019-06-25,1,19.580000000000002,68.2,0.0,12.959999999999999,210.4,1.0,0.0
2019-06-26,1,21.3,61.6,0.0,12.68,222.4,1.0,0.0
2019-06-27,1,22.34,59.8,0.0,13.580000000000002,214.0,1.0,0.0
2019-06-28,1,22.84,58.2,0.0,13.959999999999999,215.4,1.0,0.0
2019-06-29,1,24.0,53.2,0.0,12.1,218.8,1.0,0.0
2019-06-30,1,24.86,51.4,0.0,12.72,209.2,1.0,0.0
2019-07-12,1,25.880000000000003,57.2,0.0,11.52,213.6,1.0,0.0
2019-07-13,1,24.96,58.8,0.0,12.959999999999999,219.2,1.0,0.0
2019-07-14,1,24.34,60.8,0.0,12.7,208.6,1.0,0.0
2019-07-15,1,26.24,53.2,0.0,10.42,221.4,1.0,0.0
2019-07-16,1,24.16,65.2,0.0,13.219999999999999,206.0,1.0,0.0
2019-07-17,1,22.28,66.8,0.0,13.959999999999999,204.8,1.0,0.0
2019-07-18,1,23.119999999999997,61.4,0.0,13.98,217.6,1.0,0.0
2019-07-25,1,29.8,38.4,0.0,12.74,213.2,1.0,0.0
2019-07-26,1,27.639999999999997,42.2,0.0,12.76,209.8,1.0,0.0
2019-07-27,1,27.72,46.6,0.0,11.92,216.2,1.0,0.0
2019-07-28,1,24.52,67.4,0.0,12.36,220.6,1.0,0.0
2019-07-29,1,23.74,66.4,0.0,11.059999999999999,219.6,1.0,0.0
2019-07-30,1,23.66,64.8,0.0,12.68,213.0,1.0,0.0
2019-07-31,1,23.96,64.2,0.0,13.14,215.8,1.0,0.0
2019-08-12,1,23.46,63.2,0.0,12.14,216.4,1.0,0.0
2019-08-13,1,25.619999999999997,50.6,0.0,11.379999999999999,218.2,1.0,0.0
2019-08-14,1,26.919999999999998,47.6,0.0,11.08,226.2,1.0,0.0
2019-08-15,1,25.240000000000002,48.4,0.0,11.620000000000001,212.2,1.0,0.0
2019-08-16,1,22.46,66.4,0.0,13.180000000000001,214.2,1.0,0.0
2019-08-17,1,21.48,68.4,0.0,13.2,216.4,1.0,0.0
2019-08-18,1,23.18,59.8,0.0,12.76,227.0,1.0,0.0
2019-08-27,1,25.16,65.0,0.0,13.5,215.6,1.0,0.0
2019-08-28,1,24.16,67.8,0.0,11.940000000000001,216.8,1.0,0.0
2019-08-30,1,26.54,56.8,0.0,11.66,209.4,1.0,0.0
2019-08-31,1,27.46,56.2,0.0,10.64,227.4,1.0,0.0
2019-09-01,1,25.1,68.8,0.0,11.28,212.4,1.0,0.0
2019-09-09,1,23.34,67.8,0.0,12.7,213.4,1.0,0.0
2019-09-10,1,22.380000000000003,68.2,0.0,13.52,223.6,1.0,0.0
2019-09-11,1,23.9,62.8,0.0,10.92,252.0,1.0,0.0
2019-09-13,1,29.96,41.0,0.0,9.459999999999999,238.2,1.0,0.0
2019-09-14,1,28.76,43.0,0.0,10.92,194.8,1.0,0.0
2019-09-15,1,24.84,54.0,0.0,10.02,206.6,1.0,0.0
2019-09-24,1,26.639999999999997,51.2,0.0,10.940000000000001,217.8,1.0,0.0
2019-09-25,1,24.36,67.2,0.0,15.280000000000001,186.2,1.0,0.0
2019-09-26,1,22.46,74.0,0.0,9.459999999999999,223.8,1.0,0.0
2019-09-27,1,21.52,69.8,0.0,12.64,220.4,1.0,0.0
2019-09-28,1,19.919999999999998,72.8,0.02,14.620000000000001,218.2,1.0,0.0
2019-09-29,1,19.96,55.2,0.0,13.219999999999999,220.8,1.0,0.0
2020-07-28,1,23.240000000000002,58.6,0.0,12.040000000000001,215.0,1.0,0.0
2020-07-29,1,24.740000000000002,54.8,0.0,12.5,229.0,1.0,0.0
2020-07-30,1,28.160000000000004,42.6,0.0,12.459999999999999,255.0,1.0,0.0
2020-07-31,1,28.52,40.4,0.0,11.78,230.4,1.0,0.0
2020-08-01,1,26.839999999999996,54.6,0.0,12.120000000000001,217.6,1.0,0.0
2020-08-02,1,24.72,62.8,0.0,13.64,213.4,1.0,0.0
2020-08-10,1,24.64,51.0,0.0,12.8,240.6,1.0,0.0
2020-08-11,1,26.04,48.0,0.0,13.059999999999999,237.6,1.0,0.0
2020-08-12,1,26.3,47.0,0.0,12.84,211.2,1.0,0.0
2020-08-14,1,31.54,36.6,0.0,12.080000000000002,224.2,1.0,0.0
2020-08-15,1,29.28,48.0,0.0,12.08,209.6,1.0,0.0
2020-08-16,1,27.98,54.8,0.0,12.18,215.2,1.0,0.0
2020-08-17,1,29.32,49.0,0.0,11.18,223.8,1.0,0.0
2020-08-18,1,30.380000000000003,51.4,0.0,14.580000000000002,215.8,1.0,0.0
2020-08-28,1,25.839999999999996,54.6,0.0,12.620000000000001,230.2,1.0,0.0
2020-08-29,1,23.119999999999997,61.0,0.0,13.36,227.2,1.0,0.0
2020-08-30,1,23.240000000000002,60.0,0.0,12.7,228.6,1.0,0.0
2020-08-31,1,22.46,64.6,0.0,14.3,223.8,1.0,0.0
2020-09-02,1,23.44,64.2,0.0,10.9,237.0,1.0,0.0
2020-09-03,1,25.74,60.2,0.0,10.48,231.4,1.0,0.0
2020-09-04,1,26.580000000000002,56.8,0.0,9.92,220.6,1.0,0.0
2020-09-05,1,38.1,21.2,0.0,9.34,229.2,1.0,0.0
2020-09-06,1,35.54,26.2,0.0,12.16,210.0,1.0,0.0
2020-09-15,1,28.74,37.0,0.0,10.26,234.6,1.0,0.0
2020-09-16,1,29.78,34.4,0.0,10.120000000000001,233.2,1.0,0.0
2020-09-17,1,29.5,31.0,0.0,11.32,243.8,1.0,0.0
2020-09-18,1,30.139999999999997,32.4,0.0,9.940000000000001,230.4,1.0,0.0
2020-09-19,1,24.259999999999998,51.4,0.0,10.68,205.2,1.0,0.0
2020-09-20,1,22.68,67.4,0.0,11.8,215.0,1.0,0.0
2020-09-21,1,22.9,64.6,0.0,11.02,220.8,1.0,0.0
2021-04-01,1,27.5,10.2,0.0,12.940000000000001,256.4,1.0,0.0
2021-04-02,1,18.779999999999998,63.8,0.0,12.8,214.4,1.0,0.0
2021-04-03,1,19.56,52.6,0.0,11.22,238.4,1.0,0.0
2021-04-04,1,18.62,58.4,0.0,11.34,199.0,1.0,0.0
2021-04-05,1,17.6,63.8,0.0,13.38,208.4,1.0,0.0
2021-04-06,1,18.78,59.8,0.0,12.280000000000001,225.0,1.0,0.0
2021-04-16,1,17.880000000000003,61.2,0.0,13.88,225.2,1.0,0.0
2021-04-19,1,23.0,41.2,0.0,13.84,204.6,1.0,0.0
2021-04-20,1,17.14,65.2,0.0,14.8,194.8,1.0,0.0
2021-04-21,1,16.720000000000002,59.6,0.0,14.3,212.8,1.0,0.0
2021-05-03,1,21.28,53.6,0.0,13.819999999999999,216.6,1.0,0.0
2021-05-04,1,23.1,50.6,0.0,13.24,216.0,1.0,0.0
2021-05-05,1,20.580000000000002,61.6,0.0,14.76,214.2,1.0,0.0
2021-05-06,1,18.22,69.8,0.0,15.02,209.2,1.0,0.0
2021-05-07,1,18.44,64.8,0.0,14.180000000000001,209.4,1.0,0.0
2021-05-08,1,19.48,62.6,0.0,12.059999999999999,221.0,1.0,0.0
2021-05-09,1,18.96,64.4,0.0,12.56,219.6,1.0,0.0
2021-05-17,1,17.46,69.4,0.0,10.239999999999998,231.4,1.0,0.0
2021-05-18,1,19.78,65.8,0.0,12.3,224.0,1.0,0.0
2021-05-19,1,19.919999999999998,64.6,0.0,14.8,212.8,1.0,0.0
2021-05-20,1,18.64,62.4,0.0,16.439999999999998,214.4,1.0,0.0
2021-05-21,1,18.32,54.0,0.0,23.080000000000002,215.0,1.0,0.0
2021-05-22,1,18.12,54.0,0.0,14.2,220.0,1.0,0.0
2021-05-23,1,20.54,50.4,0.0,13.5,229.6,1.0,0.0
2021-05-25,1,24.26,42.6,0.0,12.02,218.0,1.0,0.0
2021-05-26,1,19.28,63.8,0.0,14.7,201.8,1.0,0.0
2021-06-03,1,20.2,63.4,0.0,13.6,191.2,1.0,0.0
2021-06-04,1,20.2,65.2,0.0,14.26,211.8,1.0,0.0
2021-06-05,1,20.759999999999998,56.6,0.0,13.6,217.2,1.0,0.0
2021-06-06,1,18.660000000000004,66.8,0.0,14.26,206.8,1.0,0.0
2021-06-07,1,18.0,67.6,0.0,14.86,201.2,1.0,0.0
2021-06-08,1,21.080000000000002,53.4,0.0,15.26,227.2,1.0,0.0
2021-06-09,1,21.6,38.6,0.0,16.419999999999998,242.8,1.0,0.0
2021-06-17,1,24.56,58.4,0.0,13.680000000000001,217.0,1.0,0.0
2021-06-18,1,22.119999999999997,64.6,0.0,10.76,218.4,1.0,0.0
2021-06-19,1,23.04,58.6,0.0,12.0,220.8,1.0,0.0
2021-06-20,1,20.84,66.0,0.0,14.0,218.8,1.0,0.0
2021-06-22,1,23.06,57.6,0.0,13.280000000000001,227.6,1.0,0.0
2021-06-23,1,22.84,59.2,0.0,14.719999999999999,223.8,1.0,0.0
2021-07-02,1,23.580000000000002,64.8,0.0,13.86,215.8,1.0,0.0
2021-07-03,1,23.740000000000002,61.0,0.0,13.819999999999999,207.0,1.0,0.0
2021-07-04,1,23.8,58.8,0.0,11.16,225.6,1.0,0.0
2021-07-05,1,23.740000000000002,53.2,0.0,11.4,224.0,1.0,0.0
2021-07-06,1,23.84,55.0,0.0,12.440000000000001,212.4,1.0,0.0
2021-07-07,1,23.759999999999998,58.4,0.0,13.7,212.4,1.0,0.0
2021-07-16,1,24.419999999999998,55.4,0.0,14.66,218.4,1.0,0.0
2021-07-17,1,25.1,57.0,0.0,14.16,218.6,1.0,0.0
2021-07-18,1,27.74,48.2,0.0,13.9,221.0,1.0,0.0
2021-07-26,1,22.740000000000002,73.6,0.0,11.940000000000001,223.4,1.0,0.0
2021-07-27,1,25.18,57.2,0.0,11.739999999999998,228.2,1.0,0.0
2021-07-28,1,27.28,47.0,0.0,13.180000000000001,230.2,1.0,0.0
2021-07-29,1,26.639999999999997,49.8,0.0,12.6,223.4,1.0,0.0
2021-07-30,1,23.98,61.8,0.0,14.559999999999999,213.6,1.0,0.0
2021-07-31,1,26.160000000000004,48.4,0.0,12.86,232.6,1.0,0.0
2021-08-01,1,27.119999999999997,41.2,0.0,12.540000000000001,241.2,1.0,0.0
2021-08-10,1,26.880000000000003,49.0,0.0,12.26,225.2,1.0,0.0
2021-08-11,1,29.04,42.4,0.0,12.16,229.8,1.0,0.0
2021-08-12,1,28.02,39.8,0.0,13.559999999999999,216.0,1.0,0.0
2021-08-13,1,26.5,47.6,0.0,13.12,223.6,1.0,0.0
2021-08-14,1,24.84,55.8,0.0,10.8,225.6,1.0,0.0
2021-08-15,1,27.060000000000002,50.4,0.0,11.9,214.0,1.0,0.0
2021-08-27,1,26.98,47.6,0.0,11.6,211.8,1.0,0.0
2021-08-28,1,24.36,65.8,0.0,13.180000000000001,218.2,1.0,0.0
2021-08-30,1,22.759999999999998,66.4,0.0,12.620000000000001,222.4,1.0,0.0
2021-08-31,1,22.16,67.6,0.0,11.58,218.4,1.0,0.0
2021-09-01,1,22.759999999999998,67.0,0.0,12.76,217.4,1.0,0.0
2021-09-03,1,25.44,56.6,0.0,10.879999999999999,254.0,1.0,0.0
2021-09-04,1,30.119999999999997,35.4,0.0,11.86,241.4,1.0,0.0
2021-09-05,1,29.32,40.0,0.0,12.66,205.2,1.0,0.0
2021-09-06,1,24.46,69.6,0.0,14.98,194.2,1.0,0.0
2021-09-17,1,20.720000000000002,65.8,0.0,12.36,230.2,1.0,0.0
2021-09-18,1,21.22,61.2,0.0,12.620000000000001,240.6,1.0,0.0
2021-09-19,1,21.1,67.2,0.0,10.18,218.0,1.0,0.0
2021-09-20,1,23.78,66.2,0.0,10.440000000000001,221.0,1.0,0.0
2021-09-21,1,29.080000000000002,43.2,0.0,10.580000000000002,239.2,1.0,0.0
2021-09-22,1,28.82,32.4,0.0,9.08,236.8,1.0,0.0
2021-09-23,1,22.98,58.8,0.0,11.3,219.4,1.0,0.0
2021-09-24,1,22.1,56.0,0.0,10.84,224.6,1.0,0.0
2021-09-25,1,21.36,69.2,0.0,13.52,217.0,1.0,0.0
2021-09-26,1,19.919999999999998,70.6,0.0,10.18,228.2,1.0,0.0
2022-04-07,1,34.62,8.0,0.0,8.959999999999999,197.4,1.0,0.0
2022-04-08,1,32.98,8.2,0.0,12.84,279.8,1.0,0.0
2022-04-09,1,21.240000000000002,65.6,0.0,17.94,187.4,1.0,0.0
2022-04-10,1,19.28,60.4,0.0,14.8,203.6,1.0,0.0
2022-04-11,1,17.1,62.4,0.0,17.259999999999998,234.8,1.0,0.0
2022-04-12,1,18.6,28.2,0.0,32.160000000000004,276.0,1.0,0.0
2022-04-22,1,16.7,56.2,0.0,16.520000000000003,228.8,1.0,0.0
2022-04-23,1,21.380000000000003,37.2,0.0,12.88,243.0,1.0,0.0
2022-04-24,1,26.7,15.8,0.0,19.56,275.4,1.0,0.0
2022-04-25,1,27.839999999999996,12.8,0.0,13.419999999999998,247.6,1.0,0.0
2022-04-26,1,20.34,56.2,0.0,13.919999999999998,212.2,1.0,0.0
2022-04-27,1,18.119999999999997,64.2,0.0,13.64,203.6,1.0,0.0
2022-04-28,1,17.380000000000003,62.0,0.0,14.080000000000002,227.2,1.0,0.0
2022-05-06,1,21.4,53.6,0.0,13.680000000000001,219.4,1.0,0.0
2022-05-07,1,19.56,68.2,0.0,15.559999999999999,209.4,1.0,0.0
2022-05-08,1,17.919999999999998,56.6,0.0,16.0,216.8,1.0,0.0
2022-05-09,1,18.28,36.2,0.0,14.7,251.6,1.0,0.0
2022-05-10,1,18.34,35.0,0.0,18.9,265.0,1.0,0.0
2022-05-11,1,19.020000000000003,32.0,0.0,17.06,265.2,1.0,0.0
2022-05-20,1,18.380000000000003,70.4,0.04,13.52,209.4,1.0,0.0
2022-05-21,1,19.04,66.6,0.0,13.040000000000001,218.2,1.0,0.0
2022-05-22,1,18.34,65.6,0.0,15.84,223.8,1.0,0.0
2022-05-24,1,20.080000000000002,65.4,0.0,14.2,215.2,1.0,0.0
2022-05-25,1,19.9,67.2,0.0,13.940000000000001,215.0,1.0,0.0
2022-05-26,1,19.22,65.8,0.0,13.780000000000001,211.8,1.0,0.0
2022-05-27,1,19.6,59.8,0.0,15.160000000000002,231.4,1.0,0.0
2022-05-28,1,18.759999999999998,63.0,0.0,14.7,211.0,1.0,0.0
2022-05-29,1,20.28,63.0,0.0,15.560000000000002,213.0,1.0,0.0
2022-06-06,1,23.66,62.6,0.0,13.919999999999998,222.6,1.0,0.0
2022-06-07,1,23.240000000000002,64.4,0.0,14.440000000000001,215.8,1.0,0.0
2022-06-08,1,23.46,62.0,0.0,14.4,216.4,1.0,0.0
2022-06-09,1,23.0,63.0,0.0,14.7,211.6,1.0,0.0
2022-06-10,1,23.78,59.8,0.0,13.86,215.0,1.0,0.0
2022-06-11,1,23.06,57.8,0.0,13.319999999999999,220.0,1.0,0.0
2022-06-12,1,21.68,61.0,0.0,14.12,214.8,1.0,0.0
2022-06-20,1,29.32,35.2,0.0,15.559999999999999,212.6,1.0,0.0
2022-06-21,1,24.580000000000002,48.8,0.0,14.040000000000001,214.8,1.0,0.0
2022-06-22,1,28.119999999999997,47.8,0.02,11.54,225.6,1.0,0.0
2022-06-24,1,27.46,47.0,0.0,13.179999999999998,229.6,1.0,0.0
2022-06-25,1,25.939999999999998,48.8,0.0,12.919999999999998,218.4,1.0,0.0
2022-06-26,1,25.839999999999996,46.2,0.0,13.26,203.0,1.0,0.0
2022-06-27,1,27.98,44.0,0.0,12.940000000000001,211.2,1.0,0.0
2022-06-28,1,27.0,43.8,0.0,14.040000000000001,214.0,1.0,0.0
2022-06-29,1,25.46,52.0,0.0,14.02,215.4,1.0,0.0
2022-07-12,1,22.02,59.2,0.0,14.3,216.4,1.0,0.0
2022-07-13,1,23.06,57.8,0.0,14.74,224.8,1.0,0.0
2022-07-14,1,22.880000000000003,63.4,0.0,12.940000000000001,222.6,1.0,0.0
2022-07-15,1,24.0,62.2,0.0,14.2,223.6,1.0,0.0
2022-07-16,1,24.52,62.2,0.0,14.040000000000001,214.8,1.0,0.0
2022-07-28,1,24.72,53.6,0.0,13.16,220.4,1.0,0.0
2022-07-29,1,24.7,57.0,0.0,14.4,212.0,1.0,0.0
2022-07-30,1,25.9,46.2,0.0,14.76,214.4,1.0,0.0
2022-07-31,1,27.160000000000004,44.6,0.0,13.48,220.8,1.0,0.0
2022-08-02,1,25.939999999999998,57.0,0.0,13.86,224.2,1.0,0.0
2022-08-03,1,24.46,61.8,0.0,14.180000000000001,223.6,1.0,0.0
2022-08-04,1,25.38,58.0,0.0,11.940000000000001,220.2,1.0,0.0
2022-08-12,1,28.02,45.2,0.0,13.66,214.0,1.0,0.0
2022-08-13,1,27.919999999999998,43.6,0.0,13.48,212.0,1.0,0.0
2022-08-14,1,26.74,50.6,0.0,12.74,207.2,1.0,0.0
2022-08-15,1,26.839999999999996,49.4,0.0,12.819999999999999,213.4,1.0,0.0
2022-08-16,1,27.28,53.0,0.0,13.819999999999999,207.2,1.0,0.0
2022-08-17,1,27.54,51.0,0.0,13.74,215.6,1.0,0.0
2022-08-29,1,24.380000000000003,60.2,0.0,13.62,234.0,1.0,0.0
2022-08-30,1,28.580000000000002,40.0,0.0,12.22,239.8,1.0,0.0
2022-08-31,1,32.38,32.2,0.0,10.02,200.6,1.0,0.0
2022-09-02,1,29.3,52.6,0.0,11.92,210.4,1.0,0.0
2022-09-03,1,33.64,37.6,0.0,12.74,219.2,1.0,0.0
2022-09-04,1,33.54,44.8,0.0,12.9,198.6,1.0,0.0
2022-09-05,1,32.019999999999996,44.6,0.0,11.6,208.6,1.0,0.0
2022-09-06,1,30.72,48.2,0.0,12.040000000000001,214.4,1.0,0.0
2022-09-07,1,33.58,38.6,0.0,12.68,231.0,1.0,0.0
2022-09-16,1,23.54,64.4,0.0,11.52,226.2,1.0,0.0
2022-09-17,1,21.919999999999998,70.4,0.0,12.48,215.2,1.0,0.0
2022-09-18,1,22.02,64.0,0.0,12.040000000000001,234.8,1.0,0.0
2022-09-19,1,23.84,57.0,0.0,14.64,235.4,1.0,0.0
2022-09-27,1,28.160000000000004,52.8,0.0,10.0,217.2,1.0,0.0
2022-09-28,1,25.9,64.4,0.0,12.440000000000001,206.8,1.0,0.0
2022-09-29,1,23.98,70.2,0.0,11.78,211.2,1.0,0.0
2022-09-30,1,21.44,69.8,0.0,11.98,218.0,1.0,0.0
2022-10-01,1,20.740000000000002,67.2,0.0,12.8,226.2,1.0,0.0
2022-10-02,1,22.380000000000003,67.8,0.0,12.819999999999999,233.8,1.0,0.0
