"last_name, first_name","player_id","year","player_id","pa","fastball_avg_speed","whiff_percent"
"Mazzaro, Vin",476570,2015,476570,55,"93",16.7
"Suzuki, Ichiro",400085,2015,400085,5,"88.5",10
"Greinke, Zack",425844,2015,425844,843,"92.3",27.1
"Wainwright, Adam",425794,2015,425794,111,"88.6",18.5
"Kazmir, Scott",431148,2015,431148,763,"91.1",23.1
"Carrasco, Carlos",471911,2015,471911,730,"95.2",28.7
"Faulkner, Andrew",605226,2015,605226,40,"94",27.2
"Weber, Ryan",543901,2015,543901,109,"90.2",13.6
"Barrios, Yhonathan",553872,2015,553872,22,"97.1",29.1
"Ventura, Yordano",570649,2015,570649,693,"96.7",24.4
"Howell, J.P.",434442,2015,434442,190,"87.6",25
"Hughes, Jared",453172,2015,453172,284,"93.7",20.6
"Montas, Frankie",593423,2015,593423,66,"97.3",29.9
"Broadway, Mike",458678,2015,458678,77,"95.8",24.5
"Duke, Zach",435043,2015,435043,254,"89.9",25.8
"Kahnle, Tommy",592454,2015,592454,155,"96.5",32.7
"Stroman, Marcus",573186,2015,573186,103,"92.2",18
"Alvarez, Dario",516714,2015,516714,19,"91.7",14.3
"Hand, Donovan",518764,2015,518764,13,"88",29.6
"Wilhelmsen, Tom",452666,2015,452666,266,"95.7",26.3
"Casilla, Santiago",433586,2015,433586,244,"93.9",24.7
"McGowan, Dustin",430661,2015,430661,118,"94.2",25.9
"Mills, Brad",502166,2015,502166,23,"85.5",20
"Allen, Cody",592102,2015,592102,286,"95.6",32.1
"Rodriguez Jr., Fernando",451775,2015,451775,242,"93.6",28.5
"Yates, Kirby",489446,2015,489446,92,"93",23
"Cravy, Tyler",572788,2015,572788,193,"91.5",18.8
"Vogelsong, Ryan",285064,2015,285064,598,"91.6",16.9
"Hendricks, Kyle",543294,2015,543294,739,"88.8",20.4
"Hembree, Heath",592390,2015,592390,106,"95",21
"Gonzales, Marco",594835,2015,594835,16,"89.9",6.5
"Porcello, Rick",519144,2015,519144,737,"91.6",21
"Scherzer, Max",453286,2015,453286,899,"94.7",31
"Morin, Mike",573046,2015,573046,151,"92.9",33.7
"Francoeur, Jeff",425796,2015,425796,11,"89.2",0
"Davies, Kyle",434678,2015,434678,10,"89.7",0
"Delabar, Steve",447755,2015,447755,129,"94",26.9
"Owens, Henry",596064,2015,596064,272,"89.8",26.9
"Ogando, Alexi",468396,2015,468396,277,"95.1",25.3
"Floyd, Gavin",425856,2015,425856,55,"91.9",19.2
"Santiago, Héctor",502327,2015,502327,776,"90.2",21.4
"West, Matt",519411,2015,519411,11,"94.2",17.2
"Martín, Rafael",514669,2015,514669,56,"89.7",39.3
"Martinez, Carlos",593372,2015,593372,755,"96",24.1
"Winkler, Dan",595465,2015,595465,8,"90",30.8
"Matz, Steven",571927,2015,571927,149,"95",20.8
"Claudio, Alex",592222,2015,592222,66,"84.6",24.1
"Andriese, Matt",542882,2015,542882,282,"91",20.6
"Chen, Bruce",136600,2015,136600,35,"84.3",16.1
"Scheppers, Tanner",489294,2015,489294,176,"95.5",18.7
"Coleman, Louis",488786,2015,488786,11,"89.9",30
"Redmond, Todd",445170,2015,445170,72,"90.6",25.9
"Nolin, Sean",543594,2015,543594,134,"86.7",16.5
"Bauer, Trevor",545333,2015,545333,744,"91.1",22.6
"Walden, Jordan",477229,2015,477229,42,"94.9",39.5
"Maness, Seth",595307,2015,595307,270,"90",19.5
"De Fratus, Justin",518603,2015,518603,362,"92.1",22.9
"Rodney, Fernando",407845,2015,407845,277,"95.4",25.8
"Doubront, Félix",467094,2015,467094,328,"90.7",23
"Heston, Chris",518790,2015,518790,746,"89.5",22.6
"Edwards, Jon",457754,2015,457754,75,"94.8",33.9
"Alburquerque, Al",456379,2015,456379,271,"93.7",27.3
"Contreras, Carlos",542266,2015,542266,125,"92.6",26.3
"Parra, Manny",448159,2015,448159,130,"93.1",23.8
"Qualls, Chad",430589,2015,430589,202,"92",24.7
"Iglesias, Raisel",628452,2015,628452,395,"92.2",26.6
"Copeland, Scott",571577,2015,571577,69,"90.9",14.3
"Lewis, Colby",407890,2015,407890,859,"88.5",19.8
"Barnes, Matt",598264,2015,598264,199,"95.5",22.4
"Thornton, Matt",407819,2015,407819,171,"93.4",19.3
"Gallardo, Yovani",451596,2015,451596,793,"91.1",16.9
"Hatcher, Chris",501822,2015,501822,166,"96.3",28.3
"Latos, Mat",502009,2015,502009,494,"92.1",22.5
"Campos, Leonel",599998,2015,599998,5,"95.7",18.2
"Morrow, Brandon",453344,2015,453344,126,"94",22.9
"Gausman, Kevin",592332,2015,592332,470,"95.9",25.1
"Gómez, Jeanmar",491646,2015,491646,319,"92",19.3
"Gibson, Kyle",502043,2015,502043,821,"92.3",22.9
"Conley, Adam",543045,2015,543045,281,"91.8",23.5
"Dickey, R.A.",285079,2015,285079,884,"82.3",19.5
"Choate, Randy",329092,2015,329092,117,"84.2",28.1
"Balester, Collin",444446,2015,444446,77,"92.6",24.6
"Walker, Taijuan",592836,2015,592836,705,"94.3",23.5
"Solís, Sammy",519301,2015,519301,94,"94.5",20.8
"Mendez, Roman",542669,2015,542669,58,"93.9",20.2
"Lobstein, Kyle",543456,2015,543456,280,"85.7",18
"Alvarez, R.J.",571439,2015,571439,100,"94.7",27
"Johnson, Steve",489002,2015,489002,29,"88.3",23.3
"Gomes, Jonny",430404,2015,430404,6,,12.5
"Wilson, C.J.",450351,2015,450351,553,"90.4",21.9
"Jordan, Taylor",518863,2015,518863,77,"91.9",20.2
"Lamb, John",543424,2015,543424,220,"90.5",25.9
"Salas, Fernando",477569,2015,477569,269,"91.2",27
"Peacock, Brad",502748,2015,502748,22,"90.4",17.2
"Mattheus, Ryan",458919,2015,458919,253,"93.2",19.2
"Beachy, Brandon",545404,2015,545404,39,"89.7",12.5
"Miller, Shelby",571946,2015,571946,860,"93",21.3
"Lazo, Raudel",612272,2015,612272,24,"90.6",16.7
"Harrison, Matt",457448,2015,457448,69,"86.5",8.9
"Teaford, Everett",501870,2015,501870,24,"90.2",24.4
"Maurer, Brandon",543506,2015,543506,206,"95.8",28
"Martin, Chris",455119,2015,455119,99,"93.3",14.2
"Bradley, Archie",605151,2015,605151,161,"92.8",18.5
"Edwards Jr., Carl",605218,2015,605218,19,"94.1",30.8
"Zito, Barry",217096,2015,217096,37,"84.3",21.1
"Betances, Dellin",476454,2015,476454,332,"97.6",39.8
"García, Yimi",554340,2015,554340,225,"94",31.7
"Lowe, Mark",450275,2015,450275,214,"96.1",30.5
"Grilli, Jason",276351,2015,276351,140,"94.6",30.5
"Ramírez, Erasmo",541640,2015,541640,665,"91.5",23.8
"Cotham, Caleb",571584,2015,571584,45,"93.1",19.2
"Blazek, Michael",518468,2015,518468,222,"93.5",26.9
"Coke, Phil",457435,2015,457435,56,"93",22.8
"Kennedy, Ian",453178,2015,453178,712,"91.9",25.1
"Diekman, Jake",518617,2015,518617,260,"97.1",28.2
"Morton, Charlie",450203,2015,450203,563,"92.5",19
"Oberg, Scott",623184,2015,623184,259,"95.7",20.8
"McHugh, Collin",543521,2015,543521,859,"89",23.6
"Kluber, Corey",446372,2015,446372,886,"93.4",27
"Lackey, John",407793,2015,407793,896,"90.3",20.4
"Rea, Colin",607067,2015,607067,133,"90.6",14.1
"Santana, Ervin",429722,2015,429722,457,"93",22.2
"Rosscup, Zac",573127,2015,573127,117,"93.5",28.8
"Webster, Allen",543903,2015,543903,142,"92.1",22.8
"Almonte, Miguel",602083,2015,602083,41,"97.1",27.5
"Sanchez, Aaron",592717,2015,592717,380,"95.6",18.9
"Soto, Giovanni",543803,2015,543803,13,"88.3",13
"Laffey, Aaron",444836,2015,444836,33,"86.4",15
"Sánchez, Aníbal",434671,2015,434671,660,"92.3",23
"Sadler, Casey",594987,2015,594987,19,"91.3",18.2
"Cunniff, Brandon",594792,2015,594792,151,"93.9",30.8
"Williams, Jerome",425532,2015,425532,553,"89.6",20
"Jaime, Juan",462089,2015,462089,8,"95.1",10
"Ramírez, JC",500724,2015,500724,106,"96.1",21.9
"Jansen, Kenley",445276,2015,445276,200,"93.1",32.6
"Billingsley, Chad",451532,2015,451532,165,"90.3",14.6
"Oberholtzer, Brett",519085,2015,519085,171,"89.2",17.8
"Ogando, Nefi",596331,2015,596331,21,"96.1",18.4
"Drake, Oliver",543118,2015,543118,72,"91.1",30.3
"Ellington, Brian",623395,2015,623395,105,"97.6",18.6
"Reynolds, Matt",519186,2015,519186,62,"88.4",37.3
"LaFromboise, Bobby",489039,2015,489039,29,"88.7",30.9
"Weaver, Jered",450308,2015,450308,669,"83.8",20.4
"Morgan, Adam",605388,2015,605388,352,"89.5",20.5
"Machi, Jean",466948,2015,466948,257,"93.3",20.5
"Archer, Chris",502042,2015,502042,868,"95.8",29.7
"Martinez, Nick",607259,2015,607259,558,"90.3",17.4
"Baker, Scott",435044,2015,435044,45,"89.8",16.1
"Rosales, Adam",489267,2015,489267,10,"90.9",5.6
"Papelbon, Jonathan",449097,2015,449097,259,"92",25.5
"Hagadone, Nick",444935,2015,444935,124,"93.7",24.4
"Duensing, Brian",488846,2015,488846,209,"92",18.2
"Mateo, Marcos",456496,2015,456496,113,"94.8",22.5
"Axelrod, Dylan",518420,2015,518420,59,"88",21.4
"Gee, Dillon",518716,2015,518716,183,"89.6",19.8
"Smith, Carson",605476,2015,605476,285,"93.2",32
"Syndergaard, Noah",592789,2015,592789,603,"97.7",27.9
"Marquis, Jason",150302,2015,150302,216,"88.3",21.6
"Roark, Tanner",543699,2015,543699,466,"93.4",17.5
"Shields, James",448306,2015,448306,860,"90",28.8
"Reed, Chris",607068,2015,607068,18,"91.6",5.6
"Jackson, Edwin",429719,2015,429719,228,"94",23.9
"Benoit, Joaquín",276542,2015,276542,254,"94.8",33.8
"Cahill, Trevor",502239,2015,502239,187,"92.1",23.3
"Tillman, Chris",501957,2015,501957,740,"92",18.5
"Gray, Jon",592351,2015,592351,185,"95",23
"Leathersich, Jack",605333,2015,605333,52,"91.8",28.1
"Schugel, A.J.",519263,2015,519263,51,"92.2",18.9
"Montero, Rafael",606160,2015,606160,46,"92.4",21.5
"Thayer, Dale",445612,2015,445612,158,"92.5",17.3
"Mariot, Michael",592527,2015,592527,12,"93.3",11.8
"Wooten, Rob",543942,2015,543942,30,"88.9",25
"De La Rosa, Rubby",523989,2015,523989,809,"94.8",24.7
"Godley, Zack",643327,2015,643327,150,"91.5",25.2
"Chen, Wei-Yin",612672,2015,612672,792,"92",19
"Bracho, Silvino",611093,2015,611093,50,"93.5",32.1
"Lee, Zach",545346,2015,545346,24,"90.2",12.8
"Graveman, Kendall",608665,2015,608665,502,"89.8",18.5
"Pérez, Williams",554234,2015,554234,514,"91.2",15.4
"Odorizzi, Jake",543606,2015,543606,700,"90.9",23.4
"Cook, Ryan",475857,2015,475857,54,"94.4",16.5
"Young, Chris",432934,2015,432934,500,"87.1",23.1
"Jackson, Jay",543351,2015,543351,20,"95.2",29.5
"Hochevar, Luke",460024,2015,460024,214,"92.7",23.3
"Carpenter, David",502304,2015,502304,107,"95.6",25.1
"Brigham, Jake",502010,2015,502010,84,"92.1",17.9
"Masterson, Justin",475416,2015,475416,273,"87.7",19.1
"Miller, Andrew",453192,2015,453192,246,"95",42.5
"Pineda, Michael",501381,2015,501381,668,"93.4",25.8
"Gott, Trevor",641627,2015,641627,202,"96.9",15
"McFarland, T.J.",519008,2015,519008,188,"92.1",17
"Strickland, Hunter",519326,2015,519326,191,"97.5",29.8
"Storen, Drew",519322,2015,519322,228,"94.6",28.6
"Achter, A.J.",592091,2015,592091,58,"90.4",25.6
"Alexander, Scott",518397,2015,518397,25,"93.3",17.5
"Rollins, David",543716,2015,543716,118,"93",24.2
"Colon, Bartolo",112526,2015,112526,815,"88.9",14.7
"Riefenhauser, C.J.",592677,2015,592677,62,"89.4",21.6
"Duffey, Tyler",608648,2015,608648,242,"90.7",24.3
"Ramírez, Neil",519166,2015,519166,59,"93.6",28.8
"Goody, Nick",580792,2015,580792,26,"91.7",21.7
"Loewen, Adam",429400,2015,429400,93,"92.1",28.9
"Hoover, J.J.",543331,2015,543331,264,"94",25
"Armstrong, Shawn",542888,2015,542888,30,"94",34.5
"Bailey, Andrew",457732,2015,457732,41,"91",27.5
"Webb, Daniel",543900,2015,543900,150,"95.1",25.9
"Fujikawa, Kyuji",493117,2015,493117,8,"90.1",9.1
"Lorenzen, Michael",547179,2015,547179,515,"94.7",21.1
"Morris, Bryan",457768,2015,457768,277,"93.3",25.3
"VerHagen, Drew",572403,2015,572403,106,"94.6",17.8
"Carlyle, Buddy",234194,2015,234194,32,"90.6",14.8
"Rumbelow, Nick",592705,2015,592705,68,"94",24.8
"Uehara, Koji",493157,2015,493157,160,"87.7",38.9
"Burgos, Enrique",542609,2015,542609,121,"96.4",33.6
"Doolittle, Sean",448281,2015,448281,57,"93",20.1
"Villanueva, Carlos",453646,2015,453646,250,"88.9",27.4
"Arrieta, Jake",453562,2015,453562,870,"95.2",25.4
"Smith, Chad",605477,2015,605477,13,"93.3",13.6
"Kohn, Michael",543409,2015,543409,19,"94.2",18.8
"Robinson, Shane",453203,2015,453203,4,,0
"Lester, Jon",452657,2015,452657,827,"91.2",24.5
"McCarthy, Brandon",435221,2015,435221,94,"93.7",25.8
"Herrera, Kelvin",516969,2015,516969,286,"98.8",27
"Santos, Sergio",435045,2015,435045,73,"93.2",33.9
"Morales, Franklin",462985,2015,462985,258,"93",17.3
"Marksberry, Matt",621408,2015,621408,108,"93",25.4
"Peralta, Joel",407908,2015,407908,121,"90.1",18
"Cornely, John",607405,2015,607405,7,"89.9",22.2
"Mujica, Edward",465629,2015,465629,194,"91",22.3
"Koehler, Tom",543408,2015,543408,800,"92.7",18
"Schultz, Bo",544759,2015,544759,173,"95.2",25
"Cishek, Steve",518553,2015,518553,243,"91.3",24.1
"Wojciechowski, Asher",592879,2015,592879,79,"91",16.9
"Wilson, Josh",425543,2015,425543,4,,16.7
"Bailey, Homer",456701,2015,456701,51,"91.6",17.5
"Ross Jr., Robbie",543726,2015,543726,259,"93",22.2
"Kontos, George",502004,2015,502004,284,"90.2",21.2
"Stauffer, Tim",431162,2015,431162,100,"89.4",15.6
"Carpenter, David",518526,2015,518526,17,"89.3",30
"Ramírez, José",542432,2015,542432,52,"96.4",21.3
"Wieland, Joe",543921,2015,543921,40,"91.2",12.7
"Cain, Matt",430912,2015,430912,271,"91.5",19.8
"Hinojosa, Dalier",648737,2015,648737,102,"93.7",22
"Butler, Eddie",572750,2015,572750,370,"94",16.2
"Rucinski, Drew",607968,2015,607968,35,"91.4",16.7
"Wright, Wesley",449079,2015,449079,31,"89.6",15.6
"Kela, Keone",605309,2015,605309,243,"96.3",28.8
"Miley, Wade",489119,2015,489119,831,"91.4",21
"Wagner, Tyler",621281,2015,621281,67,"90",13.6
"Russell, James",460701,2015,460701,148,"90.2",17.2
"Patton, Spencer",607359,2015,607359,109,"92.6",29.2
"O'Sullivan, Sean",457711,2015,457711,327,"90.1",14.9
"Treinen, Blake",595014,2015,595014,280,"97",25.1
"Abad, Fernando",472551,2015,472551,205,"90.3",24
"Rodríguez, Paco",572089,2015,572089,42,"88.1",20.3
"Vázquez, Felipe",553878,2015,553878,189,"96",24.2
"Barraclough, Kyle",607457,2015,607457,98,"96.2",36.9
"Torres, Alex",456776,2015,456776,154,"91.3",25.2
"Wright Jr., Mike",605541,2015,605541,204,"93.8",18.7
"Tropeano, Nick",607374,2015,607374,161,"91.7",27.3
"Kelly, Casey",543391,2015,543391,56,"91.4",15.6
"Niese, Jonathon",477003,2015,477003,770,"89.1",14.8
"Peavy, Jake",408241,2015,408241,448,"89",18.9
"Ibarra, Edgar",500891,2015,500891,19,"91.1",9.4
"Goeddel, Erik",592340,2015,592340,132,"93.6",29.5
"Worley, Vance",474699,2015,474699,310,"89.5",14
"Bergman, Christian",548357,2015,548357,286,"90.2",14.6
"Smyly, Drew",592767,2015,592767,275,"88.9",26.1
"Dyson, Sam",473879,2015,473879,309,"96.5",26.1
"Vizcaíno, Arodys",527055,2015,527055,139,"98.3",28.3
"Venditte, Pat",519381,2015,519381,119,"85.5",22.6
"Venditte, Pat",519381,2015,519381,119,"83.6",22.6
"Pimentel, Stolmy",516935,2015,516935,46,"92.6",26.3
"Blanton, Joe",430599,2015,430599,309,"91.3",27.4
"Correia, Kevin",429781,2015,429781,114,"88.8",15.8
"Hessler, Keith",594857,2015,594857,57,"93.5",22.4
"Knudson, Guido",605317,2015,605317,31,"94",19.3
"Scahill, Rob",543746,2015,543746,142,"94.2",21.8
"Guilmet, Preston",543258,2015,543258,35,"88.1",18.6
"Karns, Nate",501992,2015,501992,621,"92.2",22.6
"Marcum, Shaun",451788,2015,451788,142,"84.9",27
"Happ, J.A.",457918,2015,457918,717,"92.4",20.2
"Hutchison, Drew",571800,2015,571800,664,"93",21.4
"Rondón, Bruce",541652,2015,541652,145,"98.3",27.4
"Gorzelanny, Tom",452733,2015,452733,181,"91.3",29.7
"Robles, Hansel",570663,2015,570663,216,"96.4",28
"Motte, Jason",435400,2015,435400,206,"94.8",13.8
"Beck, Chris",571476,2015,571476,31,"92.5",5.8
"Gregerson, Luke",502381,2015,502381,239,"89.9",31
"Murray, Colton",605396,2015,605396,37,"94.2",19.1
"Parnell, Bobby",458730,2015,458730,113,"93.7",19.2
"Ohlendorf, Ross",456027,2015,456027,85,"94.4",23.6
"Cordier, Erik",449170,2015,449170,56,"98.5",16.8
"Roach, Donn",543698,2015,543698,18,"88.8",7.1
"Knebel, Corey",608349,2015,608349,209,"95.5",23
"Ferrell, Jeff",594815,2015,594815,50,"93.7",19.6
"Thielbar, Caleb",573204,2015,573204,20,"91.1",15.2
"Díaz, Jairo",545064,2015,545064,78,"97.9",23.7
"Cecil, Brett",446399,2015,446399,214,"92.3",32.1
"Brothers, Rex",571521,2015,571521,46,"94",24.3
"Graham, J.R.",543242,2015,543242,283,"95.3",22.7
"Feldman, Scott",444857,2015,444857,451,"89.7",17.3
"Kimbrel, Craig",518886,2015,518886,239,"98",36.6
"Swarzak, Anthony",461872,2015,461872,61,"92.7",21
"Tsao, Chin-hui",425835,2015,425835,37,"94.2",23.5
"Hernandez, David",456696,2015,456696,144,"94.9",23.5
"Chapman, Kevin",502087,2015,502087,22,"92.4",36.1
"García, Jaime",448802,2015,448802,510,"90.8",20.2
"Marimon, Sugar Ray",516970,2015,516970,117,"91.9",19.6
"Cosart, Jarred",543054,2015,543054,296,"94.8",19.1
"Wright, Steven",453214,2015,453214,310,"83.9",22.4
"Lynn, Lance",458681,2015,458681,751,"92.4",21.2
"Moscot, Jon",621209,2015,621209,50,"91.9",12.2
"Davis, Wade",451584,2015,451584,251,"95.4",27
"Quintana, Jose",500779,2015,500779,862,"92",21.7
"Webb, Ryan",444436,2015,444436,204,"92.6",19.8
"Straily, Dan",573185,2015,573185,76,"89.8",21.8
"Furbush, Charlie",518703,2015,518703,82,"91.8",25
"Beimel, Joe",346847,2015,346847,196,"87.5",15.9
"Heaney, Andrew",571760,2015,571760,438,"91.9",20.3
"Klein, Phil",607309,2015,607309,86,"91.3",16.3
"Guerra, Junior",448855,2015,448855,18,"94.7",23.5
"McGee, Jake",459429,2015,459429,147,"95",26.9
"Kintzler, Brandon",445213,2015,445213,36,"91.4",21.5
"Guerra, Javy",457915,2015,457915,7,"92.7",6.3
"Jeffress, Jeremy",502026,2015,502026,285,"96",26.5
"Liz, Radhames",467785,2015,467785,106,"95",28.4
"Nova, Iván",467100,2015,467100,413,"93.6",17.6
"Strop, Pedro",467008,2015,467008,270,"95.8",38.7
"Freeman, Sam",518693,2015,518693,171,"94.4",27
"Albers, Matt",458006,2015,458006,149,"90.4",18.3
"Surkamp, Eric",474668,2015,474668,16,"88.3",40.9
"Johnson, Erik",605304,2015,605304,151,"91.9",21.1
"Anderson, Brett",474463,2015,474463,750,"91.2",18.5
"Greene, Shane",572888,2015,572888,373,"92.3",16.4
"Wilson, Tyler",592869,2015,592869,149,"90.6",12.7
"Tonkin, Michael",543859,2015,543859,99,"94.9",17.2
"Kelly, Ryan",502462,2015,502462,74,"92.8",21.3
"Bellatti, Andrew",571479,2015,571479,95,"93.5",28.5
"Pino, Yohan",464416,2015,464416,82,"89.4",13.8
"Duffy, Danny",518633,2015,518633,588,"94.3",20
"Iwakuma, Hisashi",547874,2015,547874,516,"88.7",23.2
"Quackenbush, Kevin",534812,2015,534812,243,"91.2",21.5
"Garces, Frank",571057,2015,571057,172,"91.4",22.7
"Cashner, Andrew",488768,2015,488768,804,"95.4",19.7
"Johnson, Brian",598271,2015,598271,19,"88",18.8
"Vincent, Nick",543883,2015,543883,100,"90.1",20.5
"Hudson, Tim",218596,2015,218596,525,"87",19.9
"Hunter, Tommy",488984,2015,488984,249,"96.4",21.9
"Siegrist, Kevin",543779,2015,543779,312,"94.7",27.3
"Lyons, Tyler",544928,2015,544928,255,"90.6",22.1
"Perkins, Glen",450282,2015,450282,238,"94.4",21.4
"Anderson, Cody",594736,2015,594736,365,"92.2",17.3
"Schlitter, Brian",489295,2015,489295,36,"95.1",14.1
"Stammen, Craig",489334,2015,489334,17,"89.2",28.1
"Rodríguez, Francisco",408061,2015,408061,216,"90.1",29.6
"González, Miguel",456068,2015,456068,622,"91.7",19.9
"Jiménez, Ubaldo",434622,2015,434622,791,"91",21.5
"Hellickson, Jeremy",476451,2015,476451,636,"90.6",23.1
"Váldez, José A.",572308,2015,572308,39,"96.6",24.3
"Ramirez, Noé",598287,2015,598287,61,"90.3",30
"Pomeranz, Drew",519141,2015,519141,357,"92.1",25.9
"Nesbitt, Angel",553970,2015,553970,98,"93.4",19.7
"Mitchell, Bryan",571951,2015,571951,143,"95.5",21.1
"Harvey, Matt",518774,2015,518774,754,"96.6",26.5
"Fernández, José",605228,2015,605228,265,"96.5",30
"McKirahan, Andrew",605374,2015,605374,129,"93.7",20.2
"Foltynewicz, Mike",592314,2015,592314,399,"95.6",21.1
"Bass, Anthony",542914,2015,542914,272,"93.3",21.2
"Ranaudo, Anthony",519168,2015,519168,73,"91.6",14
"Locke, Jeff",502046,2015,502046,736,"91.9",21.8
"Leone, Dominic",608678,2015,608678,74,"92.8",24.1
"Mejia, Jenrry",516769,2015,516769,27,"93.8",28.3
"Pinder, Branden",572038,2015,572038,122,"95.3",27.7
"Sucre, Jesús",491696,2015,491696,11,"90.2",0
"Martin, Cody",592533,2015,592533,141,"89.8",18.7
"Chafin, Andrew",605177,2015,605177,306,"93.1",20.2
"Ziegler, Brad",446899,2015,446899,262,"84.5",18.9
"Jimenez, Cesar",462945,2015,462945,91,"89.5",25.3
"O'Day, Darren",503285,2015,503285,257,"87.3",32.8
"Boxberger, Brad",502202,2015,502202,271,"93.2",27.6
