"last_name, first_name","player_id","year","player_id","pa","fastball_avg_speed","whiff_percent"
"Herget, Jimmy",623474,2023,623474,127,"91.9",20.4
"Wynne, Randy",691094,2023,691094,11,"88.2",30
"Wong, Jake",673858,2023,673858,15,"92.8",8.7
"Martin, Chris",455119,2023,455119,199,"94.2",23.3
"McGough, Scott",543518,2023,543518,301,"93.5",32
"Battenfield, Peyton",685410,2023,685410,146,"89.1",24.7
"Jackson, Andre",656578,2023,656578,257,"94.9",24.4
"Hendriks, Liam",521230,2023,521230,20,"95.4",31.7
"Curtiss, John",595928,2023,595928,81,"93.6",24.1
"Garrett, Amir",607237,2023,607237,112,"94.8",26.4
"Winans, Allan",642216,2023,642216,141,"89.8",25.2
"Sewald, Paul",623149,2023,623149,249,"92.2",29.3
"Ohtani, Shohei",660271,2023,660271,531,"94.8",30.8
"Gonsolin, Tony",664062,2023,664062,435,"92.4",21.5
"VerHagen, Drew",572403,2023,572403,268,"92",30.6
"Faedo, Alex",656412,2023,656412,262,"92.9",23.5
"Calvo, Blair",663971,2023,663971,3,"93.7",0
"Adams, Austin",613534,2023,613534,81,"94",29.3
"Hernández, Jonathan",642546,2023,642546,147,"97.5",30
"Stripling, Ross",548389,2023,548389,381,"91.7",23.7
"Brash, Matt",666374,2023,666374,308,"97.5",38.3
"Kluber, Corey",446372,2023,446372,257,"87.2",20.9
"Márquez, Germán",608566,2023,608566,80,"95.3",22.7
"Bradish, Kyle",680694,2023,680694,671,"94.6",26
"Skubal, Tarik",669373,2023,669373,310,"95.8",31.3
"Jacob, Alek",689690,2023,689690,10,"86.1",37.5
"Pop, Zach",647315,2023,647315,56,"95.8",26.9
"Thielbar, Caleb",573204,2023,573204,120,"93.1",24.1
"Sánchez, Cristopher",650911,2023,650911,396,"92.1",26.4
"Rom, Drew",680723,2023,680723,170,"89.5",18.4
"Blach, Ty",621389,2023,621389,352,"88",15.3
"Miller, Bobby",676272,2023,676272,505,"98.9",26.8
"Lopez, José",673111,2023,673111,10,"94.3",20
"Barlow, Scott",605130,2023,605130,299,"93",31.2
"Harris, Hogan",663687,2023,663687,284,"92",23.1
"Middleton, Keynan",641871,2023,641871,212,"95.5",36
"Gaddis, Hunter",683769,2023,683769,182,"93.1",17.1
"Lyles, Jordan",543475,2023,543475,748,"90.4",20.1
"Hernández, Carlos",672578,2023,672578,301,"99.1",30.4
"Ryan, Ryder",656924,2023,656924,4,"94.3",50
"López, Reynaldo",625643,2023,625643,278,"98.2",30.5
"Norris, Daniel",596057,2023,596057,63,"88.8",24.5
"Bradley, Taj",671737,2023,671737,460,"93.5",25
"Sborz, Josh",622250,2023,622250,215,"96.9",37.2
"Walker, Josh",677020,2023,677020,48,"94.5",27.5
"Rodriguez, Grayson",680570,2023,680570,515,"96.8",26.3
"Bibee, Tanner",676440,2023,676440,585,"91.2",26.3
"Covey, Dylan",592229,2023,592229,191,"94.1",15.9
"Lambert, Peter",663567,2023,663567,375,"93.2",21.6
"Lucchesi, Joey",664192,2023,664192,195,"90.1",17.4
"Carrasco, Carlos",471911,2023,471911,417,"92.4",24.7
"Cordero, Jimmy",622772,2023,622772,132,"97.3",24.5
"Rodríguez, Yerry",666720,2023,666720,66,"97.2",27
"Rea, Colin",607067,2023,607067,517,"90.7",24
"Andrews, Clayton",677076,2023,677076,22,"94.9",18.9
"Taillon, Jameson",592791,2023,592791,655,"92",22
"Boushley, Caleb",676961,2023,676961,10,"91.7",36.8
"Kittredge, Andrew",552640,2023,552640,50,"94.4",18.7
"Almonte, Yency",622075,2023,622075,207,"95.8",30.5
"Reyes, Denyi",660593,2023,660593,90,"90",23.4
"Hernandez, Nick",663321,2023,663321,18,"90.3",25.6
"Ottavino, Adam",493603,2023,493603,261,"91.4",26.1
"Luzardo, Jesús",666200,2023,666200,741,"96.7",31.4
"Oviedo, Johan",670912,2023,670912,781,"95.8",26
"Oller, Adam",670124,2023,670124,101,"92.7",20.7
"Hoffman, Jeff",656546,2023,656546,208,"97.1",34.6
"Cobb, Alex",502171,2023,502171,646,"94.5",21.7
"Weiss, Zack",592848,2023,592848,58,"94.1",27.2
"Suárez, Andrew",605498,2023,605498,130,"92.3",19.4
"Littell, Zack",641793,2023,641793,379,"93.8",21
"De Jong, Chase",608328,2023,608328,60,"92.1",20.8
"Muckenhirn, Zach",669105,2023,669105,31,"91.2",21.3
"Dodd, Dylan",689266,2023,689266,164,"91.5",18.6
"Crowe, Wil",640444,2023,640444,47,"93.6",24.4
"Moronta, Reyes",606625,2023,606625,11,"95.5",36.8
"Vasquez, Andrew",607755,2023,607755,219,"88.9",17.5
"Kahnle, Tommy",592454,2023,592454,165,"95.1",35.2
"Martinez, Seth",661527,2023,661527,195,"90.8",25.4
"Edwards Jr., Carl",605218,2023,605218,142,"93.6",21.6
"Lynn, Lance",458681,2023,458681,808,"91.2",28.8
"Bradley, Archie",605151,2023,605151,39,"92.8",21.9
"Cosgrove, Tom",676680,2023,676680,205,"91.5",24.9
"Naughton, Packy",676050,2023,676050,17,"91.7",27.6
"Ward, Thaddeus",663658,2023,663658,160,"91.4",23.2
"Smith, Will",519293,2023,519293,226,"92.4",28.9
"Schoop, Jonathan",570731,2023,570731,5,,12.5
"Ort, Kaleb",672391,2023,672391,107,"95.6",19.9
"De los Santos, Yerry",660787,2023,660787,104,"95",16.6
"Ureña, José",570632,2023,570632,203,"95.2",21.8
"Montgomery, Jordan",656756,2023,656756,777,"93.2",26
"Eovaldi, Nathan",543135,2023,543135,577,"93.7",26.4
"Phillips, Connor",683175,2023,683175,96,"96.4",23
"Lively, Ben",594902,2023,594902,383,"90.7",20.7
"López, Jorge",605347,2023,605347,266,"96.8",23.2
"Díaz, Alexis",664747,2023,664747,286,"94.5",34.8
"Robertson, Nick",687798,2023,687798,106,"95.3",29.8
"Shreve, Chasen",592741,2023,592741,193,"90.5",28.5
"Morton, Charlie",450203,2023,450203,716,"93.8",32.2
"Alvarado, José",621237,2023,621237,172,"96.4",33.5
"Moore, McKinley",686842,2023,686842,21,"97.2",25.8
"Varland, Louis",686973,2023,686973,283,"95.3",25.9
"Henry, Tommy",674072,2023,674072,381,"90.7",22.3
"Means, John",607644,2023,607644,88,"91.7",16.4
"Ortega, Oliver",661383,2023,661383,62,"95.5",30.3
"Ginkel, Kevin",656464,2023,656464,255,"95.5",31.2
"Akin, Keegan",669211,2023,669211,112,"93.6",25
"Suarez, Ranger",624133,2023,624133,540,"91.9",23.1
"Anderson, Nick",623433,2023,623433,141,"94.2",27.8
"Familia, Jeurys",544727,2023,544727,64,"94.1",29.1
"Abbott, Andrew",671096,2023,671096,459,"92.7",25.6
"Mejía, J.C.",650496,2023,650496,50,"95.7",27.6
"Rosenberg, Kenny",670046,2023,670046,146,"89.3",23.3
"Gage, Matt",657424,2023,657424,27,"94",37
"Mahle, Tyler",641816,2023,641816,102,"92.3",24
"Curry, Xzavion",675540,2023,675540,404,"92.5",20.8
"Kowar, Jackson",663804,2023,663804,137,"96.9",26.3
"Nelson, Nick",656793,2023,656793,20,"93.4",23.7
"Saucedo, Tayler",642048,2023,642048,207,"92.3",29.6
"Williamson, Brandon",682227,2023,682227,491,"91.2",22.1
"Hentges, Sam",656529,2023,656529,223,"95.5",27.4
"Williams, Gavin",668909,2023,668909,345,"95.7",27.8
"Hanifee, Brenan",669724,2023,669724,23,"93.3",9.5
"McGee, Easton",668834,2023,668834,22,"90.2",20
"Wainwright, Adam",425794,2023,425794,484,"85.3",13.1
"Wingenter, Trey",622259,2023,622259,76,"95.8",31.8
"Brieske, Beau",689225,2023,689225,152,"96.4",21.9
"Lambert, Jimmy",669424,2023,669424,172,"94",27.1
"Joyce, Ben",690829,2023,690829,48,"100.9",24.7
"Bellatti, Andrew",571479,2023,571479,113,"94.1",33.9
"Giolito, Lucas",608337,2023,608337,794,"93.1",28.8
"Romano, Jordan",605447,2023,605447,248,"96.7",35.9
"Gray, Sonny",543243,2023,543243,754,"91.6",26.1
"Rutledge, Jackson",671131,2023,671131,88,"95.6",21.3
"Martinez, Nick",607259,2023,607259,461,"91.9",28.6
"Nolin, Sean",543594,2023,543594,18,"88.2",21.2
"Solomon, Peter",656981,2023,656981,67,"92.2",20.7
"Wilson, Steven",621051,2023,621051,219,"94.3",26.7
"Hamilton, Ian",641656,2023,641656,239,"95.9",34.6
"Vargas, Carlos",672841,2023,672841,22,"96.4",33.3
"Funderburk, Kody",681892,2023,681892,47,"92.2",34.5
"Beck, Tristan",663941,2023,663941,354,"94.7",23.6
"Weber, Ryan",543901,2023,543901,60,"88.2",18
"Cruz, Steven",674444,2023,674444,62,"97.2",25.3
"Woo, Bryan",693433,2023,693433,371,"95.1",28.1
"Mederos, Victor",682989,2023,682989,17,"96.5",17.4
"Romero, JoJo",668941,2023,668941,147,"94.8",36.3
"Bednar, David",670280,2023,670280,277,"96.6",32.8
"Eflin, Zach",621107,2023,621107,703,"90.8",24.1
"Nardi, Andrew",677053,2023,677053,237,"94.6",28.7
"Miller, Tyson",668338,2023,668338,64,"91",26.9
"Ramírez, Erasmo",541640,2023,541640,274,"89.9",20.2
"Lopez, Jacob",682052,2023,682052,54,"90.8",23.7
"Winder, Josh",680739,2023,680739,147,"94.6",20.3
"Cáceres, Kelvin",680983,2023,680983,8,"96.6",26.7
"Sanmartin, Reiver",665665,2023,665665,70,"89.8",24.1
"Wells, Tyler",669330,2023,669330,470,"91.2",26.4
"Hartwig, Grant",701643,2023,701643,158,"94.3",20.5
"Kirby, George",669923,2023,669923,757,"96",22.9
"Bird, Jake",656234,2023,656234,381,"93.5",21.1
"Mayers, Mike",594577,2023,594577,119,"91.9",19.5
"Bristo, Braden",668754,2023,668754,30,"90.1",23.2
"Bruihl, Justin",677865,2023,677865,121,"87.7",24.3
"Okert, Steven",595345,2023,595345,247,"93.8",30.7
"Hancock, Emerson",676106,2023,676106,49,"92.6",18.4
"Cabrera, Génesis",650893,2023,650893,239,"93.4",29.8
"Law, Derek",571882,2023,571882,240,"93.6",27.1
"Marte, José",665896,2023,665896,48,"93.6",22.7
"Stanek, Ryne",592773,2023,592773,213,"98.2",30.7
"Veneziano, Anthony",685107,2023,685107,12,"94.7",19.2
"Rogers, Trevor",669432,2023,669432,79,"91.2",27.2
"Scott, Tayler",605463,2023,605463,88,"93.9",24.7
"Poche, Colin",621363,2023,621363,246,"92.5",29
"Krehbiel, Joey",607216,2023,607216,19,"91.6",24.1
"Machado, Andrés",600921,2023,600921,207,"96.3",24
"Cruz, Fernando",518585,2023,518585,279,"91.7",34.5
"Crismatt, Nabil",622503,2023,622503,65,"88.6",32.5
"Mlodzinski, Carmen",669387,2023,669387,152,"94.9",21.4
"Mayza, Tim",641835,2023,641835,215,"93.4",22.9
"Faria, Jake",607188,2023,607188,14,"93.4",40.9
"Graterol, Brusdar",660813,2023,660813,257,"97.7",16.6
"De Jesus, Enmanuel",646241,2023,646241,34,"93.3",27.4
"Pressly, Ryan",519151,2023,519151,268,"94.7",31.4
"Milone, Tommy",543548,2023,543548,40,"86.6",16.7
"Gonzales, Marco",594835,2023,594835,215,"88.4",20.1
"Vest, Will",676684,2023,676684,199,"95.2",24.3
"Palencia, Daniel",694037,2023,694037,119,"98.4",30.8
"McArthur, James",663704,2023,663704,90,"94",24.8
"Cano, Yennier",666974,2023,666974,283,"96.3",25.5
"Naile, James",664942,2023,664942,80,"91.6",14.4
"Jarvis, Bryce",686826,2023,686826,92,"95.3",18.2
"Tapia, Domingo",593619,2023,593619,75,"97.1",26.6
"Montas, Frankie",593423,2023,593423,7,"92.2",33.3
"Brewer, Colten",605155,2023,605155,34,"93.1",21.3
"Logue, Zach",656657,2023,656657,49,"90.3",17.5
"Crochet, Garrett",676979,2023,676979,64,"96.2",26.2
"Liberatore, Matthew",669461,2023,669461,275,"94.2",18.7
"Velasquez, Vince",592826,2023,592826,162,"93.2",27.2
"Long, Sam",669674,2023,669674,199,"94",20.1
"Mantiply, Joe",573009,2023,573009,157,"89.6",23.2
"Whitlock, Garrett",676477,2023,676477,304,"94",28.3
"Ryan, Joe",657746,2023,657746,672,"92.3",26.8
"Ashcraft, Graham",668933,2023,668933,624,"95.9",22.3
"Karinchak, James",675916,2023,675916,171,"94.8",29.8
"Varland, Gus",681402,2023,681402,103,"95.6",26.2
"Woodruff, Brandon",605540,2023,605540,253,"95.5",28.3
"Hill, Garrett",682051,2023,682051,80,"93.7",20.7
"Wacha, Michael",608379,2023,608379,553,"90.8",24.6
"Nelson, Ryne",669194,2023,669194,619,"92.7",20.3
"Borucki, Ryan",621366,2023,621366,152,"94",28.1
"Marsh, Alec",679525,2023,679525,342,"94.2",29.6
"Cronin, Declan",686539,2023,686539,51,"93.5",17.1
"Rodríguez, José",642578,2023,642578,12,"94.4",14.8
"Zastryzny, Rob",642239,2023,642239,97,"91.1",25.7
"Hollowell, Gavin",668970,2023,668970,154,"93.3",25.5
"Moll, Sam",594580,2023,594580,268,"93.7",22.5
"Alexander, Scott",518397,2023,518397,208,"92.8",20.2
"Crawford, Brandon",543063,2023,543063,5,"85.7",12.5
"Pallante, Andre",669467,2023,669467,302,"96.1",18.2
"Feltner, Ryan",663372,2023,663372,201,"94.6",21.5
"Then, Juan",672730,2023,672730,48,"94.2",20.3
"González, Chi Chi",592346,2023,592346,19,"92.5",13.9
"Waldron, Matt",663362,2023,663362,173,"90.2",18.9
"Gore, MacKenzie",669022,2023,669022,582,"95",27.9
"Knehr, Reiss",663753,2023,663753,32,"91.4",15.7
"Guerra, Javy",642770,2023,642770,97,"97.6",21.6
"Priester, Quinn",682990,2023,682990,234,"93.3",23.3
"Neal, Zach",594943,2023,594943,124,"87.8",23.1
"Megill, Trevor",656730,2023,656730,148,"99.1",32.5
"Mears, Nick",683232,2023,683232,87,"95.8",23.2
"Turnbull, Spencer",605513,2023,605513,145,"93",21.9
"Wolf, Jackson",680232,2023,680232,22,"88.9",5.7
"Alcala, Jorge",660896,2023,660896,75,"95.5",25.4
"Waldichuk, Ken",686610,2023,686610,639,"93.3",25.1
"Díaz, Jhonathan",646242,2023,646242,42,"90.1",19.7
"Justice, Evan",687145,2023,687145,42,"94.5",15.8
"Vesia, Alex",681911,2023,681911,217,"94.4",30.3
"Gibaut, Ian",664139,2023,664139,318,"93.8",25.5
"Muñoz, Andrés",662253,2023,662253,211,"98.9",39.4
"Jax, Griffin",643377,2023,643377,274,"96.2",26.6
"Quintana, Jose",500779,2023,500779,319,"90.3",21.6
"DeSclafani, Anthony",543101,2023,543101,419,"93.1",20.3
"Lucas, Easton",687922,2023,687922,35,"92.6",24.3
"González, Victor",624647,2023,624647,135,"94.6",29.2
"Alzolay, Adbert",640470,2023,640470,253,"94.6",28.1
"Kilian, Caleb",668873,2023,668873,33,"92.4",15.9
"Dunning, Dane",641540,2023,641540,722,"90.2",22.3
"Loáisiga, Jonathan",642528,2023,642528,69,"97.8",15.5
"Wilson, Bryse",669060,2023,669060,314,"91.6",18.5
"McCaughan, Darren",670766,2023,670766,27,"89.2",37.2
"Hartlieb, Geoff",664129,2023,664129,16,"95.1",20
"Barnes, Matt",598264,2023,598264,99,"93.4",20.8
"Leiter Jr., Mark",643410,2023,643410,269,"90.4",32.3
"Pearson, Nate",663878,2023,663878,182,"97.9",26.4
"Yacabonis, Jimmy",642231,2023,642231,62,"93.1",20.2
"Rodríguez, Elvin",660730,2023,660730,10,"94.3",40.9
"deGrom, Jacob",594798,2023,594798,115,"98.7",42.1
"Civale, Aaron",650644,2023,650644,504,"89.7",22.7
"Criswell, Cooper",681867,2023,681867,151,"86.9",18.1
"Anderson, Chase",502624,2023,502624,372,"91.5",21.6
"Jackson, Luke",592426,2023,592426,143,"94.4",30.4
"De León, José",592254,2023,592254,70,"92.7",26.1
"Felipe, Angel",665734,2023,665734,64,"95",37.6
"Moreta, Dauri",664294,2023,664294,239,"95.2",33.6
"Misiewicz, Anthony",664948,2023,664948,55,"89.9",21
"Carasiti, Matt",571539,2023,571539,110,"94.9",23.1
"Suarez, Robert",663158,2023,663158,108,"97.5",26.2
"Tarnok, Freddy",676206,2023,676206,65,"95.2",21.7
"Alcantara, Sandy",645261,2023,645261,762,"95.6",25.4
"Cimber, Adam",643256,2023,643256,95,"85.2",14.9
"Pruitt, Austin",643493,2023,643493,197,"91.6",20.4
"Hembree, Heath",592390,2023,592390,4,"93.3",44.4
"Patiño, Luis",672715,2023,672715,99,"94.7",21.6
"Lugo, Seth",607625,2023,607625,604,"93.3",21.9
"Nola, Aaron",605400,2023,605400,793,"91.5",26
"Finnegan, Kyle",640448,2023,640448,288,"97.3",24.8
"Bachman, Sam",696147,2023,696147,77,"96.9",28.3
"Hendricks, Kyle",543294,2023,543294,578,"87.6",21.1
