"last_name, first_name","player_id","year","player_id","pa","fastball_avg_speed","whiff_percent"
"Muñoz, Andrés",662253,2019,662253,97,"99.9",31.7
"Webb, Jacob",657097,2019,657097,131,"95.1",26.2
"Lakins, Travis",664042,2019,664042,102,"92.1",25.6
"Yacabonis, Jimmy",642231,2019,642231,193,"93.6",22.8
"Ross, Joe",605452,2019,605452,295,"94",23.5
"Cobb, Alex",502171,2019,502171,60,"92.3",24.1
"Kelly, Joe",523260,2019,523260,226,"97.9",26.4
"Walker, Taijuan",592836,2019,592836,4,"92.9",20
"Wilkerson, Aaron",658792,2019,658792,80,"89.8",20.7
"Law, Derek",571882,2019,571882,285,"94",30.2
"Biddle, Jesse",592145,2019,592145,152,"93.8",21.8
"Quijada, José",650671,2019,650671,144,"93.3",34.4
"Smith, Joe",501925,2019,501925,96,"88",21.3
"Petit, Yusmeiro",433589,2019,433589,308,"87.9",25.3
"Brasier, Ryan",518489,2019,518489,241,"96.1",31
"Gallen, Zac",668678,2019,668678,334,"91.5",29.3
"Peters, Dillon",596071,2019,596071,327,"91",20.4
"Greene, Shane",572888,2019,572888,252,"90.6",26.5
"Lamet, Dinelson",659275,2019,659275,313,"96",31.6
"Minor, Mike",501985,2019,501985,863,"92.5",26.2
"Springs, Jeffrey",605488,2019,605488,155,"92.1",30.2
"Tropeano, Nick",607374,2019,607374,66,"90.7",27
"Sborz, Josh",622250,2019,622250,40,"95.3",21.3
"Yarbrough, Ryan",642232,2019,642232,563,"85.7",22.4
"Fairbanks, Pete",664126,2019,664126,99,"97.4",34.6
"Boyd, Matthew",571510,2019,571510,788,"92",31.1
"Flaherty, Jack",656427,2019,656427,772,"93.8",30.7
"Blazek, Michael",518468,2019,518468,26,"95.2",12.5
"Rosscup, Zac",573127,2019,573127,94,"92.3",42.4
"Manaea, Sean",640455,2019,640455,109,"89.8",28.3
"Tepera, Ryan",572193,2019,572193,91,"91.6",26.1
"Claudio, Alex",592222,2019,592222,267,"85.6",24.1
"Stumpf, Daniel",621385,2019,621385,135,"92.2",24.9
"Keuchel, Dallas",572971,2019,572971,487,"87.8",21.4
"Shuck, JB",543776,2019,543776,5,"89.6",0
"Leone, Dominic",608678,2019,608678,180,"92.2",30.4
"Biagini, Joe",607352,2019,607352,281,"91.7",28.3
"Thornton, Trent",663423,2019,663423,676,"91.6",24.4
"McKay, Brendan",656713,2019,656713,216,"92.8",23.7
"Palumbo, Joe",643478,2019,643478,81,"93.9",23.1
"Roe, Chaz",475054,2019,475054,229,"91.2",27.7
"Neshek, Pat",450212,2019,450212,78,"88.5",20.9
"Karns, Nate",501992,2019,501992,25,"90.7",25
"Wright, Kyle",657140,2019,657140,93,"94.6",24
"Anderson, Drew",623454,2019,623454,30,"91.2",34.7
"Martini, Nick",605361,2019,605361,5,,33.3
"Keller, Mitch",656605,2019,656605,227,"93.4",24.9
"Brach, Brad",542960,2019,542960,242,"93.5",27.1
"Shoemaker, Matt",533167,2019,533167,108,"90.4",28.5
"Doolittle, Sean",448281,2019,448281,260,"93.5",23.4
"Gibaut, Ian",664139,2019,664139,64,"95.2",25.4
"Odorizzi, Jake",543606,2019,543606,658,"91.1",27.7
"Salas, Fernando",477569,2019,477569,15,"90",18.8
"Boxberger, Brad",502202,2019,502202,122,"90",29
"Edwards Jr., Carl",605218,2019,605218,78,"93.8",23.3
"Avila, Pedro",658648,2019,658648,23,"93.6",21.6
"Ray, Robbie",592662,2019,592662,747,"92.4",32.7
"Volquez, Edinson",450172,2019,450172,75,"93.4",19.4
"Urena, Richard",620446,2019,620446,8,"89.8",8.3
"France, Ty",664034,2019,664034,8,,8.3
"Kluber, Corey",446372,2019,446372,168,"90.1",28.4
"Heller, Ben",621294,2019,621294,28,"93.1",35
"Martin, Chris",455119,2019,455119,216,"94.9",26.2
"Gsellman, Robert",607229,2019,607229,278,"95.3",26.3
"Davis, Chris",448801,2019,448801,5,,6.7
"Bowman, Matt",621199,2019,621199,137,"92.7",19.6
"Jackson, Jay",543351,2019,543351,132,"94.4",38.8
"Colomé, Alex",517008,2019,517008,249,"91.6",29
"Burke, Brock",656271,2019,656271,120,"91.6",13.1
"Pivetta, Nick",601713,2019,601713,421,"94.5",24.4
"Sneed, Cy",605482,2019,605482,93,"92.4",22
"Montero, Rafael",606160,2019,606160,113,"95.8",29.8
"Lorenzen, Michael",547179,2019,547179,343,"95.5",31.1
"Mikolas, Miles",571945,2019,571945,764,"93.6",21.7
"Nicasio, Juan",504379,2019,504379,217,"93.6",20.9
"Greinke, Zack",425844,2019,425844,810,"89.9",24.1
"Schlitter, Brian",489295,2019,489295,41,"92.1",18.1
"McFarland, T.J.",519008,2019,519008,250,"89.4",22.1
"Kela, Keone",605309,2019,605309,119,"96.2",27
"Cole, Taylor",518566,2019,518566,231,"93.2",27.1
"Sampson, Adrian",592716,2019,592716,563,"92.5",21.4
"Germán, Domingo",593334,2019,593334,594,"93.5",28.2
"Corbin, Patrick",571578,2019,571578,835,"91.8",31.7
"Duffy, Danny",518633,2019,518633,555,"92.3",24.1
"Puk, A.J.",640462,2019,640462,47,"97.1",30.9
"Díaz, Jairo",545064,2019,545064,245,"97",29.5
"Buchholz, Clay",453329,2019,453329,254,"87.1",20.6
"Plutko, Adam",592644,2019,592644,462,"89.5",18.8
"García, Jarlín",606424,2019,606424,206,"93.3",20.8
"Hudson, Dakota",641712,2019,641712,757,"93.6",23.7
"Bradley, Archie",605151,2019,605151,317,"95.5",23.8
"Barnes, Jacob",606930,2019,606930,160,"90.8",23.4
"Murphy, Tom",608596,2019,608596,11,"89.3",34.6
"Eovaldi, Nathan",543135,2019,543135,302,"96",26.3
"Dugger, Robert",667498,2019,667498,156,"89.9",22.1
"Stephenson, Robert",596112,2019,596112,262,"94.9",39.4
"Young, Alex",622065,2019,622065,349,"87.6",27.4
"Chen, Wei-Yin",612672,2019,612672,307,"91.3",20.3
"Freeland, Kyle",607536,2019,607536,472,"89.9",21.2
"Arteaga, Humberto",600858,2019,600858,8,,0
"Davis, Rookie",606959,2019,606959,51,"91.3",24.2
"Payano, Pedro",622797,2019,622797,103,"93.5",26.4
"Bailey, Homer",456701,2019,456701,696,"93",24.3
"Sheffield, Justus",656954,2019,656954,168,"92.8",30
"Ferguson, Caleb",657571,2019,657571,204,"94.4",23.4
"Porcello, Rick",519144,2019,519144,768,"90.4",18
"Gausman, Kevin",592332,2019,592332,451,"93.9",30.2
"McGee, Jake",459429,2019,459429,180,"93.4",19.5
"O'Day, Darren",503285,2019,503285,21,"86.7",35
"Dowdy, Kyle",664871,2019,664871,110,"95.2",21.6
"Morin, Mike",573046,2019,573046,210,"91.2",21.5
"Ottavino, Adam",493603,2019,493603,283,"92.5",30.5
"Toussaint, Touki",657053,2019,657053,198,"93.5",29.8
"Means, John",607644,2019,607644,637,"91.8",22.1
"Mathis, Jeff",425772,2019,425772,9,,22.2
"Rosenthal, Trevor",572096,2019,572096,85,"98",29.3
"Howard, Sam",607572,2019,607572,91,"92.6",32.6
"Cole, Gerrit",543037,2019,543037,817,"97.1",37.2
"Eflin, Zach",621107,2019,621107,705,"93.5",20.3
"Rodgers, Brady",572086,2019,572086,25,"91.2",22
"García, Yimi",554340,2019,554340,247,"94.2",26.4
"Kelley, Trevor",665001,2019,665001,40,"88.6",15.7
"Karinchak, James",675916,2019,675916,22,"97",34.7
"Skaggs, Tyler",572140,2019,572140,335,"91.3",21.5
"Givens, Mychal",571710,2019,571710,260,"95.3",34.3
"Schreiber, John",670167,2019,670167,59,"91.7",28.6
"Núñez, Eduardo",456488,2019,456488,4,,16.7
"Montas, Frankie",593423,2019,593423,394,"96.5",26
"Giles, Ken",571704,2019,571704,208,"96.9",40
"McHugh, Collin",543521,2019,543521,317,"89.7",27.9
"Cimber, Adam",643256,2019,643256,244,"85.2",20.2
"Lovelady, Richard",663992,2019,663992,96,"93.6",17.6
"Marshall, Evan",605359,2019,605359,209,"93.6",24.6
"Festa, Matt",670036,2019,670036,101,"92.5",23.5
"Gray, Sonny",543243,2019,543243,708,"93.2",28.4
"Phelps, David",475479,2019,475479,147,"91.4",20.2
"Vizcaíno, Arodys",527055,2019,527055,17,"95.9",28.1
"Margevicius, Nick",676606,2019,676606,263,"88.3",22.7
"Adams, Chance",664856,2019,664856,124,"91.7",18.1
"Fernández, Junior",658551,2019,658551,54,"96.8",43.4
"García, Luis",472610,2019,472610,278,"97",29.6
"Morejon, Adrian",670970,2019,670970,42,"96.3",19.7
"Rumbelow, Nick",592705,2019,592705,9,"93.9",14.3
"Luzardo, Jesús",666200,2019,666200,46,"96.3",37.7
"Bashlor, Tyler",641341,2019,641341,103,"95.6",25.1
"Workman, Brandon",519443,2019,519443,286,"90.7",34.8
"Guerrero, Tyron",594027,2019,594027,216,"99",28.1
"Ellis, Chris",595939,2019,595939,5,"93.2",0
"Rondón, Héctor",444468,2019,444468,257,"96.7",22.6
"Brewer, Colten",605155,2019,605155,252,"93.5",27.9
"Quinn, Roman",596451,2019,596451,19,"79",4.3
"Webb, Tyler",643778,2019,643778,221,"89.9",22.6
"Hart, Donnie",643354,2019,643354,29,"86.8",29.2
"Stewart, Kohl",640464,2019,640464,109,"91.6",19.9
"Moronta, Reyes",606625,2019,606625,245,"97.2",29.4
"Gonzalez, Gio",461829,2019,461829,366,"89.2",25.9
"Bird, Kyle",613317,2019,613317,65,"91.2",30
"Adam, Jason",592094,2019,592094,91,"94.4",28.1
"Del Pozo, Miguel",600887,2019,600887,45,"94.7",25
"Pounders, Brooks",572044,2019,572044,34,"91.7",23.8
"Darvish, Yu",506433,2019,506433,731,"93.8",30.4
"Hand, Brad",543272,2019,543272,242,"92.7",30.7
"Marvel, James",621086,2019,621086,84,"90.5",20.8
"DeSclafani, Anthony",543101,2019,543101,696,"94.7",23.6
"Gilmartin, Sean",543219,2019,543219,16,"89.5",26.9
"Ynoa, Huascar",660623,2019,660623,16,"97.6",24.1
"Pomeranz, Drew",519141,2019,519141,455,"92.2",26.8
"Lyles, Jordan",543475,2019,543475,599,"92.6",24
"Smith, Burch",572143,2019,572143,106,"92.6",24.2
"Wheeler, Zack",554430,2019,554430,828,"95.3",23
"Parker, Blake",453284,2019,453284,255,"90.9",27.2
"Sparkman, Glenn",642098,2019,642098,606,"93.4",17.1
"Godley, Zack",643327,2019,643327,407,"89.5",24.3
"González, Chi Chi",592346,2019,592346,278,"90.4",20.4
"Garton, Ryan",623439,2019,623439,14,"90.2",20.7
"Smith, Caleb",592761,2019,592761,646,"91.6",27.8
"Chapman, Aroldis",547973,2019,547973,235,"98.3",31.7
"Franco, Enderson",575070,2019,575070,20,"95.8",23.5
"De Los Santos, Enyel",660853,2019,660853,46,"93.3",25.3
"Baez, Michel",673258,2019,673258,131,"96",24
"Scott, Tayler",605463,2019,605463,93,"94.4",21.7
"Wilson, Justin",458677,2019,458677,166,"92.9",25.4
"Peraza, José",606299,2019,606299,4,,0
"Jackson, Edwin",429719,2019,429719,336,"92.7",23.7
"Bednar, David",670280,2019,670280,48,"95.3",32.6
"Matz, Steven",571927,2019,571927,691,"93.3",22.9
"Collins, Tim",525768,2019,525768,38,"92.1",17.6
"Sánchez, Aníbal",434671,2019,434671,712,"89.3",22.4
"Sewald, Paul",623149,2019,623149,80,"91",21
"Tuivailala, Sam",592815,2019,592815,95,"93.4",27.4
"Schultz, Jaime",621289,2019,621289,22,"95.6",23.4
"Cortes, Nestor",641482,2019,641482,298,"89.5",25.2
"Garrett, Amir",607237,2019,607237,246,"95.3",38.9
"St. John, Locke",657766,2019,657766,33,"89.6",19.1
"Lucchesi, Joey",664192,2019,664192,686,"90.2",25.4
"Wood, Alex",622072,2019,622072,153,"89.9",24.8
"Hicks, Jordan",663855,2019,663855,110,"101.1",30.2
"Suárez, Andrew",605498,2019,605498,148,"92.8",17.2
"Strasburg, Stephen",544931,2019,544931,841,"93.8",30.6
"Barnette, Tony",501817,2019,501817,5,"90.2",0
"Webb, Logan",657277,2019,657277,174,"92.9",23.1
"Caratini, Victor",605170,2019,605170,9,"66.4",7.7
"Armstrong, Shawn",542888,2019,542888,271,"92.2",26.8
"Ríos, Yacksel",605441,2019,605441,65,"96.2",28.5
"Pannone, Thomas",623381,2019,623381,325,"89.7",25.5
"Erlin, Robbie",572362,2019,572362,251,"90.6",23.7
"Walden, Marcus",519393,2019,519393,327,"93.1",29.6
"Cordero, Jimmy",622772,2019,622772,146,"96.8",29.3
"Dunn, Mike",445197,2019,445197,75,"91.4",25.7
"Kelly, Merrill",518876,2019,518876,777,"91.3",22.4
"Tate, Dillon",622253,2019,622253,93,"90.9",21.6
"Scherzer, Max",453286,2019,453286,693,"94.2",33.9
"Barria, Jaime",642545,2019,642545,365,"91.7",22.1
"Kinsler, Ian",435079,2019,435079,6,,0
"Hildenberger, Trevor",657610,2019,657610,88,"87.8",23.5
"Dobnak, Randy",677976,2019,677976,118,"92.7",27.7
"Avila, Alex",488671,2019,488671,8,,11.1
"Davies, Zach",605200,2019,605200,672,"88.1",17.3
"Fernández, José Manuel",622774,2019,622774,23,"92.5",15.6
"Pinto, Ricardo",620982,2019,620982,13,"94.7",16.7
"Milone, Tommy",543548,2019,543548,453,"87.1",22.8
"Loup, Aaron",571901,2019,571901,14,"88.4",32
"Gibson, Kyle",502043,2019,502043,706,"93.3",29.3
"Dixon, Brandon",641525,2019,641525,9,"66.1",0
"Feierabend, Ryan",456387,2019,456387,29,"85.6",23.3
"Taylor, Josh",657031,2019,657031,195,"94.8",33.1
"Jiménez, Joe",641729,2019,641729,257,"95.1",31.4
"Salazar, Danny",517593,2019,517593,17,"86.5",12.5
"Wang, Wei-Chung",623913,2019,623913,129,"91.4",20.1
"Osuna, Roberto",532077,2019,532077,253,"95.6",33.5
"Anderson, Shaun",641312,2019,641312,427,"92.5",20.9
"Jackson, Luke",592426,2019,592426,315,"96.1",36.7
"Familia, Jeurys",544727,2019,544727,274,"95.9",28.9
"Melville, Tim",543532,2019,543532,143,"89.2",24.7
"Swarzak, Anthony",461872,2019,461872,234,"93.3",28.1
"Ynoa, Gabriel",593679,2019,593679,480,"93.5",20.1
"Duplantier, Jon",641541,2019,641541,163,"92.1",20.4
"Estrada, Marco",462136,2019,462136,106,"86.7",17.1
"Herget, Jimmy",623474,2019,623474,26,"93.4",16.7
"Venters, Jonny",458924,2019,458924,49,"93.1",26.8
"Dayton, Grant",594795,2019,594795,51,"90.6",26.2
"Gallegos, Giovanny",606149,2019,606149,279,"93.7",34.6
"Hudson, Daniel",543339,2019,543339,304,"96.1",22.8
"Márquez, Germán",608566,2019,608566,721,"95.4",26.6
"Fry, Paul",643316,2019,643316,255,"90.7",25.7
"Taillon, Jameson",592791,2019,592791,158,"94.8",24.1
"Blackburn, Paul",621112,2019,621112,57,"90.1",24
"Duke, Zach",435043,2019,435043,106,"88.8",23.8
"Stanek, Ryne",592773,2019,592773,327,"97.5",34.6
"Bettis, Chad",518452,2019,518452,287,"91.7",20.7
"Alcala, Jorge",660896,2019,660896,7,"94",35.7
"Crichton, Stefan",592233,2019,592233,123,"93",24.3
"Hill, Tim",657612,2019,657612,161,"90.1",20.7
"Wisler, Matt",605538,2019,605538,224,"92.8",31.8
"Armenteros, Rogelio",660494,2019,660494,75,"90.9",25.2
"Peralta, Wandy",593974,2019,593974,172,"95.3",33
"Scott, Robby",582494,2019,582494,37,"87.7",28.1
"Iglesias, Raisel",628452,2019,628452,279,"95.4",33.9
"Rodón, Carlos",607074,2019,607074,158,"91.5",28.4
"Hendricks, Kyle",543294,2019,543294,730,"86.9",22.1
"Jewell, Jake",657228,2019,657228,114,"94.3",28.5
"Mayza, Tim",641835,2019,641835,227,"94.1",32.5
"Anderson, Tyler",542881,2019,542881,106,"90",24.3
"Sims, Lucas",608371,2019,608371,177,"93.5",34
"Garrett, Reed",657585,2019,657585,77,"95.1",17.4
"Oh, Seunghwan",493200,2019,493200,88,"86.9",28.4
"Romero, Fernando",622864,2019,622864,72,"97",29.5
"Zimmermann, Jordan",519455,2019,519455,504,"90.4",20.3
"Huang, Wei-Chieh",658791,2019,658791,32,"92.9",12
"Buchter, Ryan",488748,2019,488748,198,"91.9",26.1
"Vázquez, Felipe",553878,2019,553878,236,"98.4",29
"Ramos, Edubray",591693,2019,591693,69,"91.5",22
"Petricka, Jake",502593,2019,502593,36,"93.1",18.2
"Rhame, Jacob",642008,2019,642008,30,"94.9",19.2
"Robertson, David",502085,2019,502085,33,"91.7",28.8
"Liriano, Francisco",434538,2019,434538,302,"93",30.4
"Shaw, Bryan",543766,2019,543766,312,"92.5",25.7
"Sale, Chris",519242,2019,519242,612,"93.1",32
"Yates, Kirby",489446,2019,489446,243,"93.5",34.5
"Rodriguez, Jefry",622446,2019,622446,203,"93.6",18.6
"Strickland, Hunter",519326,2019,519326,105,"95.8",25.4
"Edwards, Jon",457754,2019,457754,36,"93.4",31.1
"Rusin, Chris",543734,2019,543734,9,"88.1",15.4
"Richard, Clayton",453385,2019,453385,201,"90.4",14.7
"Carpenter, Ryan",543001,2019,543001,197,"89.9",16.3
"Smith, Josh A.",595001,2019,595001,139,"91.3",28.3
"Bass, Anthony",542914,2019,542914,189,"95.3",27.5
"Hall, Matt",664180,2019,664180,113,"90.4",25.7
"Elías, Roenis",606273,2019,606273,216,"93.9",26.5
"Mahle, Tyler",641816,2019,641816,556,"92.9",23.3
"Alexander, Scott",518397,2019,518397,76,"92.8",21.1
"Woodruff, Brandon",605540,2019,605540,493,"96.2",25.5
"VerHagen, Drew",572403,2019,572403,258,"93.2",22.7
"Banda, Anthony",607455,2019,607455,18,"91.8",6.3
"Samardzija, Jeff",502188,2019,502188,740,"90.8",20.2
"Hamels, Cole",430935,2019,430935,617,"90.3",27.4
"Helsley, Ryan",664854,2019,664854,153,"97.8",21.9
"Curtiss, John",595928,2019,595928,12,"92.1",26.3
"Montgomery, Mike",543557,2019,543557,402,"90.8",21.9
"Boshers, Buddy",542953,2019,542953,91,"92.6",22.3
"Altherr, Aaron",571437,2019,571437,5,"88.9",40
"Chargois, JT",608638,2019,608638,88,"96",34.3
"Sherfy, James",642073,2019,642073,83,"92.5",29
"Rodriguez, Eduardo",593958,2019,593958,859,"92",27.4
"Osuna, José",591741,2019,591741,9,"90.4",6.7
"Cedeño, Xavier",458584,2019,458584,13,"85.8",15
"Swanson, Erik",657024,2019,657024,245,"92.7",22.7
"Coonrod, Sam",656322,2019,656322,114,"96.5",23.1
"Weber, Ryan",543901,2019,543901,181,"89.3",14.6
"Díaz, Edwin",621242,2019,621242,254,"97.4",37.7
"Skoglund, Eric",607215,2019,607215,101,"89.7",12
"Chavez, Jesse",445926,2019,445926,337,"89.9",18.5
"Yardley, Eric",642233,2019,642233,52,"86.1",22.7
"Nogosek, Stephen",668665,2019,668665,34,"95.1",14.5
"Alexander, Tyler",641302,2019,641302,235,"90.6",18.2
"Blevins, Jerry",460283,2019,460283,141,"88.8",26.7
"Cease, Dylan",656302,2019,656302,326,"96.5",26.1
"Allen, Logan",663531,2019,663531,127,"92.6",21.3
"Mella, Keury",622492,2019,622492,18,"95.4",34.4
"Descalso, Daniel",518614,2019,518614,5,,0
"Wotherspoon, Matt",642226,2019,642226,26,"90.9",22.9
"Grotz, Zac",665093,2019,665093,73,"91.9",20.3
"Winkler, Dan",595465,2019,595465,93,"91",33.9
"Brigham, Jeff",656257,2019,656257,161,"96.6",25.1
"Brault, Steven",643230,2019,643230,505,"90.4",23.3
"Hahn, Jesse",534910,2019,534910,27,"95.1",30.4
"Kay, Anthony",641743,2019,641743,63,"93.4",24.1
"Wilson, Alex",543935,2019,543935,57,"91.5",21.1
"Harvey, Joe",642840,2019,642840,84,"95.2",25.8
"deGrom, Jacob",594798,2019,594798,804,"96.9",31.4
"Ramsey, Matt",543677,2019,543677,3,"91.8",25
"Carrasco, Carlos",471911,2019,471911,341,"93.5",31.1
"Leclerc, José",600917,2019,600917,299,"96.7",33
"DuRapau, Montana",657566,2019,657566,90,"89.6",32.1
"Zimmer, Kyle",622092,2019,622092,102,"96.4",27
"Ponce de Leon, Daniel",594965,2019,594965,203,"92.7",26.8
"Ramírez, Erasmo",541640,2019,541640,15,"89.3",22.2
"Lauer, Eric",641778,2019,641778,651,"90.7",20.1
"Estévez, Carlos",608032,2019,608032,308,"97.8",30.6
"Bundy, Dylan",605164,2019,605164,700,"91.2",28.1
"López, Reynaldo",625643,2019,625643,809,"95.4",24.7
"Williams, Devin",642207,2019,642207,67,"96",25.4
"Buehler, Walker",621111,2019,621111,737,"95.9",26.8
"Anderson, Nick",623433,2019,623433,264,"96",38
"Rodney, Fernando",407845,2019,407845,210,"93.8",26.5
"Moran, Brian",572383,2019,572383,29,"84.4",29.6
"Lucas, Josh",572998,2019,572998,69,"90",21.3
"Maile, Luke",571912,2019,571912,8,"77.2",27.3
"Rodríguez, Dereck",605446,2019,605446,439,"89.7",21
"Rogers, Taylor",573124,2019,573124,278,"94.8",25.9
"Smeltzer, Devin",656970,2019,656970,202,"88.6",20.6
"Staumont, Josh",622251,2019,622251,88,"95.9",22.7
"Wainwright, Adam",425794,2019,425794,745,"88",19.5
"Jones, Nate",518858,2019,518858,47,"94.9",25.9
"Kuhnel, Joel",669270,2019,669270,42,"96.1",29.1
"Sabathia, CC",282332,2019,282332,468,"88.5",25.1
"Despaigne, Odrisamer",628333,2019,628333,68,"91.2",13.5
"Romo, Sergio",489265,2019,489265,249,"86.3",30.2
"Quantrill, Cal",615698,2019,615698,443,"94.4",22.4
"Romine, Austin",519222,2019,519222,7,"88.5",0
"Venditte, Pat",519381,2019,519381,19,"86.8",17.9
"Venditte, Pat",519381,2019,519381,19,"81.6",17.9
"Dyson, Sam",473879,2019,473879,249,"92.9",18.5
"Méndez, Yohander",622795,2019,622795,21,"93.3",41.9
"Williams, Trevor",592866,2019,592866,636,"91.3",22.2
"Bassitt, Chris",605135,2019,605135,612,"92.6",20.9
"Sanchez, Aaron",592717,2019,592717,605,"93.6",21.8
"Musgrove, Joe",605397,2019,605397,718,"91.9",24.6
"Norwood, James",656803,2019,656803,44,"96.2",27.2
"Lockett, Walker",621141,2019,621141,103,"92.6",16.9
"Speier, Gabe",642100,2019,642100,33,"94.3",24.6
"Smith, Will",519293,2019,519293,257,"92.6",34.3
"Martin, Brett",656685,2019,656685,280,"93.8",27.6
"Gonsolin, Tony",664062,2019,664062,163,"93.6",26.7
"Hernández, Darwinzon",650382,2019,650382,147,"95.5",35.5
"Eshelman, Thomas",664045,2019,664045,164,"85.5",15.4
"Banuelos, Manny",544365,2019,544365,235,"91.7",24.5
"Ureña, José",570632,2019,570632,369,"95.8",21.2
"Cashner, Andrew",488768,2019,488768,636,"93.8",22.5
"Guerrieri, Taylor",605260,2019,605260,123,"93.8",19.1
"Mantiply, Joe",573009,2019,573009,14,"89.1",14.3
"Harris, Will",501789,2019,501789,229,"91.2",29.5
"Mejía, Adalberto",606167,2019,606167,145,"92.8",23.6
"Wacha, Michael",608379,2019,608379,561,"92.2",21.2
"Jennings, Dan",543359,2019,543359,32,"91.2",31.9
"Grace, Matt",594840,2019,594840,206,"91.1",19.4
"Ramírez, Neil",519166,2019,519166,112,"94.4",29.8
"Johnson, Brian",598271,2019,598271,193,"88.9",22.7
"Chacín, Jhoulys",468504,2019,468504,470,"89.9",20.6
"Hultzen, Danny",543343,2019,543343,18,"93.1",29.4
"Roark, Tanner",543699,2019,543699,722,"92",21.1
"Burr, Ryan",621114,2019,621114,86,"92.7",22.8
"Kline, Branden",571858,2019,571858,183,"96.2",24.3
"McRae, Alex",656725,2019,656725,132,"92.5",19.9
"Paxton, James",572020,2019,572020,633,"93.6",30.8
"Loáisiga, Jonathan",642528,2019,642528,139,"96.9",33.1
"Pérez, Cionel",672335,2019,672335,40,"95.2",24.3
"Hernández, Jonathan",642546,2019,642546,78,"96.8",33.1
"Littell, Zack",641793,2019,641793,146,"93.8",27.3
"Ryan, Kyle",594986,2019,594986,260,"88.5",23.6
"Alvarado, José",621237,2019,621237,146,"97.1",30.7
"Payamps, Joel",606303,2019,606303,17,"93.1",22.7
"Wittgren, Nick",621295,2019,621295,232,"92.3",23.2
"Civale, Aaron",650644,2019,650644,227,"90.6",21.2
"Guduan, Reymin",594056,2019,594056,27,"95.6",35.6
"Hughes, Jared",453172,2019,453172,289,"91.3",22.7
"Abad, Fernando",472551,2019,472551,49,"93.2",26.1
"Duffey, Tyler",608648,2019,608648,238,"93.9",33
"Garcia, Bryan",650530,2019,650530,33,"94.2",29.2
"Bieber, Shane",669456,2019,669456,859,"93.1",30.7
"Hunter, Tommy",488984,2019,488984,18,"92.8",28.1
"López, Yoan",661255,2019,661255,246,"96.2",21.2
