"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
607333,"Taylor, Beau",522,0.2693434603183262,0.5194174757281553,0,0.1,0,0.38095238095238093,0,0.2,0,0.6,0,0.6666666666666666,0,0.5,1,0.6888888888888889,0,0.3225806451612903
669257,"Smith, Will",2208,-3.7256894808725054,0.45271867612293143,0,0.12903225806451613,0,0.4811320754716981,0,0.24,0,0.6222222222222222,-1,0.648,0,0.3835616438356164,-2,0.484375,0,0.2524271844660194
595284,"Knapp, Andrew",1566,-3.374376497571191,0.4494195688225539,0,0.18421052631578946,0,0.423728813559322,0,0.1875,0,0.6016949152542372,-1,0.525,0,0.4117647058823529,-1,0.5128205128205128,0,0.25
660688,"Ruiz, Keibert",162,-0.45912718639934325,0.41935483870967744,0,0.3333333333333333,0,0.5,0,0,0,0.6363636363636364,0,0.625,0,0.5,0,0.5,0,0.09090909090909091
656577,"Jackson, Alex",161,0.027037129067565197,0.4406779661016949,0,0.42857142857142855,0,0.5,0,0.25,0,0.6923076923076923,0,0.6666666666666666,0,0.75,0,0.2222222222222222,0,0
467092,"Ramos, Wilson",2949,0.4346750627150306,0.447935368043088,1,0.25,3,0.5859872611464968,1,0.273972602739726,1,0.6617647058823529,0,0.6380090497737556,-1,0.22413793103448276,-5,0.2956989247311828,-1,0.1565217391304348
543309,"Higashioka, Kyle",891,1.544101397588378,0.5046728971962616,0,0.17391304347826086,0,0.2894736842105263,0,0.21428571428571427,1,0.813953488372093,0,0.71875,0,0.3333333333333333,0,0.547945205479452,0,0.40540540540540543
456124,"Kratz, Erik",622,0.24234801536098144,0.4956896551724138,0,0.2857142857142857,0,0.5416666666666666,0,0.17647058823529413,0,0.5555555555555556,0,0.7021276595744681,0,0.42857142857142855,0,0.5476190476190477,0,0.26666666666666666
545358,"Stassi, Max",2122,1.09853171342143,0.5044699872286079,0,0.15625,0,0.5057471264367817,0,0.2702702702702703,-1,0.592391304347826,1,0.7301587301587301,0,0.3142857142857143,1,0.5815602836879432,1,0.35135135135135137
571466,"Barnhart, Tucker",2647,2.6855146748676026,0.5036572622779519,0,0.18840579710144928,0,0.4336283185840708,0,0.18666666666666668,0,0.7050359712230215,1,0.6681222707423581,0,0.3235294117647059,1,0.6312849162011173,0,0.2605042016806723
460077,"Butera, Drew",1084,0.5312819672055691,0.4681818181818182,0,0.20588235294117646,0,0.40476190476190477,0,0.1875,0,0.6888888888888889,-1,0.5357142857142857,0,0.44,1,0.5882352941176471,0,0.171875
542963,"Brantly, Rob",85,-0.45349526937356643,0.38235294117647056,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0.2857142857142857,0,0,0,0.36363636363636365,0,0
593993,"Briceño, José",112,-0.21015547433436893,0.35,0,0,0,0,0,0.25,0,0.6666666666666666,0,0.5,0,0,0,0.75,0,0.14285714285714285
669221,"Murphy, Sean",2949,-0.13915746410475005,0.4961106309420916,0,0.22077922077922077,0,0.44525547445255476,-1,0.12727272727272726,0,0.6601941747572816,1,0.6718146718146718,-1,0.2602739726027397,1,0.5775862068965517,0,0.22033898305084745
664119,"Allen, Austin",716,0.9635550897016142,0.5409252669039146,0,0.3,0,0.5769230769230769,0,0.1,0,0.6615384615384615,1,0.7538461538461538,0,0.2631578947368421,0,0.48,0,0.34615384615384615
608700,"Plawecki, Kevin",1570,-4.085042983413085,0.43265993265993263,0,0.18181818181818182,0,0.4936708860759494,0,0.16129032258064516,0,0.6261682242990654,-1,0.5897435897435898,0,0.3157894736842105,-1,0.4158415841584158,-1,0.19696969696969696
543592,"Nola, Austin",3237,4.268294846711482,0.5131683958499601,0,0.14285714285714285,-1,0.4013605442176871,0,0.24324324324324326,-1,0.6019900497512438,0,0.6652892561983471,0,0.3181818181818182,4,0.6715867158671587,2,0.38922155688622756
641680,"Heim, Jonah",707,-0.012651837624359064,0.4618320610687023,0,0.058823529411764705,0,0.4166666666666667,0,0.36363636363636365,0,0.6,1,0.7916666666666666,0,0.21052631578947367,0,0.4864864864864865,0,0.14705882352941177
624407,"Lin, Tzu-Wei",9,0,1,0,,0,,0,,0,1,0,,0,,0,,0,
455117,"Maldonado, Martín",3634,-1.4230067363267784,0.4756944444444444,0,0.1810344827586207,1,0.4697674418604651,0,0.2839506172839506,0,0.6514522821576764,0,0.6926070038910506,-2,0.19626168224299065,-1,0.5454545454545454,-1,0.20437956204379562
608348,"Kelly, Carson",2691,3.4962958259694723,0.49576669802445905,0,0.20689655172413793,0,0.4144144144144144,0,0.2459016393442623,2,0.7142857142857143,-1,0.645021645021645,1,0.4,1,0.5271966527196653,-1,0.22033898305084745
624431,"Trevino, Jose",1454,0.9882349821942624,0.4903339191564148,0,0.20930232558139536,0,0.4810126582278481,0,0.28,1,0.6881720430107527,-1,0.5894736842105263,1,0.5192307692307693,0,0.5327868852459017,0,0.21666666666666667
425877,"Molina, Yadier",3040,2.390614526952773,0.5077452667814114,0,0.1511627906976744,0,0.45985401459854014,-1,0.12162162162162163,0,0.6623931623931624,2,0.7409326424870466,0,0.36470588235294116,1,0.6116071428571429,1,0.3023255813953488
642082,"Sisco, Chance",1665,-5.779643503916757,0.4592274678111588,0,0.1875,-1,0.3157894736842105,0,0.13636363636363635,0,0.6827586206896552,-2,0.5692307692307692,0,0.3269230769230769,-1,0.49142857142857144,-1,0.20930232558139536
435559,"Suzuki, Kurt",2357,-3.926942794247619,0.438496583143508,0,0.23076923076923078,-1,0.3191489361702128,0,0.12121212121212122,-1,0.6435643564356436,0,0.6461538461538462,0,0.3561643835616438,-1,0.43478260869565216,-1,0.17272727272727273
425784,"Rivera, René",58,-0.2620871099340853,0.2962962962962963,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,1,0,0.25,0,0.5,0,0.4
553882,"Narváez, Omar",2609,5.306447448623437,0.5418875927889714,1,0.30303030303030304,1,0.5267857142857143,0,0.16071428571428573,0,0.6703910614525139,1,0.7025641025641025,1,0.4523809523809524,1,0.559322033898305,1,0.3918918918918919
600474,"Severino, Pedro",2504,-4.1179932238609895,0.457286432160804,0,0.2459016393442623,-1,0.3838383838383838,0,0.16279069767441862,0,0.6463414634146342,0,0.6455026455026455,0,0.3384615384615385,-2,0.45217391304347826,0,0.2847222222222222
605170,"Caratini, Victor",1517,1.2626267735705814,0.5238907849829352,0,0.1388888888888889,1,0.5875,0,0.34782608695652173,-1,0.6237623762376238,1,0.672,0,0.43333333333333335,0,0.5703125,0,0.2222222222222222
543510,"McCann, James",2113,4.768814673370737,0.5179948586118251,0,0.05263157894736842,-1,0.35051546391752575,0,0.225,0,0.6375,1,0.7444444444444445,0,0.41025641025641024,2,0.6224489795918368,1,0.32407407407407407
595956,"Gallagher, Cam",1454,-0.5621277323224355,0.492619926199262,0,0.15217391304347827,0,0.4142857142857143,0,0.1,0,0.6857142857142857,-1,0.5697674418604651,0,0.4,1,0.6752136752136753,0,0.22413793103448276
621529,"Hudson, Joe",541,-1.466261278357528,0.47685185185185186,0,0.13333333333333333,0,0.4473684210526316,0,0.1111111111111111,0,0.6829268292682927,-1,0.5952380952380952,0,0.47058823529411764,0,0.5277777777777778,0,0.16666666666666666
572033,"Phegley, Josh",157,-0.2645340113583586,0.5,0,0,0,0.5555555555555556,0,0,0,0.6,0,0.7333333333333333,0,0.16666666666666666,0,0.5384615384615384,0,0.2
547379,"Pérez, Roberto",2065,1.8806688180373494,0.5170239596469105,0,0.06976744186046512,0,0.5353535353535354,0,0.2127659574468085,0,0.664179104477612,1,0.7180851063829787,0,0.3111111111111111,0,0.5547445255474452,1,0.3
668800,"Knizner, Andrew",391,-0.5476932176657563,0.43661971830985913,0,0,0,0.6086956521739131,0,0,0,0.5217391304347826,0,0.7142857142857143,0,0.2857142857142857,0,0.32,0,0.25
