"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
660688,"Ruiz, Keibert",8056,-5.120494475439472,0.4576379974326059,2,0.23846153846153847,1,0.5092838196286472,0,0.2484472049689441,5,0.6801872074882995,-4,0.5776173285198556,0,0.3497536945812808,-6,0.425,-2,0.15625
605131,"Barnes, Austin",3690,4.000932244944238,0.4979946524064171,-1,0.11235955056179775,-1,0.4175824175824176,-1,0.14705882352941177,-1,0.5747663551401869,1,0.6534653465346535,1,0.3805309734513274,5,0.6696165191740413,2,0.34415584415584416
596142,"Sánchez, Gary",6026,0.47056090270334244,0.4723441615452151,1,0.23076923076923078,0,0.5104477611940299,0,0.21951219512195122,-1,0.6038251366120219,1,0.6545454545454545,0,0.28,1,0.5416666666666666,0,0.23776223776223776
596117,"Stubbs, Garrett",2501,-5.179236028681424,0.43218623481781376,0,0.15789473684210525,-2,0.3644067796610169,0,0.1794871794871795,0,0.6142131979695431,-2,0.5220125786163522,0,0.2987012987012987,0,0.5223214285714286,0,0.20512820512820512
595978,"Hedges, Austin",6415,2.5356293943072834,0.49341021416803954,-1,0.16831683168316833,-1,0.4645669291338583,0,0.2537313432835821,-1,0.6705882352941176,2,0.6681514476614699,0,0.3474576271186441,2,0.5643340857787811,1,0.27898550724637683
606992,"Haase, Eric",5149,-7.806117142519727,0.4475806451612903,-1,0.16129032258064516,-2,0.441025641025641,0,0.2465753424657534,0,0.6440677966101694,-3,0.5628930817610063,0,0.31690140845070425,0,0.5,-1,0.16517857142857142
665861,"Rivero, Sebastián",734,0.5352374430551767,0.45,0,0.30434782608695654,1,0.6206896551724138,0,0.18181818181818182,0,0.45098039215686275,0,0.65,0,0.26666666666666666,0,0.46774193548387094,-1,0.13793103448275862
521692,"Perez, Salvador",5743,-11.605675092240613,0.4296160877513711,0,0.23776223776223776,1,0.5335570469798657,0,0.168,1,0.6418269230769231,-4,0.5772151898734177,-1,0.25133689839572193,-5,0.3691931540342298,-3,0.15348837209302327
680777,"Jeffers, Ryan",4070,4.1493667476459795,0.48124191461837,0,0.23417721518987342,2,0.5701357466063348,0,0.17647058823529413,1,0.6448979591836734,1,0.6686567164179105,0,0.26865671641791045,-1,0.4555984555984556,1,0.2830188679245283
572863,"Garneau, Dustin",268,-0.45946399973041013,0.3979591836734694,0,0.16666666666666666,0,0.38461538461538464,0,0,0,0.3333333333333333,0,0.5416666666666666,0,0.2857142857142857,0,0.4090909090909091,0,0.45454545454545453
668663,"Barrera, Tres",1376,0.0898909605281656,0.4716599190283401,0,0.22580645161290322,0,0.6206896551724138,0,0.09090909090909091,1,0.6341463414634146,-1,0.5714285714285714,0,0.4,0,0.49523809523809526,0,0.20689655172413793
519222,"Romine, Austin",3142,-3.6110887256525985,0.4410041841004184,0,0.18888888888888888,0,0.5365853658536586,0,0.21951219512195122,-1,0.5819672131147541,0,0.6388888888888888,0,0.3090909090909091,-2,0.4315352697095436,-1,0.144
547172,"Wolters, Tony",48,0.018000716174851255,0.6428571428571429,0,,0,0,0,0,0,1,0,1,0,,0,,0,0
666310,"Naylor, Bo",112,-0.47911497716826135,0.391304347826087,0,0.2,0,0.2,0,0,0,0.375,0,0.8571428571428571,0,0.5,0,0.625,0,0
664848,"Sands, Donny",8,-0.1326343903083363,0,0,,0,,0,,0,,0,0,0,0,0,,0,
543309,"Higashioka, Kyle",5116,4.779923594193486,0.484659386375455,-2,0.0990990990990991,-1,0.4322916666666667,-1,0.13186813186813187,2,0.7058823529411765,-2,0.5911458333333334,1,0.4090909090909091,5,0.5944055944055944,2,0.29152542372881357
641680,"Heim, Jonah",7759,15.555271586934474,0.5162504276428327,2,0.31382978723404253,2,0.589041095890411,0,0.21481481481481482,5,0.6578947368421053,4,0.7086206896551724,1,0.3588709677419355,-1,0.4841930116472546,1,0.2686084142394822
605421,"Pérez, Michael",3036,-2.819500858057484,0.44233937397034595,0,0.22413793103448276,-1,0.4551282051282051,0,0.1702127659574468,-1,0.5482456140350878,0,0.5707070707070707,0,0.32098765432098764,1,0.5202952029520295,0,0.23076923076923078
673237,"Diaz, Yainer",12,-0.04135387780067121,0,0,,0,,0,,0,,0,0,0,0,0,,0,0
435559,"Suzuki, Kurt",3058,-5.621747890839617,0.42523768366465,0,0.16883116883116883,-1,0.4632352941176471,-1,0.11688311688311688,1,0.6394230769230769,-3,0.533678756476684,0,0.2457627118644068,0,0.4806201550387597,-1,0.2
642020,"Robinson, Chuckie",1553,-0.7966028943151793,0.4395424836601307,0,0.2926829268292683,1,0.5309734513274337,0,0.23255813953488372,0,0.6116504854368932,1,0.7,0,0.2413793103448276,-1,0.29292929292929293,-1,0.14864864864864866
642136,"Thaiss, Matt",933,-1.5536635174633822,0.44662921348314605,0,0.05,-1,0.3111111111111111,0,0.11764705882352941,0,0.543859649122807,0,0.759493670886076,0,0.20833333333333334,0,0.5645161290322581,0,0.2571428571428571
657709,"Papierski, Michael",2407,-1.0674395986736376,0.455531453362256,0,0.288135593220339,0,0.4666666666666667,1,0.2698412698412698,-2,0.5555555555555556,1,0.6593406593406593,-1,0.16666666666666666,0,0.5153374233128835,0,0.23595505617977527
665154,"Proctor, Ford",9,0.017008981898904353,1,0,,0,,0,,0,,0,1,0,,0,1,0,
605170,"Caratini, Victor",6314,2.3289704689214044,0.48392415498763397,-1,0.152,0,0.49603174603174605,0,0.20491803278688525,-4,0.5660377358490566,3,0.6954314720812182,-1,0.32057416267942584,2,0.5292096219931272,2,0.32452830188679244
669134,"Campusano, Luis",702,-0.20245280947032018,0.4413793103448276,0,0.11764705882352941,0,0.5882352941176471,0,0.2857142857142857,-1,0.45161290322580644,1,0.7377049180327869,0,0.1,0,0.39215686274509803,0,0.20833333333333334
607732,"Stallings, Jacob",7465,-3.1653020941595353,0.4596062457569586,0,0.1631578947368421,-3,0.43853820598006643,-1,0.184,-1,0.5862676056338029,-1,0.5864197530864198,0,0.29365079365079366,3,0.5403225806451613,0,0.2642857142857143
663728,"Raleigh, Cal",7153,10.225476928728323,0.49099099099099097,1,0.21518987341772153,4,0.5443037974683544,1,0.24861878453038674,1,0.6431535269709544,1,0.6322701688555347,-1,0.2463768115942029,2,0.5780487804878048,1,0.2743055555555556
455139,"Chirinos, Robinson",4526,-15.068212240548274,0.39955727725511897,-1,0.11594202898550725,-3,0.4103585657370518,-1,0.19047619047619047,-4,0.5075757575757576,-3,0.5400593471810089,-1,0.32558139534883723,-1,0.503957783641161,-1,0.1688888888888889
