game_id,date,season,fr_tot,fr_rate,fr_nmatch,oaa_team,oaa_lineup,sprint_mean,sprint_imp,velo,whiff
ANA201604080,20160408,2016,43.602309184453645,0.7044112231330446,2,,,-0.56388888888889,-0.5,,
BAL201604080,20160408,2016,-83.90917875631291,-1.917177388330027,2,,,-0.7944444444444443,-0.74444444444444,-3.799999999999997,-11.2
CHA201604080,20160408,2016,27.849544635600836,-1.400758515772238,2,,,0.022222222222225696,0.022222222222225696,-6.299999999999997,-5.600000000000001
DET201604080,20160408,2016,-290.3613904620396,-3.623176821338153,1,,,-0.5236111111111121,-0.5222222222222221,-2.200000000000003,-4.0
KCA201604080,20160408,2016,-204.89455598874048,-1.8998322320738448,2,,,-0.9875000000000007,-0.8777777777777729,3.700000000000003,2.1999999999999993
SEA201604080,20160408,2016,216.67798114421433,3.391444400784893,2,,,-0.6111111111111107,-0.5333333333333314,6.0,-17.4
TOR201604080,20160408,2016,-119.99572719009603,-2.4812362153268595,2,,,-0.29999999999999716,-0.29999999999999716,-3.8999999999999915,-1.3000000000000007
ARI201604080,20160408,2016,-313.0785394505284,-7.511439811172305,2,,,0.1750000000000007,0.1750000000000007,1.1000000000000085,-3.8999999999999986
ATL201604080,20160408,2016,97.17142392799428,1.7366424084095282,2,,,0.27500000000000213,0.27500000000000213,3.1000000000000085,-1.0999999999999979
CIN201604080,20160408,2016,-501.2324444129703,-2.7315532531558997,2,,,-0.5875000000000021,-0.5875000000000021,-0.29999999999999716,-14.8
COL201604080,20160408,2016,-479.52986987686825,-5.88703106214829,2,,,-0.576785714285716,-0.5125000000000028,2.1000000000000085,5.500000000000002
MIL201604080,20160408,2016,-278.67828002417264,-3.607025017524701,2,,,-0.7857142857142847,-0.6875,2.3999999999999915,2.099999999999998
NYN201604080,20160408,2016,307.1965567000895,6.174776219367356,2,,,-0.1791666666666636,-0.2375000000000007,4.0,3.6000000000000014
SFN201604080,20160408,2016,217.60035482383262,5.9392385731427915,2,,,0.9000000000000021,0.9000000000000021,,
ANA201604090,20160409,2016,43.602309184453645,0.7044112231330446,2,,,-0.24444444444444358,-0.24444444444444358,3.9000000000000057,-2.3999999999999986
CHA201604090,20160409,2016,27.849544635600836,-1.400758515772238,2,,,0.0,0.0,3.0,15.400000000000002
DET201604090,20160409,2016,-218.65475297133236,-2.8388977281443735,2,,,0.5,0.5,3.700000000000003,-7.500000000000002
KCA201604090,20160409,2016,-204.89455598874048,-1.8998322320738448,2,,,-0.13888888888888928,-0.1333333333333364,3.8000000000000114,5.100000000000001
SEA201604090,20160409,2016,216.67798114421433,3.391444400784893,2,,,-0.5,-0.4222222222222207,1.4000000000000057,-4.599999999999998
TOR201604090,20160409,2016,222.88062490050098,1.4509969554581779,2,,,-0.6222222222222236,-0.6222222222222236,-9.299999999999997,-1.5
ARI201604090,20160409,2016,-438.01622178169316,-6.531944012852975,2,,,0.33750000000000213,0.33750000000000213,3.5,6.700000000000003
ATL201604090,20160409,2016,-341.1278187836025,-4.049310768847997,2,,,0.45833333333333215,0.2875000000000014,-4.200000000000003,1.7999999999999972
CIN201604090,20160409,2016,-484.7314041479993,-5.207131269661902,2,,,-0.8125,-0.8125,-4.099999999999994,3.5
COL201604090,20160409,2016,-479.52986987686825,-5.88703106214829,2,,,-0.6767857142857139,-0.6000000000000014,-2.0,0.6000000000000014
MIL201604090,20160409,2016,-278.67828002417264,-3.607025017524701,2,,,-0.6142857142857139,-0.5374999999999979,8.900000000000006,4.299999999999999
NYN201604090,20160409,2016,307.1965567000895,6.174776219367356,2,,,-0.5053571428571395,-0.4875000000000007,-6.299999999999997,-8.400000000000002
SFN201604090,20160409,2016,623.7970581957672,11.292798795989912,2,,,0.8571428571428577,0.8000000000000007,-3.799999999999997,-5.600000000000001
ANA201604100,20160410,2016,10.662819941142132,0.4438228588982851,2,,,-0.22500000000000142,-0.23333333333333428,-8.400000000000006,2.599999999999998
BAL201604100,20160410,2016,-16.27786947237124,-0.3468958481395723,2,,,-1.014285714285716,-0.8555555555555543,-1.4000000000000057,-9.399999999999999
KCA201604100,20160410,2016,-333.47536764486836,-4.20345080547615,2,,,-1.2861111111111114,-1.1777777777777771,3.3999999999999915,0.6000000000000014
SEA201604100,20160410,2016,33.00171600246997,-0.5516471245114452,2,,,-0.5666666666666664,-0.5666666666666664,-1.5,5.0
TOR201604100,20160410,2016,212.9464064422625,3.588729759075881,2,,,-0.3999999999999986,-0.3999999999999986,5.799999999999997,-0.5
ARI201604100,20160410,2016,-405.10546762093566,-8.748983464353477,2,,,1.0250000000000021,1.0250000000000021,-2.200000000000003,-4.099999999999998
ATL201604100,20160410,2016,97.17142392799428,1.7366424084095282,2,,,0.39821428571428896,0.3374999999999986,2.6000000000000085,-3.0999999999999996
CIN201604100,20160410,2016,-118.09821425023777,-1.4388361361711235,2,,,-0.6125000000000007,-0.6125000000000007,,
COL201604100,20160410,2016,102.42428092759225,3.2341105439719686,1,,,-0.6916666666666664,-0.625,2.4000000000000057,-5.600000000000001
MIL201604100,20160410,2016,-234.87937386593734,-2.626119466466448,2,,,-0.27142857142857224,-0.2375000000000007,4.5,-2.599999999999998
NYN201604100,20160410,2016,483.67375816394434,8.979925846216519,2,,,-0.5607142857142833,-0.5374999999999979,6.0,3.3999999999999986
SFN201604100,20160410,2016,440.45417799742796,10.59700591573101,2,,,0.2875000000000014,0.2875000000000014,0.7000000000000028,-1.0
WAS201604100,20160410,2016,181.71763809994158,2.123784670670381,2,,,-1.0500000000000007,-1.0500000000000007,1.2000000000000028,7.100000000000001
BOS201604110,20160411,2016,-278.66624872000796,-4.4640745491809355,2,,,0.3305555555555557,0.2888888888888914,2.6000000000000085,8.5
DET201604110,20160411,2016,-803.1978885635402,-9.353193559902406,2,,,-0.9000000000000021,-0.9000000000000021,4.300000000000011,7.899999999999999
HOU201604110,20160411,2016,611.6257741812481,7.175776140307461,2,,,0.9625000000000021,0.8555555555555543,1.9000000000000057,0.5
MIN201604110,20160411,2016,23.680158213586154,3.0798340973187566,2,,,0.6444444444444457,0.5888888888888886,0.29999999999999716,1.1999999999999993
OAK201604110,20160411,2016,-24.407817823237053,-0.19300054419305046,2,,,0.43333333333333357,0.43333333333333357,1.8999999999999915,-4.800000000000001
SEA201604110,20160411,2016,137.56723451707126,2.234685421005056,1,,,-0.6571428571428548,-0.7111111111111086,0.20000000000000284,3.3999999999999986
CHN201604110,20160411,2016,175.79496788552927,2.575570469798655,2,,,0.5124999999999993,0.5124999999999993,-2.0,0.3000000000000007
NYN201604110,20160411,2016,363.4255659993968,6.080403755723395,2,,,-1.2624999999999993,-1.2624999999999993,0.20000000000000284,1.6999999999999993
PHI201604110,20160411,2016,-277.2549440187176,-3.8628441374195077,2,,,0.3053571428571402,0.2875000000000014,-4.300000000000011,1.5
SLN201604110,20160411,2016,132.6381861606128,1.1795297784498946,2,,,-0.4119047619047649,-0.3125,1.4000000000000057,0.5
WAS201604110,20160411,2016,155.00454868103247,2.0239986646801764,2,,,0.3249999999999993,0.2375000000000007,0.20000000000000284,7.399999999999999
BOS201604120,20160412,2016,-230.40860237550777,-3.5982682811875444,2,,,0.6180555555555571,0.5444444444444478,-2.5999999999999943,4.400000000000002
DET201604120,20160412,2016,-604.8834029531855,-8.484262844240043,2,,,-0.7333333333333307,-0.7333333333333307,-3.299999999999997,-3.1000000000000014
HOU201604120,20160412,2016,269.3404440362103,-0.7066160558102217,2,,,0.5138888888888893,0.46666666666666856,-2.299999999999997,1.3999999999999986
OAK201604120,20160412,2016,-47.83412775062472,-1.0726159230096233,2,,,0.5763888888888893,0.5111111111111128,-0.4000000000000057,-2.8999999999999986
SEA201604120,20160412,2016,140.75520156075984,2.4940806239089284,2,,,-1.0250000000000021,-0.911111111111115,-2.1999999999999886,3.5
TBA201604120,20160412,2016,216.76098476529182,3.9586554199318114,2,,,0.2666666666666657,0.2666666666666657,-1.0,-5.600000000000001
TOR201604120,20160412,2016,36.02457252909061,0.3420673573948374,2,,,0.32222222222222285,0.32222222222222285,3.8999999999999915,-5.600000000000001
COL201604120,20160412,2016,-329.4029507079045,-4.479628322475382,2,,,-0.8767857142857167,-0.8125000000000036,,
LAN201604120,20160412,2016,-89.70887133566026,-3.7576864024199246,2,,,-1.0,-1.0,,
NYN201604120,20160412,2016,117.89974736379943,1.0516425973353671,2,,,-0.8000000000000007,-0.8000000000000007,1.2000000000000028,-2.1000000000000014
PHI201604120,20160412,2016,-393.31182472561795,-5.413224670180567,2,,,0.4107142857142847,0.3874999999999993,1.7999999999999972,0.6999999999999993
WAS201604120,20160412,2016,-121.98961003219719,1.7074234077127377,2,,,0.3910714285714292,0.2875000000000014,4.099999999999994,0.6999999999999993
BOS201604130,20160413,2016,54.27588491235055,1.605891425221806,2,,,0.24126984126984397,0.13333333333333286,5.099999999999994,-2.1999999999999993
HOU201604130,20160413,2016,611.6257741812481,7.175776140307461,2,,,0.6013888888888914,0.5444444444444478,-7.0,-7.099999999999998
MIN201604130,20160413,2016,49.226845737955784,3.0586352473956246,2,,,0.7222222222222214,0.6666666666666643,-3.4000000000000057,-12.6
OAK201604130,20160413,2016,-24.407817823237053,-0.19300054419305046,2,,,-0.03333333333333499,-0.03333333333333499,-2.5,19.599999999999998
SEA201604130,20160413,2016,137.56723451707126,2.234685421005056,1,,,-1.0714285714285694,-1.0333333333333314,,
TBA201604130,20160413,2016,149.12967548135015,2.3883738797413567,2,,,0.24444444444444713,0.24444444444444713,-6.299999999999997,-2.599999999999998
TOR201604130,20160413,2016,-35.682064961616625,-0.4422117357989419,1,,,-0.009722222222222854,-0.11111111111111072,-1.0,-5.600000000000001
CHN201604130,20160413,2016,284.23160995172304,4.071652687985328,2,,,0.5499999999999972,0.5499999999999972,-2.4000000000000057,1.6999999999999993
COL201604130,20160413,2016,-329.4029507079045,-4.479628322475382,2,,,-0.7482142857142868,-0.7000000000000028,3.700000000000003,0.7000000000000028
LAN201604130,20160413,2016,531.1753671325163,7.593645906963308,2,,,-1.0625,-1.0625,-5.099999999999994,-5.0
NYN201604130,20160413,2016,423.8458867563512,7.335172849811499,2,,,-0.4750000000000014,-0.4750000000000014,-0.8999999999999915,1.1000000000000014
PHI201604130,20160413,2016,-22.49177831045799,1.0228154609829399,2,,,-0.3071428571428605,-0.3249999999999993,1.0,9.299999999999999
PIT201604130,20160413,2016,604.8834029531855,8.484262844240043,2,,,0.4250000000000007,0.4250000000000007,-0.7000000000000028,0.5
SLN201604130,20160413,2016,132.6381861606128,1.1795297784498946,2,,,-0.9333333333333336,-0.7124999999999986,-1.0,-4.499999999999998
WAS201604130,20160413,2016,155.00454868103247,2.0239986646801764,2,,,0.09107142857142847,0.01249999999999929,-0.5,-1.6000000000000014
HOU201604140,20160414,2016,611.6257741812481,7.175776140307461,2,,,0.68888888888889,0.6222222222222236,-5.800000000000011,-12.200000000000001
MIN201604140,20160414,2016,152.26096986971402,5.383452670721062,2,,,0.6319444444444464,0.5555555555555571,0.9000000000000057,-0.3000000000000007
TBA201604140,20160414,2016,43.82177412845405,0.9969337041970949,2,,,0.3069444444444436,0.31111111111111,0.29999999999999716,4.099999999999998
TEX201604140,20160414,2016,15.031901984682726,0.17327801078340643,2,,,0.1750000000000007,0.155555555555555,0.29999999999999716,9.899999999999999
TOR201604140,20160414,2016,36.02457252909061,0.3420673573948374,2,,,0.32222222222222285,0.32222222222222285,-5.200000000000003,-3.1999999999999993
CHN201604140,20160414,2016,284.23160995172304,4.071652687985328,2,,,0.4875000000000007,0.4875000000000007,0.5999999999999943,-1.6000000000000014
COL201604140,20160414,2016,-408.4086689836382,-5.597706537604691,1,,,-0.9916666666666671,-0.8375000000000021,-1.4000000000000057,6.699999999999999
LAN201604140,20160414,2016,-122.61962549641775,-1.540646950919422,2,,,-1.2000000000000028,-1.2000000000000028,,
PHI201604140,20160414,2016,-277.2549440187176,-3.8628441374195077,2,,,-0.3428571428571452,-0.3000000000000007,3.1000000000000085,-2.799999999999997
PIT201604140,20160414,2016,113.25373584798676,3.9261581644389754,2,,,0.9125000000000014,0.9125000000000014,2.700000000000003,4.0
SLN201604140,20160414,2016,88.83928000237752,0.19862422739164143,2,,,-0.4785714285714313,-0.3500000000000014,-4.200000000000003,3.0
WAS201604140,20160414,2016,155.00454868103247,2.0239986646801764,2,,,0.3589285714285708,0.3000000000000007,4.299999999999997,-0.29999999999999716
BOS201604150,20160415,2016,25.74784650337812,2.5799445394166454,1,,,1.0180555555555557,1.033333333333335,9.299999999999997,1.5
CLE201604150,20160415,2016,-333.3521724993895,-6.437632381667391,2,,,0.27500000000000213,0.27777777777777857,3.299999999999997,2.6000000000000014
HOU201604150,20160415,2016,424.7828383803988,7.213915500243728,2,,,1.1416666666666657,1.0777777777777757,-4.300000000000011,11.1
MIN201604150,20160415,2016,-19.29235585988758,0.14748392192110993,2,,,0.22361111111111143,0.22222222222222143,-8.100000000000009,-6.0
NYA201604150,20160415,2016,-209.2738720077785,-3.018964514198835,2,,,0.17777777777777715,0.17777777777777715,3.5999999999999943,0.5
OAK201604150,20160415,2016,199.779094025391,1.5593477659596844,2,,,-0.15555555555555856,-0.15555555555555856,-3.5,4.699999999999999
TBA201604150,20160415,2016,121.2801308457493,3.7891323955135947,2,,,0.5333333333333314,0.5333333333333314,-4.299999999999997,-9.300000000000004
TEX201604150,20160415,2016,-33.22574435981745,-0.6925282572099845,2,,,-0.02499999999999858,-0.022222222222222143,2.700000000000003,3.8000000000000007
CHN201604150,20160415,2016,312.3367039052244,4.594538156887679,1,,,0.6125000000000007,0.48749999999999716,-3.6000000000000085,-2.8000000000000007
LAN201604150,20160415,2016,-623.7970581957672,-11.292798795989912,2,,,-1.071428571428573,-1.0,3.799999999999997,5.600000000000001
MIA201604150,20160415,2016,-465.0123321305059,-5.885739183247729,2,,,1.2250000000000014,1.2250000000000014,0.7999999999999972,3.5999999999999996
PHI201604150,20160415,2016,-241.5455095075347,-3.7685376670754005,2,,,0.14166666666666217,0.1999999999999993,-3.3000000000000114,-2.0
PIT201604150,20160415,2016,458.77884459695935,4.877372361521015,2,,,0.34642857142857153,0.3500000000000014,-2.1999999999999886,-0.8000000000000007
SDN201604150,20160415,2016,278.0184026571361,3.588954910395775,2,,,-0.2375000000000007,-0.2375000000000007,-2.299999999999997,1.6999999999999993
SLN201604150,20160415,2016,158.59074571165274,1.5092886865907815,2,,,-0.12083333333333357,-0.02499999999999858,,
BOS201604160,20160416,2016,35.682064961616625,0.4422117357989419,1,,,0.25138888888888644,0.2666666666666657,4.0,3.5
CLE201604160,20160416,2016,-333.3521724993895,-6.437632381667391,2,,,0.27500000000000213,0.27777777777777857,-8.699999999999989,-5.399999999999999
HOU201604160,20160416,2016,424.7828383803988,7.213915500243728,2,,,1.0791666666666657,1.0222222222222221,-4.400000000000006,0.9000000000000021
MIN201604160,20160416,2016,47.11067409488072,1.3029164037422158,2,,,0.9875000000000007,0.87777777777778,7.1000000000000085,1.5
NYA201604160,20160416,2016,-137.56723451707126,-2.234685421005056,1,,,-0.1875,-0.1666666666666643,-2.0,-3.5
OAK201604160,20160416,2016,23.55929392339118,1.6747054289175223,2,,,0.35277777777777786,0.3000000000000007,6.5,-0.6000000000000014
TBA201604160,20160416,2016,121.2801308457493,3.7891323955135947,2,,,0.1333333333333293,0.1333333333333293,2.299999999999997,3.8000000000000007
TEX201604160,20160416,2016,18.21986902837132,0.43267321368727907,1,,,0.514285714285716,0.4555555555555557,-2.5999999999999943,2.900000000000002
CHN201604160,20160416,2016,378.4491164872634,17.96379367720466,2,,,1.1535714285714285,1.0749999999999993,5.0,10.799999999999999
LAN201604160,20160416,2016,-2.9128197275907155,0.05853351339332136,2,,,-0.8125,-0.8125,-0.7000000000000028,1.0
MIA201604160,20160416,2016,-26.713089418909107,-0.09978600599020426,2,,,1.5500000000000007,1.4375,-1.7999999999999972,-5.600000000000001
PHI201604160,20160416,2016,-125.48862880063432,-2.2181571343143416,2,,,-0.0535714285714306,0.0,-3.6000000000000085,-9.8
PIT201604160,20160416,2016,458.77884459695935,4.877372361521015,2,,,0.3125,0.3125,-3.4000000000000057,-6.199999999999999
SDN201604160,20160416,2016,278.0184026571361,3.588954910395775,2,,,-0.7375000000000007,-0.7375000000000007,2.4000000000000057,-1.6000000000000014
SLN201604160,20160416,2016,175.09178597662378,-0.9662893299152211,2,,,-0.31785714285714306,-0.22500000000000142,-4.6000000000000085,-5.699999999999999
BOS201604170,20160417,2016,119.99572719009603,2.4812362153268595,2,,,0.3263888888888893,0.36666666666666714,-11.699999999999989,3.5
CLE201604170,20160417,2016,-393.772493256344,-7.692401475755495,2,,,0.29999999999999716,0.29999999999999716,-1.5999999999999943,6.199999999999999
HOU201604170,20160417,2016,82.4975082353611,-0.6684766958739541,2,,,0.8291666666666657,0.7999999999999972,-3.0999999999999943,-1.0
MIN201604170,20160417,2016,109.28845579624027,2.451102495323415,2,,,0.8000000000000007,0.7111111111111121,0.5999999999999943,-4.400000000000002
NYA201604170,20160417,2016,-64.34907864000603,0.6555562983328767,2,,,-0.03333333333333499,-0.03333333333333499,3.0,1.3000000000000007
OAK201604170,20160417,2016,199.779094025391,1.5593477659596844,2,,,0.4555555555555557,0.37777777777777644,2.200000000000003,-0.5
TBA201604170,20160417,2016,95.73344332137967,3.8103312454367266,2,,,0.32222222222222285,0.32222222222222285,0.4000000000000057,-0.3000000000000007
CHN201604170,20160417,2016,187.39902157405962,5.574033955207009,1,,,0.8541666666666679,0.7249999999999979,,
LAN201604170,20160417,2016,-2.9128197275907155,0.05853351339332136,2,,,-0.875,-0.875,,
MIA201604170,20160417,2016,218.81272921668824,4.928975152397824,2,,,0.9160714285714278,0.8374999999999986,6.299999999999997,-3.8999999999999986
PHI201604170,20160417,2016,-402.85059350590177,-9.237915587365485,2,,,1.0964285714285715,1.0500000000000007,-0.09999999999999432,-4.699999999999999
PIT201604170,20160417,2016,458.77884459695935,4.877372361521015,2,,,-0.03750000000000142,-0.03750000000000142,6.5,0.0
SDN201604170,20160417,2016,-9.655517211880976,0.9203347634938299,2,,,-0.04821428571428399,-0.125,-2.200000000000003,-5.0
SLN201604170,20160417,2016,-11.076947026795889,-2.9051702709420812,2,,,0.375,0.375,2.0,9.3
BOS201604180,20160418,2016,35.682064961616625,0.4422117357989419,1,,,0.8833333333333329,0.8333333333333321,-1.2000000000000028,2.900000000000002
CHA201604180,20160418,2016,-105.1502957748333,-4.0805362669788465,2,,,0.15555555555555856,0.15555555555555856,3.799999999999997,3.6000000000000014
MIN201604180,20160418,2016,-128.0529381683349,-1.6689188907089147,2,,,0.46666666666666856,0.4111111111111114,-1.5,-6.999999999999998
CIN201604180,20160418,2016,28.105093953501367,0.522885468902351,1,,,-0.12083333333333357,-0.21249999999999858,-2.9000000000000057,2.1999999999999993
MIA201604180,20160418,2016,-181.71763809994158,-2.123784670670381,2,,,1.0249999999999986,1.0249999999999986,3.0999999999999943,12.5
PHI201604180,20160418,2016,-367.616877457044,-7.42954531345546,2,,,0.7374999999999972,0.7374999999999972,-6.1000000000000085,-4.5
SFN201604180,20160418,2016,534.088186860107,7.535112393569987,2,,,-0.1750000000000007,-0.1750000000000007,-3.799999999999997,0.3999999999999986
SLN201604180,20160418,2016,-125.6408642400703,-2.5623640013945463,2,,,-0.7958333333333307,-0.625,0.7999999999999972,-5.499999999999998
BAL201604190,20160419,2016,17.462195933245305,0.00953852211166284,2,,,0.4222222222222243,0.47777777777777786,1.5999999999999943,0.6999999999999993
BOS201604190,20160419,2016,86.25566178447949,2.1248018450756243,2,,,-0.7333333333333343,-0.7333333333333343,7.199999999999989,-6.800000000000001
CHA201604190,20160419,2016,-42.97251407347373,-2.932350175397647,2,,,0.49305555555555713,0.4222222222222207,1.2999999999999972,1.1999999999999993
CLE201604190,20160419,2016,-288.6389095544215,-4.70883666629412,2,,,0.9888888888888836,0.9888888888888836,3.799999999999997,7.699999999999999
KCA201604190,20160419,2016,-186.8429358008492,0.0381393599362676,2,,,0.29999999999999716,0.29999999999999716,4.400000000000006,8.0
MIN201604190,20160419,2016,-43.27103267044232,-0.3462058683648628,2,,,1.125,1.0,-2.0,5.0
NYA201604190,20160419,2016,7.404109136435835,0.3724798865860579,2,,,-0.8222222222222229,-0.8222222222222229,5.1000000000000085,-15.099999999999998
TEX201604190,20160419,2016,-332.73593352871393,-4.459669394567939,1,,,-0.6232142857142868,-0.5777777777777793,3.8999999999999915,0.1999999999999993
ATL201604190,20160419,2016,-121.62858566289913,-1.8874234870953517,2,,,-0.10357142857142776,0.0,1.5,-4.299999999999999
CIN201604190,20160419,2016,11.604053688530328,2.9984634854083536,1,,,0.5666666666666664,0.4125000000000014,,
MIA201604190,20160419,2016,-181.71763809994158,-2.123784670670381,2,,,0.7249999999999979,0.7249999999999979,-4.299999999999997,-2.1000000000000014
PHI201604190,20160419,2016,-307.1965567000895,-6.174776219367356,2,,,0.04107142857142776,0.08749999999999858,4.299999999999997,-1.5
SDN201604190,20160419,2016,-360.49761332083324,-4.078467684133774,2,,,0.01249999999999929,0.01249999999999929,-2.4000000000000057,-19.4
SFN201604190,20160419,2016,127.89148348817236,2.181552170722867,2,,,-0.1374999999999993,-0.1374999999999993,-2.4000000000000057,-1.3000000000000007
