season,date,team,adj_epa_off,adj_epa_def,n_fit
2019,2019-08-31,etsu,-0.0263691426201395,-0.0340646572944939,1
2019,2019-08-31,cam,-0.0381211769466572,-0.0379049304237195,1
2019,2019-08-31,troy,0.0379049304237195,0.0381211769466572,1
2019,2019-09-01,hou,-0.0319348120537967,-0.0505779804663393,1
2019,2019-09-01,ou,0.0505779804663393,0.0319348120537967,1
2019,2019-09-01,tcu,-0.0100271974177629,0.0660235327334083,1
2019,2019-09-01,uapb,-0.0660235327334082,0.0100271974177629,1
2019,2019-09-01,lt,-0.0134470369320948,-0.0669070186272008,1
2019,2019-09-01,tex,0.0669070186272008,0.0134470369320948,1
2019,2019-09-01,fres,-0.0140506397781055,-0.0193141995140464,1
2019,2019-09-01,usc,0.0193141995140464,0.0140506397781055,1
2019,2019-09-01,nmsu,-0.0114803023385046,-0.1064453452976153,1
2019,2019-09-01,wsu,0.1064453452976153,0.0114803023385046,1
2019,2019-09-01,hcu,-0.0019308676371834,-0.0192956521575847,1
2019,2019-09-01,utep,0.0192956521575847,0.0019308676371834,1
2019,2019-09-01,sdsu,-0.0386415211735812,0.0727228453759699,1
2019,2019-09-01,web,-0.0727228453759699,0.0386415211735812,1
2019,2019-09-01,suu,-0.0335312965817972,-0.0649815269616832,1
2019,2019-09-01,unlv,0.0649815269616832,0.0335312965817972,1
2019,2019-09-01,gram,-0.0180823474212117,-0.0351906500117746,1
2019,2019-09-01,ulm,0.0351906500117746,0.0180823474212117,1
2019,2019-09-03,lou,-0.0178707776013089,-0.0187255648921145,1
2019,2019-09-03,nd,0.0187255648921145,0.0178707776013089,1
2019,2019-09-07,ala,0.0538906110760106,0.1332899706865114,2
2019,2019-09-07,nmsu,-0.0903351691905357,-0.1449320053296394,2
2019,2019-09-07,aub,-0.018734033352058,0.0888014240894863,2
2019,2019-09-07,tuln,0.0153248842080989,0.041268575188297,2
2019,2019-09-07,fla,0.0120716755837796,0.0547311235861788,2
2019,2019-09-07,utm,-0.0503225162636307,-0.0472334421230259,1
2019,2019-09-07,mur,-0.0579706456591887,-0.0295242528617848,1
2019,2019-09-07,uga,0.1043672407064936,0.0535374708110357,2
2019,2019-09-07,emu,0.0072958572358986,-0.0420546182577016,2
2019,2019-09-07,uk,0.0761457822747808,0.0335340913767818,2
2019,2019-09-07,lsu,0.1479809128643435,0.1074149863021904,2
2019,2019-09-07,tex,0.1084528779443612,-0.028498999141906,2
2019,2019-09-07,ark,-0.0452574064181173,0.0247798721866596,2
2019,2019-09-07,miss,-0.0229096198280034,0.0724108400895428,2
2019,2019-09-07,msst,0.0753615410653185,0.0559526822320019,2
2019,2019-09-07,usm,-0.0490621448329725,-0.0356955288553933,2
2019,2019-09-07,miz,0.059236332556539,0.0306610089821821,2
2019,2019-09-07,wvu,-0.075149745856092,-0.0229964128864279,2
2019,2019-09-07,chso,-0.0401086797057235,-0.0883692475469614,1
2019,2019-09-07,sc,0.056885367928393,0.0340271302005615,2
2019,2019-09-07,byu,-0.0726357049140654,0.0211381059804541,2
2019,2019-09-07,tenn,-0.0101964077264202,-0.0089108513592535,2
2019,2019-09-07,clem,0.047241763224154,0.0841970113271624,2
2019,2019-09-07,ta&m,0.0183818988231167,0.0664553166562071,2
2019,2019-09-07,pur,0.0293632920053542,0.0096068064497377,2
2019,2019-09-07,van,-0.0056377785785164,-0.0898883892766367,2
2019,2019-09-07,bay,0.0958224054861472,0.1041258382270554,2
2019,2019-09-07,utsa,0.0095752348436151,-0.0563871092411393,2
2019,2019-09-07,ccu,-0.0186744937167505,-0.000276691362095,2
2019,2019-09-07,ku,-0.0567451781886567,0.0302791785116504,2
2019,2019-09-07,bgsu,0.0727184752091868,-0.0560512204461096,2
2019,2019-09-07,ksu,0.1552031923694689,0.1229635815794282,2
2019,2019-09-07,ou,0.1175075072406986,0.0861604219627201,2
2019,2019-09-07,sdak,-0.065070731890708,-0.080315432129231,1
2019,2019-09-07,mcn,-0.1117283018596283,0.02442382554654,1
2019,2019-09-07,okst,0.0672516938083947,0.0642370753731596,2
2019,2019-09-07,conn,-0.0284960431709768,0.0628754206978934,2
2019,2019-09-07,ill,0.0609303583624869,0.0643008623278754,2
2019,2019-09-07,eiu,-0.0898176638110898,-0.0770028705009669,1
2019,2019-09-07,iu,0.0911221213701135,0.0771333821970611,2
2019,2019-09-07,iowa,0.075208297905331,0.0909510097741818,2
2019,2019-09-07,rutg,0.0300325710703597,-0.0177285337238609,2
2019,2019-09-07,md,0.1166413294374791,0.1160279831259431,2
2019,2019-09-07,syr,-0.0077102747547302,0.0101134368171314,2
2019,2019-09-07,msu,0.0522751121274381,0.1551656190731438,2
2019,2019-09-07,wmu,0.0692592192358711,-0.0134927624825462,2
2019,2019-09-07,army,-0.0160001838102946,0.0296109964364141,2
2019,2019-09-07,mich,-0.0090204382047243,0.0640065231352328,2
2019,2019-09-07,colo,0.0814793000663619,-0.0383080621692889,2
2019,2019-09-07,neb,-0.0037668317030678,0.0715418405244647,2
2019,2019-09-07,cin,-0.0205165579834615,0.005164727624809,2
2019,2019-09-07,osu,0.236048517116524,0.1543684118786061,2
2019,2019-09-07,buff,0.0608078343776976,0.0157455246272984,2
2019,2019-09-07,psu,0.04719694293959,0.1419863171427184,2
2019,2019-09-07,cmu,-0.0461012206005301,-0.0027915974174017,2
2019,2019-09-07,wisc,0.0468147774336961,0.1656039966466202,2
2019,2019-09-07,uva,0.1057019086502897,0.1220844076978037,2
2019,2019-09-07,w&m,-0.1182896315672514,-0.1102532157536767,1
2019,2019-09-07,bc,0.0674207299329071,0.039819875540929,2
2019,2019-09-07,rich,-0.0155813678706172,-0.0788749950464558,1
2019,2019-09-07,duke,-0.0005965143757149,0.0326819843218437,2
2019,2019-09-07,ncat,-0.048930301465118,-0.037021999310749,1
2019,2019-09-07,fsu,0.0480784582015619,0.0048307980935171,2
2019,2019-09-07,ulm,0.0213404711833058,-0.0069897381098084,2
2019,2019-09-07,gt,-0.0557458864623756,-0.0049554357919558,2
2019,2019-09-07,usf,-0.0820411600088219,0.0241759447118913,2
2019,2019-09-07,eku,-0.0559179148149483,-0.0250470160342366,1
2019,2019-09-07,lou,0.0030017357605549,0.0278726974536757,2
2019,2019-09-07,ncsu,0.0263460966008013,0.0917127862772734,2
2019,2019-09-07,wcu,-0.0524561791105521,-0.0188918297067486,1
2019,2019-09-07,ohio,0.028382921861682,-0.0060090759035503,2
2019,2019-09-07,pitt,-0.015004902343834,0.0541568998960741,2
2019,2019-09-07,odu,-0.0022965537695144,-0.0289722581211647,2
2019,2019-09-07,vt,0.0332100437735078,0.0151240683332241,2
2019,2019-09-07,rice,-0.0407972769606711,-0.0213224994139678,2
2019,2019-09-07,wake,0.0548497760025808,0.0264511718306919,2
2019,2019-09-07,asu,-0.0029694639247262,0.0924618798063417,2
2019,2019-09-07,sac,-0.0293457166559732,0.01475022093169,1
2019,2019-09-07,nev,-0.0606317875535668,-0.0743651052804525,2
2019,2019-09-07,ore,0.0282058229305267,0.0744972426271319,2
2019,2019-09-07,sdsu,-0.039256305408424,0.0899567076845041,2
2019,2019-09-07,ucla,-0.0543072272429286,-0.0051293110256345,2
2019,2019-09-07,niu,-0.0278346490832755,-0.0129735905489934,2
2019,2019-09-07,utah,0.0252516142212903,0.0740297753681142,2
2019,2019-09-07,unco,-0.0108880454072067,0.0216487431564406,2
2019,2019-09-07,wsu,0.0645812208684405,-0.0001082039214613,2
2019,2019-09-07,app,0.0806237524604865,0.0346961025924841,2
2019,2019-09-07,clt,0.0654949814601666,0.0076319261213054,2
2019,2019-09-07,fiu,-0.0688825604390777,-0.041303133518356,2
2019,2019-09-07,wku,-0.0272149072962318,0.0008105605022222,2
2019,2019-09-07,fau,-0.1500712597868964,-0.1788729745102988,2
2019,2019-09-07,ucf,0.030565920308069,0.0846971816830711,2
2019,2019-09-07,gram,-0.0346866097163953,-0.0759426797446481,2
2019,2019-09-07,lt,0.0161457498202847,-0.0470080015747891,2
2019,2019-09-07,bois,0.0054913606742453,0.0415499690563789,2
2019,2019-09-07,mrsh,-0.0335327111143782,0.0915976891479001,2
2019,2019-09-07,mtsu,0.0055960929096583,-0.0253948695263883,2
2019,2019-09-07,tnst,0.0168177418451925,-0.0594657781858585,1
2019,2019-09-07,smu,0.0850945971498614,0.0272945153929631,2
2019,2019-09-07,unt,0.0913571872562488,0.0041698701122066,2
2019,2019-09-07,akr,-0.0956410871148337,-0.0607832388433969,2
2019,2019-09-07,uab,-0.0641249701218065,0.0642766598101558,2
2019,2019-09-07,lib,-0.0992877418103179,-0.0337470746963804,2
2019,2019-09-07,ul,0.0416809248005364,-0.0070572383635035,2
2019,2019-09-07,mass,-0.0392187201749276,-0.101305577931671,2
2019,2019-09-07,siu,-0.0082666263977016,0.0472686054305778,1
2019,2019-09-07,csu,0.1001574979386599,-0.0322318215712699,2
2019,2019-09-07,wiu,-0.0444100362850207,-0.0789478353943278,1
2019,2019-09-07,stbk,-0.1131158644732839,-0.0495505744632761,1
2019,2019-09-07,usu,0.0518832490427614,0.0854519338359328,2
2019,2019-09-07,txst,-0.1168425313668829,-0.0354908282660314,2
2019,2019-09-07,wyo,0.0149653547740493,0.0204291089507228,2
2019,2019-09-07,ecu,0.018184309443316,0.0008422327744942,2
2019,2019-09-07,gweb,-0.0717993399890433,-0.1329282500370174,2
2019,2019-09-07,mem,0.0614398701931781,0.0386531969556621,2
2019,2019-09-07,sou,0.0090397274077929,-0.0852891640887507,1
2019,2019-09-07,ball,0.047060857158019,0.0049538202863163,2
2019,2019-09-07,for,-0.0190730711554629,-0.0343765755439903,1
2019,2019-09-07,kenn,-0.0127640525691919,-0.0349066955284126,1
2019,2019-09-07,kent,-0.0282094676219558,0.0009832955622282,2
2019,2019-09-07,m-oh,0.0058612601358248,0.0554190132396777,2
2019,2019-09-07,tntc,-0.120948662676798,-0.0172726366509937,1
2019,2019-09-07,gaso,-0.115418445957981,-0.0263016326155454,2
2019,2019-09-07,me,-0.061848538468202,-0.0389541102275569,1
2019,2019-09-07,fur,0.0433738977415808,-0.0657245600664939,1
2019,2019-09-07,gast,0.0756133702296997,-0.0309552962446824,2
2019,2019-09-07,jkst,-0.0221432007502602,-0.0418069743107611,1
2019,2019-09-07,usa,-0.0345723084237749,0.0430084320782849,2
2019,2019-09-08,ttu,0.0451426176143288,0.1143821628249682,2
2019,2019-09-08,utep,-0.0668891178116037,0.0008217621466496,2
2019,2019-09-08,fres,0.003836793270955,-0.0167808495917982,2
2019,2019-09-08,minn,0.0142330247329811,-0.0030050444816129,2
2019,2019-09-08,mia,0.0174654845506235,0.0227889525356501,2
2019,2019-09-08,unc,0.0184543635087581,0.0096097877453967,2
2019,2019-09-08,ariz,0.1134373572604997,-0.0342154926987319,2
2019,2019-09-08,nau,0.0069164915559773,-0.1308613335166438,1
2019,2019-09-08,cal,0.0132903505523163,0.0523941474654241,2
2019,2019-09-08,wash,0.1573239990774168,0.0652143834723471,2
2019,2019-09-08,haw,0.0244750732766109,0.0173660465178534,2
2019,2019-09-08,orst,0.0475392254124809,-0.0893356934087015,2
2019,2019-09-08,stan,-0.0259682534912755,0.0035267522403797,2
2019,2019-09-08,usc,0.0772531775137503,0.0141405786079471,2
2019,2019-09-08,sjsu,0.017828143176233,-0.0399263430233019,2
2019,2019-09-08,tlsa,-0.0776114230840058,0.0254252601625727,2
2019,2019-09-08,arst,0.0234782528360581,0.073738037103377,2
2019,2019-09-08,unlv,-0.0093281828197794,0.0205164902621815,2
2019,2019-09-08,hou,0.0522248551095365,0.0203052135963948,2
2019,2019-09-08,pv,-0.0693932794750062,-0.0884830717708345,1
2019,2019-09-13,bc,0.0730408904285075,-0.0375313400940487,3
2019,2019-09-13,ku,0.0206057072158009,0.024659042009836,3
2019,2019-09-13,unc,-0.0217037199762154,-0.01022155532647,3
2019,2019-09-13,wake,0.0746810323425807,0.066609079685324,3
2019,2019-09-14,ark,-0.0115331766426334,0.0175660550471461,3
2019,2019-09-14,csu,0.1096528927073696,-0.0653298973140906,3
2019,2019-09-14,aub,0.0246149014412095,0.0795801276515571,3
2019,2019-09-14,kent,-0.0162586409390703,-0.0389995435393507,3
2019,2019-09-14,arst,-0.0415641482590953,0.0097120069682532,3
2019,2019-09-14,uga,0.1528997307627783,0.1143856507326746,3
2019,2019-09-14,fla,0.0300788953074102,0.075244490708402,3
2019,2019-09-14,uk,0.0743294247392058,0.0327425857754094,3
2019,2019-09-14,lsu,0.1846574830804472,0.0898112769299723,3
2019,2019-09-14,nwst,0.0210025955141354,-0.0484513593197146,1
2019,2019-09-14,miss,-0.009956827224534,0.0818175743181136,3
2019,2019-09-14,sela,0.006828106687215,-0.0120267764599605,1
2019,2019-09-14,ksu,0.1755336104447634,0.1233526428351276,3
2019,2019-09-14,msst,0.0649612654338475,0.071343796881261,3
2019,2019-09-14,miz,0.1529019977730901,0.1728809717640717,3
2019,2019-09-14,semo,-0.1952730981611828,-0.1343961187987818,1
2019,2019-09-14,ala,0.0983212291324065,0.1371544452386275,3
2019,2019-09-14,sc,0.055059053033829,-0.0130438060868247,3
2019,2019-09-14,tenn,0.0533872230442848,0.1266346063873629,3
2019,2019-09-14,utc,-0.1920811260171797,-0.1128523247864563,1
2019,2019-09-14,lam,-0.0523060809087652,-0.0581884123418964,1
2019,2019-09-14,ta&m,0.0674317525092089,0.097327113016037,3
2019,2019-09-14,iowa,0.0574356592376744,0.0743460183861657,3
2019,2019-09-14,isu,0.0029872151102591,0.0211782765193259,2
2019,2019-09-14,okst,0.0728004224324436,0.0618363966199675,3
2019,2019-09-14,tlsa,-0.0682986738035581,0.0197077944117755,3
2019,2019-09-14,pur,0.0030085049159756,0.0156723022397724,3
2019,2019-09-14,tcu,-0.0151637027179783,0.1062871232119794,2
2019,2019-09-14,ncsu,0.0074563698004955,0.0497862994065432,3
2019,2019-09-14,wvu,-0.0175134634434801,-9.619017830419498e-05,3
2019,2019-09-14,emu,0.0244798663202028,-0.0288572016302274,3
2019,2019-09-14,ill,0.0418631846075286,0.0527519353270037,3
2019,2019-09-14,iu,0.0566925792786141,0.0569577374472486,3
2019,2019-09-14,osu,0.2642329910201335,0.1949656400871532,3
2019,2019-09-14,md,0.070246108773069,0.1371830998304622,3
2019,2019-09-14,tem,0.0674564343807075,0.1245028541088574,2
2019,2019-09-14,asu,0.0060700512042674,0.1035326784125287,3
2019,2019-09-14,msu,0.0466780287357352,0.1658835463324524,3
2019,2019-09-14,gaso,-0.1433776132703023,-0.0017014989333911,3
2019,2019-09-14,minn,-0.0049585960894974,0.0220580830042391,3
2019,2019-09-14,nu,-0.0712593675310723,0.034657351430679,2
2019,2019-09-14,unlv,-0.030203333909873,-0.0115798596678843,3
2019,2019-09-14,pitt,0.0045158969911815,0.0433244852981744,3
2019,2019-09-14,psu,0.0563506122278291,0.1104941610919557,3
2019,2019-09-14,clem,0.0571558773887869,0.1105972655419597,3
2019,2019-09-14,syr,-0.009548524570467,0.0092151006061329,3
2019,2019-09-14,duke,0.0454010343816049,0.0399571394942122,3
2019,2019-09-14,mtsu,0.0060836212006789,-0.0713288533053258,3
2019,2019-09-14,fsu,0.0740731121175338,-0.0069658107621581,3
2019,2019-09-14,uva,0.1141521788843474,0.1011714007608492,3
2019,2019-09-14,cit,0.0140372956534023,-0.0333895039610383,1
2019,2019-09-14,gt,-0.0222274942277307,-0.0101398500588077,3
2019,2019-09-14,lou,0.0321582916872538,0.0581953909472955,3
2019,2019-09-14,wku,-0.0551477577637976,-0.0104353463199254,3
2019,2019-09-14,bcu,-0.0748966795977002,-0.048929119474578,1
2019,2019-09-14,mia,0.0505908206094355,0.0696780834943145,3
2019,2019-09-14,fur,0.0004643959289484,-0.0526816738470521,2
2019,2019-09-14,vt,0.007547489854383,0.0372948565097072,3
2019,2019-09-14,cal,0.0340969276510378,0.1006462079344678,3
2019,2019-09-14,unt,0.064084841147231,-0.0064164962820218,3
2019,2019-09-14,afa,0.0506880327768803,0.0820792530613208,2
2019,2019-09-14,colo,0.0757042592272373,-0.0380277045234202,3
2019,2019-09-14,cp,-0.0213657677959066,-0.0763961720863123,1
2019,2019-09-14,orst,0.0846507675803763,-0.0875106358627364,3
2019,2019-09-14,stan,-0.0613697836064934,-0.0973008276169722,3
2019,2019-09-14,ucf,0.1471542398648371,0.1250023828761907,3
2019,2019-09-14,byu,-0.0310616277264161,0.0444248748370669,3
2019,2019-09-14,usc,0.0646016245563235,-0.0060824786057229,3
2019,2019-09-14,idst,-0.0291692551678189,-0.1491373800176162,1
2019,2019-09-14,utah,0.1316140543330374,0.1011852892018943,3
2019,2019-09-14,hou,0.0417828304329307,-0.0081529079013064,3
2019,2019-09-14,wsu,0.0940508319224781,0.0090905068695863,3
2019,2019-09-14,haw,-0.0551829629886816,-0.0631404343899331,3
2019,2019-09-14,wash,0.2529312508603369,0.1491532986538594,3
2019,2019-09-14,clt,0.1336974984147992,0.1528572699514236,3
2019,2019-09-14,mass,-0.1877640263100158,-0.1718452792794531,3
2019,2019-09-14,fiu,-0.0412441389907841,-0.0368034634137098,3
2019,2019-09-14,unh,-0.0139294522044141,-0.0413113023679122,1
2019,2019-09-14,ball,-0.0140505560100159,-0.0255726269650502,3
2019,2019-09-14,fau,-0.1128168795588808,-0.0990324169961041,3
2019,2019-09-14,bgsu,0.0180461774148917,-0.0254336820282507,3
2019,2019-09-14,lt,-0.0106077183821632,0.0086794666107588,3
2019,2019-09-14,mrsh,-0.0049010429025682,0.0545002345895559,3
2019,2019-09-14,ohio,0.0622077169084911,-0.0297053671573753,3
2019,2019-09-14,troy,0.0690990700480703,-0.0367018837502127,2
2019,2019-09-14,usm,0.0155140286143093,-0.0633045195154544,3
2019,2019-09-14,army,-0.0129300359137524,0.0545701941503623,3
