league,season,date,home,away,home_xg,away_xg
Ligue_1,2024,2025-03-09,Brest,Angers,4.53611,0.48923
Ligue_1,2024,2025-03-09,Le Havre,Saint-Etienne,2.15479,1.3916
Ligue_1,2024,2025-03-09,Reims,Auxerre,1.83707,1.87605
Ligue_1,2024,2025-03-09,Nantes,Strasbourg,0.66134,1.17018
Ligue_1,2024,2025-03-09,Nice,Lyon,1.50591,0.78019
Ligue_1,2024,2025-03-14,Nice,Auxerre,2.29143,0.606081
Ligue_1,2024,2025-03-15,Nantes,Lille,2.00991,2.45036
Ligue_1,2024,2025-03-15,Angers,Monaco,0.497795,2.03553
Ligue_1,2024,2025-03-15,Lens,Rennes,0.643819,0.653605
Ligue_1,2024,2025-03-16,Lyon,Le Havre,3.58655,1.56105
Ligue_1,2024,2025-03-16,Montpellier,Saint-Etienne,1.33869,1.13788
Ligue_1,2024,2025-03-16,Brest,Reims,0.33799,0.985266
Ligue_1,2024,2025-03-16,Strasbourg,Toulouse,1.98742,1.39687
Ligue_1,2024,2025-03-16,Paris Saint Germain,Marseille,2.60859,0.734284
Ligue_1,2024,2025-03-28,Strasbourg,Lyon,1.77552,2.87161
Ligue_1,2024,2025-03-29,Reims,Marseille,1.05547,1.07885
Ligue_1,2024,2025-03-29,Saint-Etienne,Paris Saint Germain,1.27635,3.96021
Ligue_1,2024,2025-03-29,Monaco,Nice,2.52612,0.60151
Ligue_1,2024,2025-03-30,Toulouse,Brest,2.44172,1.99117
Ligue_1,2024,2025-03-30,Angers,Rennes,1.04854,1.63382
Ligue_1,2024,2025-03-30,Auxerre,Montpellier,2.11681,0.457017
Ligue_1,2024,2025-03-30,Le Havre,Nantes,4.01379,1.06585
Ligue_1,2024,2025-03-30,Lille,Lens,1.95492,0.596446
Ligue_1,2024,2025-04-04,Nice,Nantes,2.17922,0.945149
Ligue_1,2024,2025-04-05,Paris Saint Germain,Angers,1.64379,0.280438
Ligue_1,2024,2025-04-05,Brest,Monaco,0.90697,1.75483
Ligue_1,2024,2025-04-05,Lyon,Lille,1.75398,0.656931
Ligue_1,2024,2025-04-06,Lens,Saint-Etienne,2.50421,1.69228
Ligue_1,2024,2025-04-06,Montpellier,Le Havre,0.956146,1.72977
Ligue_1,2024,2025-04-06,Reims,Strasbourg,0.891063,2.80314
Ligue_1,2024,2025-04-06,Rennes,Auxerre,1.06426,1.10602
Ligue_1,2024,2025-04-06,Marseille,Toulouse,1.13222,1.30619
Ligue_1,2024,2025-04-11,Lens,Reims,2.71917,1.44859
Ligue_1,2024,2025-04-12,Monaco,Marseille,2.91516,0.877673
Ligue_1,2024,2025-04-12,Toulouse,Lille,0.982005,0.599675
Ligue_1,2024,2025-04-12,Strasbourg,Nice,0.789035,1.83829
Ligue_1,2024,2025-04-13,Saint-Etienne,Brest,1.02329,2.01379
Ligue_1,2024,2025-04-13,Le Havre,Rennes,0.718016,3.72188
Ligue_1,2024,2025-04-13,Angers,Montpellier,1.771,0.452518
Ligue_1,2024,2025-04-13,Auxerre,Lyon,1.00397,3.11801
Ligue_1,2024,2025-04-18,Rennes,Nantes,2.52992,0.702331
Ligue_1,2024,2025-04-19,Paris Saint Germain,Le Havre,3.19233,0.709291
Ligue_1,2024,2025-04-19,Monaco,Strasbourg,0.969947,0.340219
Ligue_1,2024,2025-04-19,Marseille,Montpellier,3.82233,0.304052
Ligue_1,2024,2025-04-20,Lille,Auxerre,2.97047,0.280948
Ligue_1,2024,2025-04-20,Nice,Angers,2.72567,0.278639
Ligue_1,2024,2025-04-20,Brest,Lens,1.05399,2.98551
Ligue_1,2024,2025-04-20,Reims,Toulouse,0.659517,1.32734
Ligue_1,2024,2025-04-20,Saint-Etienne,Lyon,1.74645,0.632299
Ligue_1,2024,2025-04-22,Nantes,Paris Saint Germain,0.520926,2.30552
Ligue_1,2024,2025-04-25,Paris Saint Germain,Nice,4.50698,1.63001
Ligue_1,2024,2025-04-26,Strasbourg,Saint-Etienne,2.8346,2.2201
Ligue_1,2024,2025-04-26,Le Havre,Monaco,0.807798,3.28954
Ligue_1,2024,2025-04-26,Lyon,Rennes,2.25879,0.781584
Ligue_1,2024,2025-04-27,Angers,Lille,0.916985,2.22596
Ligue_1,2024,2025-04-27,Nantes,Toulouse,1.33764,0.410988
Ligue_1,2024,2025-04-27,Montpellier,Reims,0.949696,1.03714
Ligue_1,2024,2025-04-27,Lens,Auxerre,2.31455,2.38411
Ligue_1,2024,2025-04-27,Marseille,Brest,1.12568,2.00913
Ligue_1,2024,2025-05-02,Nice,Reims,1.2118,0.876237
Ligue_1,2024,2025-05-03,Strasbourg,Paris Saint Germain,1.42064,2.35931
Ligue_1,2024,2025-05-03,Toulouse,Rennes,1.01393,1.57739
Ligue_1,2024,2025-05-03,Saint-Etienne,Monaco,1.16957,1.84407
Ligue_1,2024,2025-05-04,Nantes,Angers,0.14126,0.727966
Ligue_1,2024,2025-05-04,Auxerre,Le Havre,0.32277,1.30285
Ligue_1,2024,2025-05-04,Lyon,Lens,1.1801,0.952824
Ligue_1,2024,2025-05-04,Brest,Montpellier,1.34191,0.413817
Ligue_1,2024,2025-05-04,Lille,Marseille,0.682721,1.42571
Ligue_1,2024,2025-05-10,Reims,Saint-Etienne,1.12267,0.71062
Ligue_1,2024,2025-05-10,Auxerre,Nantes,0.624481,0.823377
Ligue_1,2024,2025-05-10,Angers,Strasbourg,1.33058,0.710143
Ligue_1,2024,2025-05-10,Le Havre,Marseille,1.10297,2.16132
Ligue_1,2024,2025-05-10,Rennes,Nice,2.06744,1.23457
Ligue_1,2024,2025-05-10,Montpellier,Paris Saint Germain,0.594471,1.78222
Ligue_1,2024,2025-05-10,Toulouse,Lens,1.12406,0.766404
Ligue_1,2024,2025-05-10,Brest,Lille,1.88589,1.84479
Ligue_1,2024,2025-05-10,Monaco,Lyon,1.48659,0.390411
Ligue_1,2024,2025-05-17,Strasbourg,Le Havre,1.74414,2.49529
Ligue_1,2024,2025-05-17,Marseille,Rennes,4.06558,1.40321
Ligue_1,2024,2025-05-17,Nantes,Montpellier,3.00657,0.602786
Ligue_1,2024,2025-05-17,Lyon,Angers,3.75818,0.556633
Ligue_1,2024,2025-05-17,Lens,Monaco,2.49045,0.481188
Ligue_1,2024,2025-05-17,Nice,Brest,5.0223,0.68904
Ligue_1,2024,2025-05-17,Paris Saint Germain,Auxerre,3.71972,0.9013
Ligue_1,2024,2025-05-17,Saint-Etienne,Toulouse,1.32698,3.82215
Ligue_1,2024,2025-05-17,Lille,Reims,2.31624,0.0983246
Ligue_1,2025,2025-08-15,Rennes,Marseille,1.31418,2.07298
Ligue_1,2025,2025-08-16,Lens,Lyon,1.87447,1.615
Ligue_1,2025,2025-08-16,Monaco,Le Havre,1.88048,0.427494
Ligue_1,2025,2025-08-16,Nice,Toulouse,0.95554,0.56945
Ligue_1,2025,2025-08-17,Brest,Lille,1.49573,1.84218
Ligue_1,2025,2025-08-17,Auxerre,Lorient,1.4925,1.84516
Ligue_1,2025,2025-08-17,Angers,Paris FC,0.82142,0.71125
Ligue_1,2025,2025-08-17,Metz,Strasbourg,0.184483,0.731013
Ligue_1,2025,2025-08-17,Nantes,Paris Saint Germain,0.124428,1.35682
Ligue_1,2025,2025-08-22,Paris Saint Germain,Angers,2.0878,0.176876
Ligue_1,2025,2025-08-23,Marseille,Paris FC,3.337,1.05457
Ligue_1,2025,2025-08-23,Nice,Auxerre,2.66284,2.24407
Ligue_1,2025,2025-08-23,Lyon,Metz,2.35479,0.504863
Ligue_1,2025,2025-08-24,Lorient,Rennes,3.4466,0.0728372
Ligue_1,2025,2025-08-24,Strasbourg,Nantes,1.81743,0.425423
Ligue_1,2025,2025-08-24,Le Havre,Lens,2.0398,1.29098
Ligue_1,2025,2025-08-24,Toulouse,Brest,1.32432,0.750148
Ligue_1,2025,2025-08-24,Lille,Monaco,2.41091,1.52213
Ligue_1,2025,2025-08-29,Lens,Brest,4.42054,0.963409
Ligue_1,2025,2025-08-30,Lorient,Lille,1.1603,3.70255
Ligue_1,2025,2025-08-30,Nantes,Auxerre,0.418091,1.10996
Ligue_1,2025,2025-08-30,Toulouse,Paris Saint Germain,2.33006,2.49609
Ligue_1,2025,2025-08-31,Angers,Rennes,1.58619,1.73758
Ligue_1,2025,2025-08-31,Le Havre,Nice,1.75553,0.715595
Ligue_1,2025,2025-08-31,Paris FC,Metz,3.39898,1.6248
Ligue_1,2025,2025-08-31,Monaco,Strasbourg,2.35547,1.7732
Ligue_1,2025,2025-08-31,Lyon,Marseille,3.15727,0.896862
Ligue_1,2025,2025-09-12,Marseille,Lorient,2.83367,0.187377
Ligue_1,2025,2025-09-13,Nice,Nantes,2.34645,0.775945
Ligue_1,2025,2025-09-13,Auxerre,Monaco,0.904229,1.62646
Ligue_1,2025,2025-09-14,Lille,Toulouse,2.42116,1.15678
Ligue_1,2025,2025-09-14,Brest,Paris FC,2.60519,1.85008
Ligue_1,2025,2025-09-14,Metz,Angers,1.76271,1.98184
Ligue_1,2025,2025-09-14,Paris Saint Germain,Lens,1.05815,1.2242
Ligue_1,2025,2025-09-14,Strasbourg,Le Havre,1.43354,0.524832
Ligue_1,2025,2025-09-14,Rennes,Lyon,2.20918,1.7381
Ligue_1,2025,2025-09-19,Lyon,Angers,2.20483,0.677354
Ligue_1,2025,2025-09-20,Nantes,Rennes,2.65629,1.44041
Ligue_1,2025,2025-09-20,Brest,Nice,2.07376,2.26393
Ligue_1,2025,2025-09-20,Lens,Lille,3.8174,1.89889
Ligue_1,2025,2025-09-21,Paris FC,Strasbourg,1.9014,2.46459
Ligue_1,2025,2025-09-21,Auxerre,Toulouse,0.883373,1.50957
Ligue_1,2025,2025-09-21,Le Havre,Lorient,2.23396,1.26993
Ligue_1,2025,2025-09-21,Monaco,Metz,3.497,1.91296
Ligue_1,2025,2025-09-22,Marseille,Paris Saint Germain,1.77744,0.919565
Ligue_1,2025,2025-09-26,Strasbourg,Marseille,1.0976,2.00258
Ligue_1,2025,2025-09-27,Lorient,Monaco,2.09364,0.894035
Ligue_1,2025,2025-09-27,Toulouse,Nantes,1.98573,1.8303
Ligue_1,2025,2025-09-27,Paris Saint Germain,Auxerre,2.11672,0.73132
Ligue_1,2025,2025-09-28,Nice,Paris FC,1.36997,1.49444
Ligue_1,2025,2025-09-28,Angers,Brest,0.501827,1.34192
Ligue_1,2025,2025-09-28,Lille,Lyon,1.65271,0.642572
Ligue_1,2025,2025-09-28,Metz,Le Havre,0.39939,0.395921
Ligue_1,2025,2025-09-28,Rennes,Lens,1.57438,1.51932
Ligue_1,2025,2025-10-03,Paris FC,Lorient,1.83687,0.855852
Ligue_1,2025,2025-10-04,Metz,Marseille,0.1529,2.67719
Ligue_1,2025,2025-10-04,Brest,Nantes,1.44552,0.489862
Ligue_1,2025,2025-10-04,Auxerre,Lens,1.27422,0.471027
Ligue_1,2025,2025-10-05,Lyon,Toulouse,1.42206,1.36525
Ligue_1,2025,2025-10-05,Le Havre,Rennes,1.98097,1.21285
Ligue_1,2025,2025-10-05,Monaco,Nice,2.4556,1.13121
Ligue_1,2025,2025-10-05,Strasbourg,Angers,4.2783,0.294622
Ligue_1,2025,2025-10-05,Lille,Paris Saint Germain,0.647492,1.71207
Ligue_1,2025,2025-10-17,Paris Saint Germain,Strasbourg,2.85659,1.92082
Ligue_1,2025,2025-10-18,Nice,Lyon,1.16366,2.89867
Ligue_1,2025,2025-10-18,Angers,Monaco,1.58102,1.65166
Ligue_1,2025,2025-10-18,Marseille,Le Havre,4.20445,0.352985
Ligue_1,2025,2025-10-19,Lens,Paris FC,1.98018,0.583966
Ligue_1,2025,2025-10-19,Lorient,Brest,1.5878,1.56803
Ligue_1,2025,2025-10-19,Toulouse,Metz,2.73037,0.119104
Ligue_1,2025,2025-10-19,Rennes,Auxerre,1.93587,1.66634
Ligue_1,2025,2025-10-19,Nantes,Lille,0.772603,2.7603
Ligue_1,2025,2025-10-24,Paris FC,Nantes,0.951277,0.916827
Ligue_1,2025,2025-10-25,Brest,Paris Saint Germain,1.89257,2.92453
Ligue_1,2025,2025-10-25,Monaco,Toulouse,3.37276,0.584122
Ligue_1,2025,2025-10-25,Lens,Marseille,1.87596,0.765479
Ligue_1,2025,2025-10-26,Lille,Metz,3.85054,1.01476
Ligue_1,2025,2025-10-26,Angers,Lorient,1.30397,2.00206
Ligue_1,2025,2025-10-26,Auxerre,Le Havre,0.563862,1.52215
Ligue_1,2025,2025-10-26,Rennes,Nice,1.54435,0.88734
Ligue_1,2025,2025-10-26,Lyon,Strasbourg,1.14566,0.798152
Ligue_1,2025,2025-10-29,Le Havre,Brest,0.556063,0.370311
Ligue_1,2025,2025-10-29,Lorient,Paris Saint Germain,0.192946,1.28813
Ligue_1,2025,2025-10-29,Nice,Lille,1.74459,0.661109
Ligue_1,2025,2025-10-29,Metz,Lens,3.11925,1.23771
Ligue_1,2025,2025-10-29,Marseille,Angers,1.58833,0.996929
Ligue_1,2025,2025-10-29,Paris FC,Lyon,0.581508,1.21871
Ligue_1,2025,2025-10-29,Nantes,Monaco,2.1261,4.10211
Ligue_1,2025,2025-10-29,Toulouse,Rennes,1.62131,1.26096
Ligue_1,2025,2025-10-29,Strasbourg,Auxerre,4.10806,0.68695
Ligue_1,2025,2025-11-01,Paris Saint Germain,Nice,1.88647,0.3867
Ligue_1,2025,2025-11-01,Monaco,Paris FC,0.820947,1.18048
Ligue_1,2025,2025-11-01,Auxerre,Marseille,1.09464,0.698037
Ligue_1,2025,2025-11-02,Rennes,Strasbourg,3.06877,2.08816
Ligue_1,2025,2025-11-02,Lens,Lorient,3.21467,1.98367
Ligue_1,2025,2025-11-02,Lille,Angers,2.2089,0.277522
Ligue_1,2025,2025-11-02,Nantes,Metz,1.07598,1.36245
Ligue_1,2025,2025-11-02,Toulouse,Le Havre,1.07851,1.07299
Ligue_1,2025,2025-11-02,Brest,Lyon,1.63942,0.143862
Ligue_1,2025,2025-11-07,Paris FC,Rennes,2.2285,1.36728
Ligue_1,2025,2025-11-08,Marseille,Brest,3.09058,0.69584
Ligue_1,2025,2025-11-08,Le Havre,Nantes,0.984753,0.353936
Ligue_1,2025,2025-11-08,Monaco,Lens,2.4076,3.23933
Ligue_1,2025,2025-11-09,Lorient,Toulouse,1.26999,1.15206
Ligue_1,2025,2025-11-09,Angers,Auxerre,1.15143,0.589602
Ligue_1,2025,2025-11-09,Metz,Nice,1.32977,0.784993
Ligue_1,2025,2025-11-09,Strasbourg,Lille,0.768163,0.480004
Ligue_1,2025,2025-11-09,Lyon,Paris Saint Germain,0.712588,1.69872
Ligue_1,2025,2025-11-21,Nice,Marseille,1.36131,3.09163
Ligue_1,2025,2025-11-22,Lens,Strasbourg,2.2242,0.400272
Ligue_1,2025,2025-11-22,Rennes,Monaco,3.067,1.60818
Ligue_1,2025,2025-11-22,Paris Saint Germain,Le Havre,4.11577,1.28573
Ligue_1,2025,2025-11-23,Auxerre,Lyon,1.512,1.27606
Ligue_1,2025,2025-11-23,Brest,Metz,3.36815,1.02855
Ligue_1,2025,2025-11-23,Nantes,Lorient,0.915515,0.352154
Ligue_1,2025,2025-11-23,Toulouse,Angers,1.85382,0.324057
Ligue_1,2025,2025-11-23,Lille,Paris FC,4.14474,1.50332
Ligue_1,2025,2025-11-28,Metz,Rennes,1.31354,0.980088
Ligue_1,2025,2025-11-29,Monaco,Paris Saint Germain,0.637875,1.47676
Ligue_1,2025,2025-11-29,Paris FC,Auxerre,1.80891,1.15143
Ligue_1,2025,2025-11-29,Marseille,Toulouse,1.62768,1.09387
Ligue_1,2025,2025-11-30,Strasbourg,Brest,1.14608,1.00638
Ligue_1,2025,2025-11-30,Angers,Lens,1.10642,1.96335
Ligue_1,2025,2025-11-30,Le Havre,Lille,0.867678,1.35017
Ligue_1,2025,2025-11-30,Lorient,Nice,3.49255,1.3285
Ligue_1,2025,2025-11-30,Lyon,Nantes,2.1878,0.384922
Ligue_1,2025,2025-12-05,Brest,Monaco,1.13774,0.485017
Ligue_1,2025,2025-12-05,Lille,Marseille,0.572302,0.902813
Ligue_1,2025,2025-12-06,Nantes,Lens,1.1817,3.26397
Ligue_1,2025,2025-12-06,Toulouse,Strasbourg,0.64097,0.0918532
Ligue_1,2025,2025-12-06,Paris Saint Germain,Rennes,2.32641,0.153549
Ligue_1,2025,2025-12-07,Nice,Angers,1.38209,1.33715
Ligue_1,2025,2025-12-07,Auxerre,Metz,2.22374,0.346523
Ligue_1,2025,2025-12-07,Le Havre,Paris FC,1.93371,1.2524
Ligue_1,2025,2025-12-07,Lorient,Lyon,2.48644,0.475087
Ligue_1,2025,2025-12-12,Angers,Nantes,3.04663,0.26526
Ligue_1,2025,2025-12-13,Rennes,Brest,1.58903,0.872611
Ligue_1,2025,2025-12-13,Metz,Paris Saint Germain,0.363683,1.94768
Ligue_1,2025,2025-12-13,Paris FC,Toulouse,0.366399,2.03766
Ligue_1,2025,2025-12-14,Lyon,Le Havre,2.9604,1.44459
Ligue_1,2025,2025-12-14,Auxerre,Lille,2.50862,0.733512
Ligue_1,2025,2025-12-14,Lens,Nice,1.91622,0.733412
Ligue_1,2025,2025-12-14,Strasbourg,Lorient,0.911848,0.415871
Ligue_1,2025,2025-12-14,Marseille,Monaco,2.02467,1.94962
Ligue_1,2025,2026-01-02,Toulouse,Lens,0.46972,2.67769
Ligue_1,2025,2026-01-03,Monaco,Lyon,0.799996,1.95535
Ligue_1,2025,2026-01-03,Nice,Strasbourg,2.39473,1.38731
Ligue_1,2025,2026-01-03,Lille,Rennes,1.06111,1.49739
Ligue_1,2025,2026-01-04,Marseille,Nantes,1.14141,3.16795
Ligue_1,2025,2026-01-04,Brest,Auxerre,1.54399,0.835513
Ligue_1,2025,2026-01-04,Le Havre,Angers,1.54881,0.730978
Ligue_1,2025,2026-01-04,Lorient,Metz,1.55407,0.364932
Ligue_1,2025,2026-01-04,Paris Saint Germain,Paris FC,1.58716,0.938334
Ligue_1,2025,2026-01-16,Monaco,Lorient,1.31321,1.17141
Ligue_1,2025,2026-01-16,Paris Saint Germain,Lille,1.29284,0.67995
Ligue_1,2025,2026-01-17,Lens,Auxerre,2.61821,0.393025
Ligue_1,2025,2026-01-17,Toulouse,Nice,1.77349,1.41914
Ligue_1,2025,2026-01-17,Angers,Marseille,1.03735,3.91118
Ligue_1,2025,2026-01-18,Strasbourg,Metz,1.019,0.984265
Ligue_1,2025,2026-01-18,Nantes,Paris FC,0.411699,0.738941
Ligue_1,2025,2026-01-18,Rennes,Le Havre,2.54723,0.538741
Ligue_1,2025,2026-01-18,Lyon,Brest,2.62893,1.16318
Ligue_1,2025,2026-01-23,Auxerre,Paris Saint Germain,0.352997,2.19544
Ligue_1,2025,2026-01-24,Rennes,Lorient,1.88241,1.10359
Ligue_1,2025,2026-01-24,Le Havre,Monaco,0.171551,0.562454
Ligue_1,2025,2026-01-24,Marseille,Lens,1.07239,1.00288
Ligue_1,2025,2026-01-25,Nantes,Nice,1.98581,1.6112
Ligue_1,2025,2026-01-25,Brest,Toulouse,0.988274,0.684258
Ligue_1,2025,2026-01-25,Metz,Lyon,1.18331,3.34121
Ligue_1,2025,2026-01-25,Paris FC,Angers,0.759097,0.342734
Ligue_1,2025,2026-01-25,Lille,Strasbourg,1.74087,3.56512
Ligue_1,2025,2026-01-30,Lens,Le Havre,1.60367,0.407119
Ligue_1,2025,2026-01-31,Paris FC,Marseille,1.82048,2.71118
Ligue_1,2025,2026-01-31,Lorient,Nantes,0.777027,1.20179
Ligue_1,2025,2026-01-31,Monaco,Rennes,2.28518,0.427968
Ligue_1,2025,2026-02-01,Lyon,Lille,0.616999,0.390671
Ligue_1,2025,2026-02-01,Angers,Metz,1.34676,0.397871
Ligue_1,2025,2026-02-01,Nice,Brest,1.2009,1.83505
Ligue_1,2025,2026-02-01,Toulouse,Auxerre,0.804565,0.871363
Ligue_1,2025,2026-02-01,Strasbourg,Paris Saint Germain,1.97116,1.16489
Ligue_1,2025,2026-02-08,Brest,Lorient,2.05135,0.720569
Ligue_1,2025,2026-02-08,Lens,Rennes,1.01131,1.33597
Ligue_1,2025,2026-02-08,Metz,Lille,0.581838,1.53538
Ligue_1,2025,2026-02-08,Nantes,Lyon,0.795659,0.990033
Ligue_1,2025,2026-02-08,Nice,Monaco,0.455943,0.827302
Ligue_1,2025,2026-02-08,Angers,Toulouse,1.17089,0.691991
Ligue_1,2025,2026-02-08,Auxerre,Paris FC,1.27393,0.758207
Ligue_1,2025,2026-02-08,Le Havre,Strasbourg,0.856821,0.51294
Ligue_1,2025,2026-02-08,Paris Saint Germain,Marseille,4.63077,0.90611
Ligue_1,2025,2026-02-13,Rennes,Paris Saint Germain,1.80204,4.17604
Ligue_1,2025,2026-02-13,Monaco,Nantes,2.20188,1.00661
Ligue_1,2025,2026-02-14,Marseille,Strasbourg,1.61535,2.39153
Ligue_1,2025,2026-02-14,Lille,Brest,1.77426,0.841964
Ligue_1,2025,2026-02-14,Paris FC,Lens,0.399344,3.50163
Ligue_1,2025,2026-02-15,Le Havre,Toulouse,0.977711,3.12342
Ligue_1,2025,2026-02-15,Lorient,Angers,1.4393,0.406012
Ligue_1,2025,2026-02-15,Metz,Auxerre,0.753602,1.05829
Ligue_1,2025,2026-02-15,Lyon,Nice,1.9974,1.30477
Ligue_1,2025,2026-02-20,Brest,Marseille,1.33408,1.3575
Ligue_1,2025,2026-02-21,Lens,Monaco,1.82827,2.34004
Ligue_1,2025,2026-02-21,Toulouse,Paris FC,2.67763,0.687806
Ligue_1,2025,2026-02-21,Paris Saint Germain,Metz,2.41445,0.0591146
Ligue_1,2025,2026-02-22,Auxerre,Rennes,0.700042,1.10597
Ligue_1,2025,2026-02-22,Angers,Lille,0.24039,2.74265
Ligue_1,2025,2026-02-22,Nantes,Le Havre,1.70753,0.753349
Ligue_1,2025,2026-02-22,Nice,Lorient,2.74646,1.97697
Ligue_1,2025,2026-02-22,Strasbourg,Lyon,2.22901,0.427324
Ligue_1,2025,2026-02-27,Strasbourg,Lens,0.874721,2.03807
Ligue_1,2025,2026-02-28,Rennes,Toulouse,0.709138,0.668386
Ligue_1,2025,2026-02-28,Monaco,Angers,1.67082,0.609359
Ligue_1,2025,2026-02-28,Le Havre,Paris Saint Germain,0.682797,4.03627
Ligue_1,2025,2026-03-01,Paris FC,Nice,1.3017,1.26295
Ligue_1,2025,2026-03-01,Lille,Nantes,0.495693,0.171014
Ligue_1,2025,2026-03-01,Lorient,Auxerre,1.02766,1.96667
Ligue_1,2025,2026-03-01,Metz,Brest,1.58374,0.963216
Ligue_1,2025,2026-03-01,Marseille,Lyon,1.78764,1.78524
Ligue_1,2025,2026-03-06,Paris Saint Germain,Monaco,1.22179,1.75294
Ligue_1,2025,2026-03-07,Nantes,Angers,0.611683,0.853223
Ligue_1,2025,2026-03-07,Auxerre,Strasbourg,1.03226,1.27324
Ligue_1,2025,2026-03-07,Toulouse,Marseille,1.28713,1.3226
Ligue_1,2025,2026-03-08,Lens,Metz,2.22106,0.250806
Ligue_1,2025,2026-03-08,Brest,Le Havre,1.26459,1.10286
Ligue_1,2025,2026-03-08,Lille,Lorient,0.850092,0.929269
Ligue_1,2025,2026-03-08,Nice,Rennes,2.68488,1.87138
Ligue_1,2025,2026-03-08,Lyon,Paris FC,1.92522,2.32579
Ligue_1,2025,2026-03-13,Marseille,Auxerre,1.12898,0.293047
Ligue_1,2025,2026-03-14,Lorient,Lens,2.37345,1.01216
Ligue_1,2025,2026-03-14,Angers,Nice,0.889177,1.60128
Ligue_1,2025,2026-03-14,Monaco,Brest,2.81345,1.56097
Ligue_1,2025,2026-03-15,Strasbourg,Paris FC,1.20221,0.616395
Ligue_1,2025,2026-03-15,Le Havre,Lyon,0.640079,1.13833
Ligue_1,2025,2026-03-15,Metz,Toulouse,1.62616,1.74262
Ligue_1,2025,2026-03-15,Rennes,Lille,1.5463,1.3508
Ligue_1,2025,2026-03-20,Lens,Angers,4.33933,1.15185
Ligue_1,2025,2026-03-21,Toulouse,Lorient,1.48458,0.477676
Ligue_1,2025,2026-03-21,Auxerre,Brest,2.0573,0.882319
Ligue_1,2025,2026-03-21,Nice,Paris Saint Germain,0.17662,4.04442
Ligue_1,2025,2026-03-22,Lyon,Monaco,1.10723,3.4997
Ligue_1,2025,2026-03-22,Marseille,Lille,1.02929,1.61107
Ligue_1,2025,2026-03-22,Paris FC,Le Havre,2.42628,1.74386
Ligue_1,2025,2026-03-22,Rennes,Metz,1.70552,0.314914
Ligue_1,2025,2026-03-22,Nantes,Strasbourg,1.91469,2.83907
Ligue_1,2025,2026-04-03,Paris Saint Germain,Toulouse,1.7337,0.102597
Ligue_1,2025,2026-04-04,Strasbourg,Nice,2.70892,0.354354
Ligue_1,2025,2026-04-04,Brest,Rennes,1.89452,2.7958
Ligue_1,2025,2026-04-04,Lille,Lens,3.82171,0.412713
Ligue_1,2025,2026-04-05,Angers,Lyon,0.353538,0.522379
Ligue_1,2025,2026-04-05,Le Havre,Auxerre,0.711193,2.40825
Ligue_1,2025,2026-04-05,Lorient,Paris FC,1.16554,1.39879
Ligue_1,2025,2026-04-05,Metz,Nantes,2.3189,0.389282
Ligue_1,2025,2026-04-05,Monaco,Marseille,1.67743,3.10791
Ligue_1,2025,2026-04-10,Paris FC,Monaco,2.95341,1.7647
Ligue_1,2025,2026-04-10,Marseille,Metz,3.31638,0.535052
Ligue_1,2025,2026-04-11,Auxerre,Nantes,0.797017,1.44705
Ligue_1,2025,2026-04-11,Rennes,Angers,1.09968,1.19461
Ligue_1,2025,2026-04-12,Nice,Le Havre,2.14773,2.12622
Ligue_1,2025,2026-04-12,Toulouse,Lille,1.46514,2.08775
Ligue_1,2025,2026-04-12,Lyon,Lorient,1.84879,1.57488
Ligue_1,2025,2026-04-17,Lens,Toulouse,3.98387,0.578481
Ligue_1,2025,2026-04-18,Lorient,Marseille,1.28628,2.13073
Ligue_1,2025,2026-04-18,Angers,Le Havre,0.961095,1.54566
Ligue_1,2025,2026-04-18,Lille,Nice,0.413432,0.171356
Ligue_1,2025,2026-04-19,Monaco,Auxerre,1.94243,0.745123
Ligue_1,2025,2026-04-19,Metz,Paris FC,1.48448,1.97282
Ligue_1,2025,2026-04-19,Nantes,Brest,0.970265,0.631132
Ligue_1,2025,2026-04-19,Strasbourg,Rennes,0.944239,3.25297
Ligue_1,2025,2026-04-19,Paris Saint Germain,Lyon,3.20455,1.20364
Ligue_1,2025,2026-04-22,Paris Saint Germain,Nantes,2.26452,0.672206
Ligue_1,2025,2026-04-24,Brest,Lens,0.309794,3.24582
Ligue_1,2025,2026-04-25,Lyon,Auxerre,2.16328,0.883316
Ligue_1,2025,2026-04-25,Angers,Paris Saint Germain,0.977437,3.00296
Ligue_1,2025,2026-04-25,Toulouse,Monaco,2.15303,1.34617
Ligue_1,2025,2026-04-26,Lorient,Strasbourg,2.57081,1.98869
Ligue_1,2025,2026-04-26,Le Havre,Metz,2.64995,1.88709
Ligue_1,2025,2026-04-26,Paris FC,Lille,1.12423,1.75999
Ligue_1,2025,2026-04-26,Rennes,Nantes,1.55601,2.51691
Ligue_1,2025,2026-04-26,Marseille,Nice,2.82843,1.41493
Ligue_1,2025,2026-05-03,Lille,Le Havre,1.9163,0.334256
Ligue_1,2025,2026-05-03,Metz,Monaco,1.1478,1.58879
Ligue_1,2025,2026-05-03,Nantes,Marseille,3.07178,1.55164
Ligue_1,2025,2026-05-03,Nice,Lens,1.33864,1.55241
Ligue_1,2025,2026-05-03,Paris Saint Germain,Lorient,2.98414,1.27737
Ligue_1,2025,2026-05-03,Auxerre,Angers,2.5499,2.16783
Ligue_1,2025,2026-05-03,Paris FC,Brest,2.86094,0.733091
Ligue_1,2025,2026-05-03,Strasbourg,Toulouse,0.405296,1.67665
