player_id,season,xera,for_season
425794,2019,4.79,2020
500779,2019,4.73,2020
474463,2019,5.44,2020
502188,2019,4.73,2020
621111,2019,3.33,2020
527048,2019,4.08,2020
506433,2019,3.86,2020
543294,2019,3.78,2020
547943,2019,3.43,2020
543699,2019,5.23,2020
608566,2019,4.76,2020
579328,2019,5.37,2020
489119,2019,4.14,2020
605397,2019,4.14,2020
434671,2019,4.29,2020
641745,2019,4.82,2020
543243,2019,3.56,2020
477132,2019,3.64,2020
502043,2019,4.96,2020
621107,2019,4.11,2020
608337,2019,3.48,2020
608331,2019,3.86,2020
647336,2019,4.08,2020
605164,2019,4.2,2020
543101,2019,3.86,2020
456701,2019,4.47,2020
453286,2019,2.77,2020
571927,2019,4.69,2020
664192,2019,3.83,2020
457918,2019,4.89,2020
663423,2019,4.76,2020
605200,2019,5.16,2020
543606,2019,3.91,2020
605513,2019,4.79,2020
641778,2019,4.29,2020
450306,2019,4.69,2020
592761,2019,4.6,2020
607644,2019,4.0,2020
592351,2019,4.76,2020
592866,2019,5.23,2020
488768,2019,5.3,2020
572020,2019,3.69,2020
628317,2019,3.26,2020
430935,2019,4.6,2020
519242,2019,3.48,2020
605135,2019,4.0,2020
596057,2019,5.02,2020
642098,2019,6.0,2020
592717,2019,5.3,2020
501381,2019,4.32,2020
543475,2019,4.29,2020
453562,2019,5.06,2020
593334,2019,4.41,2020
502624,2019,4.54,2020
622608,2019,5.97,2020
670950,2019,4.29,2020
663978,2019,3.38,2020
642232,2019,3.69,2020
592716,2019,6.41,2020
608379,2019,5.77,2020
641816,2019,4.29,2020
518633,2019,5.23,2020
605347,2019,5.97,2020
642558,2019,6.2,2020
453281,2019,5.3,2020
630023,2019,4.47,2020
502042,2019,5.41,2020
595881,2019,5.3,2020
592826,2019,5.02,2020
592767,2019,5.97,2020
643230,2019,5.06,2020
519455,2019,6.04,2020
605182,2019,3.11,2020
605540,2019,3.46,2020
592314,2019,4.79,2020
621381,2019,4.66,2020
572971,2019,4.79,2020
605156,2019,5.51,2020
593679,2019,6.04,2020
668676,2019,5.48,2020
607536,2019,5.81,2020
468504,2019,5.77,2020
641154,2019,4.5,2020
282332,2019,4.38,2020
656222,2019,5.26,2020
605288,2019,3.43,2020
592644,2019,4.79,2020
456034,2019,4.26,2020
519141,2019,4.35,2020
502239,2019,5.19,2020
543548,2019,4.54,2020
592332,2019,4.76,2020
615698,2019,4.57,2020
605483,2019,3.04,2020
605446,2019,5.51,2020
641312,2019,5.89,2020
601713,2019,5.44,2020
663567,2019,6.08,2020
571760,2019,4.44,2020
643327,2019,5.93,2020
570240,2019,4.73,2020
543557,2019,6.83,2020
593423,2019,3.43,2020
543208,2019,4.0,2020
656288,2019,4.0,2020
502748,2019,4.06,2020
642547,2019,4.11,2020
502706,2019,5.81,2020
660761,2019,5.66,2020
548389,2019,3.51,2020
570632,2019,5.19,2020
664199,2019,5.66,2020
461829,2019,4.5,2020
642545,2019,5.74,2020
605276,2019,7.7,2020
592879,2019,5.26,2020
521655,2019,4.08,2020
622694,2019,3.75,2020
622065,2019,4.47,2020
598286,2019,4.5,2020
608717,2019,4.76,2020
448855,2019,4.0,2020
570666,2019,3.86,2020
547179,2019,3.18,2020
471911,2019,4.96,2020
489334,2019,3.51,2020
445926,2019,5.16,2020
429719,2019,8.04,2020
621097,2019,5.51,2020
572140,2019,4.6,2020
668678,2019,3.67,2020
607200,2019,6.78,2020
521230,2019,2.27,2020
664285,2019,4.57,2020
519393,2019,3.97,2020
596071,2019,5.97,2020
592773,2019,4.35,2020
628711,2019,3.14,2020
656302,2019,4.63,2020
657141,2019,4.2,2020
623381,2019,5.37,2020
433587,2019,6.24,2020
543022,2019,4.69,2020
642607,2019,5.41,2020
458708,2019,4.35,2020
612434,2019,3.83,2020
543521,2019,4.26,2020
605151,2019,4.44,2020
446321,2019,6.7,2020
656546,2019,7.0,2020
592426,2019,3.0,2020
607625,2019,2.43,2020
659275,2019,3.94,2020
543766,2019,5.13,2020
605130,2019,3.86,2020
542882,2019,3.64,2020
621142,2019,4.2,2020
433589,2019,3.18,2020
608032,2019,4.06,2020
612672,2019,5.66,2020
605154,2019,3.26,2020
543339,2019,4.11,2020
543135,2019,5.06,2020
434538,2019,4.08,2020
600917,2019,2.93,2020
641482,2019,5.26,2020
606965,2019,3.94,2020
593833,2019,4.44,2020
643338,2019,4.26,2020
606131,2019,4.2,2020
605452,2019,5.59,2020
656794,2019,4.08,2020
650895,2019,3.07,2020
453172,2019,4.32,2020
623352,2019,2.39,2020
571656,2019,4.29,2020
457915,2019,4.06,2020
518452,2019,4.63,2020
519443,2019,2.86,2020
593144,2019,4.06,2020
598264,2019,3.16,2020
571882,2019,4.73,2020
453343,2019,3.31,2020
543045,2019,5.34,2020
493603,2019,3.14,2020
570663,2019,2.9,2020
518617,2019,3.94,2020
607352,2019,5.74,2020
598287,2019,3.43,2020
656685,2019,4.6,2020
592229,2019,7.6,2020
606149,2019,2.77,2020
628452,2019,3.51,2020
573124,2019,2.45,2020
592346,2019,5.74,2020
607229,2019,3.67,2020
472610,2019,5.13,2020
465657,2019,3.56,2020
642397,2019,6.49,2020
520980,2019,2.68,2020
593576,2019,3.14,2020
544727,2019,4.73,2020
592612,2019,4.44,2020
542888,2019,5.34,2020
607231,2019,3.8,2020
642152,2019,3.78,2020
641838,2019,4.32,2020
518553,2019,4.38,2020
592222,2019,4.03,2020
641941,2019,2.16,2020
543507,2019,3.43,2020
518774,2019,7.32,2020
595014,2019,5.09,2020
657624,2019,3.04,2020
453178,2019,3.28,2020
623433,2019,2.9,2020
445276,2019,2.97,2020
676606,2019,6.0,2020
607481,2019,2.62,2020
596112,2019,2.81,2020
571710,2019,4.11,2020
448281,2019,4.14,2020
596133,2019,4.2,2020
596043,2019,4.89,2020
594986,2019,3.8,2020
592468,2019,5.7,2020
572403,2019,4.96,2020
458006,2019,4.11,2020
592135,2019,3.72,2020
444468,2019,4.11,2020
519293,2019,3.14,2020
641729,2019,3.89,2020
643316,2019,4.23,2020
501625,2019,4.26,2020
453284,2019,5.59,2020
453329,2019,6.57,2020
621242,2019,3.23,2020
532077,2019,3.02,2020
605155,2019,4.57,2020
572888,2019,4.0,2020
572362,2019,4.73,2020
605240,2019,4.79,2020
519008,2019,5.59,2020
473879,2019,3.43,2020
517008,2019,4.73,2020
489265,2019,3.16,2020
592454,2019,3.11,2020
584171,2019,5.23,2020
554340,2019,2.95,2020
661255,2019,6.61,2020
607237,2019,3.59,2020
606625,2019,3.91,2020
595191,2019,5.59,2020
545064,2019,3.8,2020
657024,2019,5.23,2020
502154,2019,3.31,2020
643256,2019,4.26,2020
489446,2019,2.22,2020
542960,2019,4.41,2020
448179,2019,2.97,2020
543272,2019,3.51,2020
461325,2019,3.04,2020
518715,2019,4.86,2020
518489,2019,5.41,2020
605280,2019,5.02,2020
593140,2019,3.72,2020
608648,2019,2.95,2020
573185,2019,10.52,2020
553878,2019,3.0,2020
453192,2019,4.2,2020
547973,2019,3.07,2020
516969,2019,4.54,2020
544365,2019,6.45,2020
669203,2019,5.85,2020
641302,2019,4.66,2020
542947,2019,3.54,2020
461872,2019,5.02,2020
673633,2019,3.78,2020
621295,2019,4.63,2020
518566,2019,4.47,2020
453265,2019,4.66,2020
607192,2019,2.31,2020
501789,2019,3.14,2020
543483,2019,4.63,2020
592473,2019,3.41,2020
475054,2019,4.08,2020
656605,2019,3.51,2020
641835,2019,5.06,2020
445213,2019,3.67,2020
650644,2019,3.36,2020
605195,2019,4.06,2020
523260,2019,3.41,2020
502026,2019,4.96,2020
605177,2019,4.11,2020
607560,2019,4.47,2020
605538,2019,3.91,2020
623184,2019,3.75,2020
643778,2019,3.56,2020
641755,2019,4.63,2020
571946,2019,6.92,2020
543118,2019,3.18,2020
622259,2019,3.91,2020
605121,2019,4.08,2020
504379,2019,5.44,2020
455119,2019,3.56,2020
656713,2019,4.6,2020
594027,2019,6.04,2020
606273,2019,5.23,2020
663432,2019,4.44,2020
641627,2019,3.91,2020
