season,date,game_pk,venue_id,hp_ump_id,has_ump
2019,2019-04-06,566568,2889.0,521889,1.0
2019,2019-04-06,566472,2395.0,427184,1.0
2019,2019-04-06,564736,1.0,427315,1.0
2019,2019-04-06,565320,5.0,427248,1.0
2019,2019-04-06,564931,2.0,547380,1.0
2019,2019-04-06,565607,2392.0,427058,1.0
2019,2019-04-06,567557,32.0,483569,1.0
2019,2019-04-06,567161,4705.0,427164,1.0
2019,2019-04-06,564834,15.0,573597,1.0
2019,2019-04-06,565414,19.0,427156,1.0
2019,2019-04-07,567064,2681.0,427113,1.0
2019,2019-04-07,564932,2.0,427108,1.0
2019,2019-04-07,565512,2394.0,427344,1.0
2019,2019-04-07,565992,3289.0,427286,1.0
2019,2019-04-07,565321,5.0,427554,1.0
2019,2019-04-07,567162,4705.0,504381,1.0
2019,2019-04-07,566185,31.0,427269,1.0
2019,2019-04-07,565608,2392.0,427243,1.0
2019,2019-04-07,567265,4.0,427144,1.0
2019,2019-04-07,567558,32.0,427299,1.0
2019,2019-04-07,566569,2889.0,427533,1.0
2019,2019-04-07,566473,2395.0,503586,1.0
2019,2019-04-07,564737,1.0,483564,1.0
2019,2019-04-07,564835,15.0,427339,1.0
2019,2019-04-07,565415,19.0,427534,1.0
2019,2019-04-08,567266,4.0,427537,1.0
2019,2019-04-08,565124,17.0,427129,1.0
2019,2019-04-08,564933,2.0,427235,1.0
2019,2019-04-08,567065,2681.0,427424,1.0
2019,2019-04-08,565609,2392.0,482663,1.0
2019,2019-04-08,566570,2889.0,596740,1.0
2019,2019-04-08,565707,7.0,511890,1.0
2019,2019-04-08,565416,19.0,427292,1.0
2019,2019-04-08,566474,2395.0,605672,1.0
2019,2019-04-08,564738,1.0,503077,1.0
2019,2019-04-09,565513,2394.0,427019,1.0
2019,2019-04-09,565027,3.0,427197,1.0
2019,2019-04-09,567267,4.0,490319,1.0
2019,2019-04-09,565226,2602.0,544728,1.0
2019,2019-04-09,564934,2.0,431232,1.0
2019,2019-04-09,567066,2681.0,484198,1.0
2019,2019-04-09,565993,3289.0,483912,1.0
2019,2019-04-09,566571,2889.0,427139,1.0
2019,2019-04-09,565610,2392.0,427520,1.0
2019,2019-04-09,565708,7.0,427058,1.0
2019,2019-04-09,565417,19.0,427168,1.0
2019,2019-04-09,564836,15.0,482666,1.0
2019,2019-04-09,566475,2395.0,573596,1.0
2019,2019-04-09,564739,1.0,427206,1.0
2019,2019-04-10,565514,2394.0,503493,1.0
2019,2019-04-10,567268,4.0,483569,1.0
2019,2019-04-10,566476,2395.0,427103,1.0
2019,2019-04-10,565227,2602.0,427095,1.0
2019,2019-04-10,564935,2.0,489985,1.0
2019,2019-04-10,567067,2681.0,521889,1.0
2019,2019-04-10,565994,3289.0,427552,1.0
2019,2019-04-10,565611,2392.0,427315,1.0
2019,2019-04-10,566572,2889.0,482620,1.0
2019,2019-04-10,565125,17.0,484499,1.0
2019,2019-04-10,565709,7.0,594151,1.0
2019,2019-04-10,564837,15.0,427090,1.0
2019,2019-04-10,564740,1.0,427093,1.0
2019,2019-08-26,565418,19.0,544728,1.0
2019,2019-04-11,564936,2.0,427554,1.0
2019,2019-04-11,565228,2602.0,427184,1.0
2019,2019-04-11,565515,2394.0,427013,1.0
2019,2019-04-11,565710,7.0,427243,1.0
2019,2019-04-11,566573,2889.0,427344,1.0
2019,2019-04-11,565028,3.0,483561,1.0
2019,2019-04-11,567163,4705.0,483564,1.0
2019,2019-04-11,565126,17.0,482631,1.0
2019,2019-04-11,564838,15.0,427509,1.0
2019,2019-04-11,566477,2395.0,427361,1.0
2019,2019-04-12,565127,17.0,573597,1.0
2019,2019-04-12,565900,3309.0,482608,1.0
2019,2019-04-12,567462,3313.0,483630,1.0
2019,2019-04-12,566871,14.0,511890,1.0
2019,2019-04-12,565029,3.0,427533,1.0
2019,2019-04-12,567366,4169.0,427299,1.0
2019,2019-04-12,567164,4705.0,503490,1.0
2019,2019-04-12,566769,13.0,596740,1.0
2019,2019-04-12,565711,7.0,427144,1.0
2019,2019-04-12,564839,15.0,427128,1.0
2019,2019-04-12,566378,680.0,503077,1.0
2019,2019-04-12,565806,22.0,427286,1.0
2019,2019-04-12,566478,2395.0,427044,1.0
2019,2019-05-11,566965,3312.0,489985,1.0
2019,2019-04-13,565030,3.0,427424,1.0
2019,2019-04-13,567463,3313.0,427019,1.0
2019,2019-04-13,566966,3312.0,427156,1.0
2019,2019-04-13,565128,17.0,427339,1.0
2019,2019-04-13,566872,14.0,427058,1.0
2019,2019-04-13,565901,3309.0,544728,1.0
2019,2019-04-13,566479,2395.0,482666,1.0
2019,2019-04-13,567367,4169.0,427537,1.0
2019,2019-04-13,565229,2701.0,427248,1.0
2019,2019-04-13,565712,7.0,427129,1.0
2019,2019-04-13,567165,4705.0,427315,1.0
2019,2019-04-13,564840,15.0,483912,1.0
2019,2019-04-13,566379,680.0,490319,1.0
2019,2019-04-13,565807,22.0,605672,1.0
2019,2019-06-08,566770,13.0,427286,1.0
2019,2019-04-14,565031,3.0,521251,1.0
2019,2019-04-14,567464,3313.0,503493,1.0
2019,2019-04-14,566873,14.0,594151,1.0
2019,2019-04-14,567368,4169.0,596809,1.0
2019,2019-04-14,565902,3309.0,427095,1.0
2019,2019-04-14,566967,3312.0,427534,1.0
2019,2019-04-14,565713,7.0,484499,1.0
2019,2019-04-14,566771,13.0,427139,1.0
2019,2019-04-14,566480,2395.0,427090,1.0
2019,2019-04-14,564841,15.0,427552,1.0
2019,2019-04-14,566380,680.0,429805,1.0
2019,2019-04-14,565230,2701.0,427235,1.0
2019,2019-04-14,565808,22.0,427103,1.0
2019,2019-04-14,567166,4705.0,484198,1.0
2019,2019-06-03,565129,17.0,427339,1.0
2019,2019-04-15,565032,3.0,521889,1.0
2019,2019-04-15,567068,2681.0,427013,1.0
2019,2019-04-15,567369,4169.0,427366,1.0
2019,2019-04-15,566968,3312.0,482631,1.0
2019,2019-04-15,567559,32.0,427292,1.0
2019,2019-04-15,566772,13.0,427184,1.0
2019,2019-04-15,567269,4.0,427538,1.0
2019,2019-04-15,565809,22.0,427220,1.0
2019,2019-04-15,566282,2680.0,427093,1.0
2019,2019-04-15,566381,680.0,427509,1.0
2019,2019-04-16,567465,3313.0,427243,1.0
2019,2019-04-16,565516,2394.0,431232,1.0
2019,2019-04-16,565903,3309.0,427413,1.0
2019,2019-04-16,567069,2681.0,483630,1.0
2019,2019-04-16,566671,12.0,427361,1.0
2019,2019-04-16,567370,4169.0,428442,1.0
2019,2019-04-16,567167,4705.0,427533,1.0
2019,2019-04-16,566969,3312.0,427144,1.0
2019,2019-04-16,567560,32.0,427168,1.0
2019,2019-04-16,566773,13.0,547380,1.0
2019,2019-04-16,567270,4.0,427081,1.0
2019,2019-04-16,566283,2680.0,489985,1.0
2019,2019-04-16,566094,10.0,427197,1.0
2019,2019-04-16,565810,22.0,427224,1.0
2019,2019-04-16,566382,680.0,427128,1.0
2019,2019-04-17,567070,2681.0,427019,1.0
2019,2019-04-17,567561,32.0,544728,1.0
2019,2019-04-17,567271,4.0,596740,1.0
2019,2019-04-17,565811,22.0,521051,1.0
2019,2019-04-17,567466,3313.0,482641,1.0
2019,2019-04-17,565517,2394.0,427554,1.0
2019,2019-04-17,566383,680.0,483912,1.0
2019,2019-04-17,565904,3309.0,427362,1.0
2019,2019-04-17,566672,12.0,427044,1.0
2019,2019-04-17,567371,4169.0,483919,1.0
2019,2019-04-17,567168,4705.0,427424,1.0
2019,2019-04-17,566970,3312.0,427129,1.0
2019,2019-04-17,566774,13.0,605672,1.0
2019,2019-04-17,566095,10.0,483561,1.0
2019,2019-04-18,567169,4705.0,594151,1.0
2019,2019-04-18,565905,3309.0,596809,1.0
2019,2019-04-18,566971,3312.0,503493,1.0
2019,2019-04-18,565518,2394.0,503077,1.0
2019,2019-04-18,567467,3313.0,427339,1.0
2019,2019-04-18,566673,12.0,482666,1.0
2019,2019-04-18,567562,32.0,427269,1.0
2019,2019-04-18,565419,19.0,504381,1.0
2019,2019-04-18,564741,1.0,427108,1.0
2019,2019-04-18,566284,2680.0,427156,1.0
2019,2019-04-19,565130,17.0,427248,1.0
2019,2019-04-19,566186,31.0,427095,1.0
2019,2019-04-19,567468,3313.0,427168,1.0
2019,2019-04-19,566674,12.0,427552,1.0
2019,2019-04-19,565519,2394.0,429805,1.0
2019,2019-04-19,567372,4169.0,427090,1.0
2019,2019-04-19,566775,13.0,521889,1.0
2019,2019-04-19,567563,32.0,427366,1.0
2019,2019-04-19,566574,2889.0,482631,1.0
2019,2019-04-19,565420,19.0,427538,1.0
2019,2019-04-19,564742,1.0,427220,1.0
2019,2019-04-19,566096,10.0,427113,1.0
2019,2019-04-19,566285,2680.0,427534,1.0
2019,2019-04-20,564937,2.0,427058,1.0
2019,2019-04-20,565322,5.0,427184,1.0
2019,2019-04-20,567469,3313.0,544728,1.0
2019,2019-04-20,566575,2889.0,427144,1.0
2019,2019-04-20,565131,17.0,427235,1.0
2019,2019-04-20,566187,31.0,427013,1.0
2019,2019-04-20,564938,2.0,511890,1.0
2019,2019-04-20,566097,10.0,484183,1.0
2019,2019-04-20,565323,5.0,427103,1.0
2019,2019-04-20,566675,12.0,427509,1.0
2019,2019-04-20,567373,4169.0,427361,1.0
2019,2019-04-20,567564,32.0,428442,1.0
2019,2019-04-20,566776,13.0,427533,1.0
2019,2019-04-20,565421,19.0,427081,1.0
2019,2019-04-20,566286,2680.0,427197,1.0
2019,2019-04-20,564743,1.0,427224,1.0
2019,2019-08-06,565520,2394.0,427534,1.0
2019,2019-04-21,564939,2.0,427243,1.0
2019,2019-04-21,567470,3313.0,427292,1.0
2019,2019-04-21,565521,2394.0,427093,1.0
2019,2019-04-21,567374,4169.0,427044,1.0
2019,2019-04-21,566188,31.0,483630,1.0
2019,2019-04-21,566676,12.0,427128,1.0
2019,2019-04-21,567565,32.0,483919,1.0
2019,2019-04-21,566576,2889.0,427129,1.0
2019,2019-04-21,565132,17.0,431232,1.0
2019,2019-04-21,566777,13.0,427537,1.0
2019,2019-04-21,565422,19.0,427164,1.0
2019,2019-04-21,564744,1.0,521051,1.0
2019,2019-04-21,566098,10.0,427413,1.0
2019,2019-04-21,566287,2680.0,483561,1.0
2019,2019-04-21,565324,5.0,547380,1.0
2019,2019-04-22,566189,31.0,605672,1.0
2019,2019-04-22,564940,2.0,503493,1.0
2019,2019-04-22,566677,12.0,427269,1.0
2019,2019-04-22,565995,3289.0,427053,1.0
2019,2019-04-22,566577,2889.0,427424,1.0
2019,2019-04-22,565612,2392.0,427108,1.0
2019,2019-04-22,565423,19.0,483569,1.0
2019,2019-04-22,566099,10.0,504381,1.0
2019,2019-04-22,564745,1.0,427156,1.0
2019,2019-04-23,565033,3.0,482663,1.0
2019,2019-04-23,565034,3.0,483564,1.0
2019,2019-04-23,565325,5.0,427344,1.0
2019,2019-04-23,565231,2602.0,503077,1.0
2019,2019-04-23,566190,31.0,427103,1.0
2019,2019-04-23,564941,2.0,427095,1.0
2019,2019-04-23,566874,14.0,427554,1.0
2019,2019-04-23,566678,12.0,427366,1.0
2019,2019-04-23,565996,3289.0,482608,1.0
2019,2019-04-23,566578,2889.0,484198,1.0
2019,2019-04-23,565133,17.0,427019,1.0
2019,2019-04-23,565613,2392.0,427220,1.0
2019,2019-04-23,565424,19.0,427299,1.0
2019,2019-04-23,566100,10.0,427538,1.0
2019,2019-04-23,564746,1.0,427534,1.0
2019,2019-04-23,566288,2680.0,427362,1.0
2019,2019-04-24,566679,12.0,428442,1.0
2019,2019-04-24,565326,5.0,484499,1.0
2019,2019-04-24,566579,2889.0,427533,1.0
2019,2019-04-24,565425,19.0,427537,1.0
2019,2019-04-24,566101,10.0,427081,1.0
2019,2019-04-24,566289,2680.0,427113,1.0
2019,2019-04-24,566875,14.0,427248,1.0
2019,2019-04-24,565232,2602.0,429805,1.0
2019,2019-04-24,566191,31.0,482620,1.0
2019,2019-04-24,564942,2.0,431232,1.0
2019,2019-04-24,565035,3.0,427315,1.0
2019,2019-04-24,565997,3289.0,427192,1.0
2019,2019-04-24,565134,17.0,489985,1.0
2019,2019-04-24,565614,2392.0,427224,1.0
2019,2019-04-24,564747,1.0,427197,1.0
2019,2019-04-25,566192,31.0,573596,1.0
2019,2019-04-25,565135,17.0,427013,1.0
2019,2019-04-25,565233,2602.0,427093,1.0
2019,2019-04-25,567071,2681.0,482631,1.0
2019,2019-04-25,565036,3.0,427520,1.0
2019,2019-04-25,565615,2392.0,483919,1.0
2019,2019-04-25,564748,1.0,503502,1.0
2019,2019-04-25,566384,680.0,503586,1.0
2019,2019-04-26,565906,3309.0,427164,1.0
2019,2019-04-26,567072,2681.0,544728,1.0
2019,2019-04-26,566876,14.0,482663,1.0
2019,2019-04-26,565998,3289.0,427206,1.0
2019,2019-04-26,567170,4705.0,547380,1.0
2019,2019-04-26,565616,2392.0,427269,1.0
2019,2019-04-26,566972,3312.0,605672,1.0
2019,2019-04-26,567272,4.0,484183,1.0
2019,2019-04-26,565714,7.0,490319,1.0
2019,2019-04-26,566580,2889.0,483630,1.0
2019,2019-04-26,564842,15.0,427156,1.0
2019,2019-04-26,565812,22.0,427144,1.0
2019,2019-04-26,566385,680.0,427053,1.0
2019,2019-04-26,566481,2395.0,594151,1.0
2019,2019-06-08,565037,3.0,427113,1.0
2019,2019-04-27,566973,3312.0,427103,1.0
2019,2019-04-27,566581,2889.0,427019,1.0
2019,2019-04-27,566877,14.0,483564,1.0
2019,2019-04-27,565617,2392.0,427366,1.0
2019,2019-04-27,565907,3309.0,504381,1.0
2019,2019-04-27,565038,3.0,503490,1.0
2019,2019-04-27,566482,2395.0,427424,1.0
2019,2019-04-27,567073,2681.0,427554,1.0
2019,2019-04-27,565999,3289.0,503077,1.0
2019,2019-04-27,565715,7.0,427299,1.0
2019,2019-04-27,567171,4705.0,427108,1.0
2019,2019-04-27,564843,15.0,427534,1.0
2019,2019-04-27,565813,22.0,427129,1.0
2019,2019-04-27,566386,680.0,482608,1.0
2019,2019-07-03,567273,4.0,427344,1.0
2019,2019-04-28,565039,3.0,427139,1.0
2019,2019-04-28,567074,2681.0,427248,1.0
2019,2019-04-28,566878,14.0,427315,1.0
2019,2019-04-28,566000,3289.0,429805,1.0
2019,2019-04-28,567172,4705.0,427220,1.0
2019,2019-04-28,565908,3309.0,427538,1.0
2019,2019-04-28,566974,3312.0,482620,1.0
2019,2019-04-28,567274,4.0,427413,1.0
2019,2019-04-28,565716,7.0,489985,1.0
2019,2019-04-28,566582,2889.0,427095,1.0
2019,2019-04-28,566483,2395.0,484198,1.0
2019,2019-04-28,564844,15.0,427197,1.0
2019,2019-04-28,565814,22.0,503493,1.0
2019,2019-04-28,566387,680.0,427192,1.0
2019,2019-04-28,565618,2392.0,428442,1.0
2019,2019-04-29,565909,3309.0,511890,1.0
2019,2019-04-29,566001,3289.0,573597,1.0
2019,2019-04-29,565040,3.0,427093,1.0
2019,2019-04-29,567173,4705.0,427537,1.0
2019,2019-04-29,566975,3312.0,482641,1.0
2019,2019-04-29,567566,32.0,427362,1.0
2019,2019-04-29,567275,4.0,427520,1.0
2019,2019-04-29,565717,7.0,483630,1.0
2019,2019-04-29,566484,2395.0,483912,1.0
2019,2019-04-30,565910,3309.0,427058,1.0
2019,2019-04-30,567075,2681.0,482666,1.0
2019,2019-04-30,566002,3289.0,427339,1.0
2019,2019-04-30,565041,3.0,427206,1.0
2019,2019-04-30,567375,4169.0,503502,1.0
2019,2019-04-30,567179,4705.0,490319,1.0
2019,2019-04-30,566976,3312.0,427344,1.0
2019,2019-04-30,567567,32.0,596740,1.0
2019,2019-04-30,566778,13.0,427224,1.0
2019,2019-04-30,564845,15.0,431232,1.0
2019,2019-04-30,566485,2395.0,427552,1.0
2019,2019-04-30,564749,1.0,503586,1.0
2019,2019-04-30,566388,680.0,427533,1.0
2019,2019-05-01,567276,4.0,483564,1.0
2019,2019-05-01,565718,7.0,427019,1.0
2019,2019-05-01,565042,3.0,503077,1.0
2019,2019-05-01,565719,7.0,544728,1.0
2019,2019-05-01,566779,13.0,547380,1.0
2019,2019-05-01,564846,15.0,427144,1.0
2019,2019-05-01,567277,4.0,482663,1.0
2019,2019-05-01,566389,680.0,521889,1.0
2019,2019-05-01,565911,3309.0,521051,1.0
2019,2019-05-01,567076,2681.0,427090,1.0
2019,2019-05-01,566003,3289.0,427292,1.0
2019,2019-05-01,567376,4169.0,427156,1.0
2019,2019-05-01,567180,4705.0,427361,1.0
2019,2019-05-01,567568,32.0,427113,1.0
2019,2019-05-01,566977,3312.0,503490,1.0
2019,2019-05-01,566486,2395.0,427509,1.0
2019,2019-05-01,564750,1.0,427053,1.0
2019,2019-05-02,566004,3289.0,427168,1.0
2019,2019-05-02,567181,4705.0,489985,1.0
2019,2019-05-02,566978,3312.0,427139,1.0
2019,2019-05-02,567569,32.0,482620,1.0
2019,2019-05-02,565720,7.0,427095,1.0
2019,2019-05-02,565912,3309.0,427243,1.0
2019,2019-05-02,567278,4.0,521251,1.0
2019,2019-05-02,564751,1.0,482608,1.0
2019,2019-05-03,565136,17.0,427315,1.0
2019,2019-05-03,566193,31.0,427339,1.0
2019,2019-05-03,564943,2.0,427534,1.0
2019,2019-05-03,567077,2681.0,427344,1.0
2019,2019-05-03,567471,3313.0,427128,1.0
2019,2019-05-03,565522,2394.0,482641,1.0
2019,2019-05-03,565327,5.0,429805,1.0
2019,2019-05-03,565234,2602.0,427537,1.0
2019,2019-05-03,567377,4169.0,427362,1.0
2019,2019-05-03,566780,13.0,482631,1.0
2019,2019-05-03,567279,4.0,427044,1.0
2019,2019-05-03,567570,32.0,427108,1.0
2019,2019-05-03,565426,19.0,427192,1.0
2019,2019-05-03,566290,2680.0,427424,1.0
2019,2019-05-04,567472,3313.0,483912,1.0
2019,2019-05-04,565137,17.0,427520,1.0
2019,2019-05-04,565523,2394.0,511890,1.0
2019,2019-05-04,565328,5.0,427093,1.0
2019,2019-05-04,567378,4169.0,596740,1.0
2019,2019-05-04,566194,31.0,573597,1.0
2019,2019-05-04,564944,2.0,483561,1.0
2019,2019-05-04,567078,2681.0,503490,1.0
2019,2019-05-04,564752,2701.0,427013,1.0
2019,2019-05-04,565235,2602.0,490319,1.0
2019,2019-05-04,567280,4.0,482666,1.0
2019,2019-05-04,567571,32.0,427220,1.0
2019,2019-05-04,566781,13.0,427129,1.0
2019,2019-05-04,565427,19.0,503586,1.0
2019,2019-05-04,566291,2680.0,484198,1.0
2019,2019-05-05,565524,2394.0,427058,1.0
2019,2019-05-05,565329,5.0,427206,1.0
2019,2019-05-05,567379,4169.0,427413,1.0
2019,2019-05-05,566195,31.0,427292,1.0
2019,2019-05-05,567079,2681.0,482620,1.0
2019,2019-05-05,567281,4.0,427090,1.0
2019,2019-05-05,567572,32.0,427224,1.0
2019,2019-05-05,566782,13.0,431232,1.0
2019,2019-05-05,565428,19.0,427053,1.0
2019,2019-05-05,567473,3313.0,427552,1.0
2019,2019-05-05,564753,2701.0,483630,1.0
2019,2019-05-05,566292,2680.0,594151,1.0
2019,2019-05-05,565236,2602.0,427361,1.0
2019,2019-05-05,565138,17.0,482663,1.0
2019,2019-07-13,564945,2.0,484499,1.0
2019,2019-05-06,565237,2602.0,489985,1.0
2019,2019-05-06,565330,5.0,427168,1.0
2019,2019-05-06,567474,3313.0,547380,1.0
2019,2019-05-06,564946,2.0,427509,1.0
2019,2019-05-06,566879,14.0,503077,1.0
2019,2019-05-06,566680,12.0,427235,1.0
2019,2019-05-06,567573,32.0,521251,1.0
2019,2019-05-06,566583,2889.0,427113,1.0
2019,2019-05-06,565139,17.0,427243,1.0
2019,2019-05-06,565619,2392.0,573596,1.0
2019,2019-05-06,566293,2680.0,427139,1.0
2019,2019-05-06,565815,22.0,427081,1.0
2019,2019-05-07,565331,5.0,427339,1.0
2019,2019-05-07,567475,3313.0,427108,1.0
2019,2019-05-07,564947,2.0,596809,1.0
2019,2019-05-07,566196,31.0,427537,1.0
2019,2019-05-07,566880,14.0,429805,1.0
2019,2019-05-07,565525,2394.0,521889,1.0
2019,2019-05-07,566681,12.0,484499,1.0
2019,2019-05-07,567574,32.0,427044,1.0
2019,2019-05-07,566584,2889.0,427362,1.0
2019,2019-05-07,565140,17.0,482641,1.0
2019,2019-05-07,565620,2392.0,427184,1.0
2019,2019-05-07,565429,19.0,427019,1.0
2019,2019-05-07,566102,10.0,483919,1.0
2019,2019-05-07,566294,2680.0,427344,1.0
2019,2019-05-07,565816,22.0,427164,1.0
2019,2019-05-08,566197,31.0,490319,1.0
2019,2019-05-08,566682,12.0,427554,1.0
2019,2019-05-08,567575,32.0,482666,1.0
2019,2019-05-08,566585,2889.0,596740,1.0
2019,2019-05-08,566295,2680.0,427128,1.0
2019,2019-05-08,565332,5.0,573597,1.0
2019,2019-05-08,567476,3313.0,427220,1.0
2019,2019-05-08,564948,2.0,483912,1.0
2019,2019-05-08,566881,14.0,427093,1.0
2019,2019-05-08,565526,2394.0,427533,1.0
2019,2019-05-08,565141,17.0,511890,1.0
2019,2019-05-08,565621,2392.0,427286,1.0
2019,2019-05-08,566103,10.0,427269,1.0
2019,2019-05-08,565817,22.0,504381,1.0
2019,2019-07-15,565430,19.0,482663,1.0
2019,2019-05-09,565527,2394.0,484198,1.0
2019,2019-05-09,565333,5.0,427292,1.0
2019,2019-05-09,565142,17.0,427058,1.0
2019,2019-05-09,565431,19.0,544728,1.0
2019,2019-05-09,566104,10.0,503502,1.0
2019,2019-05-09,567477,3313.0,427224,1.0
2019,2019-05-09,566586,2889.0,427552,1.0
2019,2019-05-09,565622,2392.0,427248,1.0
2019,2019-05-09,564847,15.0,503490,1.0
2019,2019-05-09,565818,22.0,427103,1.0
2019,2019-05-10,565143,17.0,427538,1.0
2019,2019-05-10,564949,2.0,427206,1.0
2019,2019-05-10,566882,14.0,547380,1.0
2019,2019-05-10,565043,3.0,427243,1.0
2019,2019-05-10,566005,3289.0,594151,1.0
2019,2019-05-10,566683,12.0,484183,1.0
2019,2019-05-10,565623,2392.0,427235,1.0
2019,2019-05-10,566979,3312.0,427361,1.0
2019,2019-05-10,566587,2889.0,427509,1.0
2019,2019-05-10,565721,7.0,483564,1.0
2019,2019-05-10,565432,19.0,427366,1.0
2019,2019-05-10,566105,10.0,427013,1.0
2019,2019-05-10,564848,15.0,427139,1.0
2019,2019-05-10,565819,22.0,573596,1.0
2019,2019-05-10,566487,2395.0,427090,1.0
2019,2019-05-11,565044,3.0,482641,1.0
2019,2019-05-11,566980,3312.0,427537,1.0
2019,2019-05-11,566588,2889.0,596809,1.0
2019,2019-05-11,565144,17.0,427081,1.0
2019,2019-05-11,566883,14.0,427108,1.0
2019,2019-05-11,564950,2.0,503077,1.0
2019,2019-05-11,566106,10.0,427019,1.0
2019,2019-05-11,566684,12.0,427113,1.0
2019,2019-05-11,566006,3289.0,521889,1.0
2019,2019-05-11,565722,7.0,427093,1.0
2019,2019-05-11,565433,19.0,428442,1.0
2019,2019-05-11,565624,2392.0,484499,1.0
2019,2019-05-11,564849,15.0,427344,1.0
2019,2019-05-11,566488,2395.0,521251,1.0
2019,2019-05-11,565820,22.0,605672,1.0
2019,2019-05-12,564951,2.0,521051,1.0
2019,2019-05-12,565045,3.0,511890,1.0
2019,2019-05-12,566884,14.0,427220,1.0
2019,2019-05-12,566685,12.0,427413,1.0
2019,2019-05-12,565625,2392.0,427554,1.0
2019,2019-05-12,566981,3312.0,490319,1.0
2019,2019-05-12,566589,2889.0,483912,1.0
2019,2019-05-12,565723,7.0,573597,1.0
2019,2019-05-12,565434,19.0,483919,1.0
2019,2019-05-12,566489,2395.0,427044,1.0
2019,2019-05-12,566107,10.0,544728,1.0
2019,2019-05-12,565821,22.0,427286,1.0
2019,2019-05-12,564850,15.0,427128,1.0
2019,2019-05-12,565145,17.0,427164,1.0
2019,2019-08-05,566007,3289.0,503490,1.0
2019,2019-05-13,567080,2681.0,483561,1.0
2019,2019-05-13,565528,2394.0,427144,1.0
2019,2019-05-13,566982,3312.0,504381,1.0
2019,2019-05-13,567282,4.0,427552,1.0
2019,2019-05-13,564851,15.0,427095,1.0
2019,2019-05-13,566390,680.0,482666,1.0
2019,2019-05-15,567478,3313.0,489985,1.0
2019,2019-05-14,567283,4.0,427509,1.0
2019,2019-05-14,565238,2602.0,427224,1.0
2019,2019-05-14,565913,3309.0,427362,1.0
2019,2019-05-14,567081,2681.0,594151,1.0
2019,2019-05-14,565046,3.0,483564,1.0
2019,2019-05-14,565529,2394.0,482631,1.0
2019,2019-05-14,567380,4169.0,427103,1.0
2019,2019-05-14,567182,4705.0,427248,1.0
2019,2019-05-14,566983,3312.0,427538,1.0
2019,2019-05-14,565724,7.0,427269,1.0
2019,2019-05-14,564852,15.0,427013,1.0
2019,2019-05-14,566490,2395.0,427139,1.0
2019,2019-05-14,565822,22.0,427315,1.0
2019,2019-05-14,566391,680.0,427090,1.0
2019,2019-08-12,567479,3313.0,503502,1.0
2019,2019-05-15,566984,3312.0,427081,1.0
2019,2019-05-15,567480,3313.0,427197,1.0
2019,2019-05-15,564853,15.0,427019,1.0
2019,2019-05-15,566491,2395.0,482641,1.0
2019,2019-05-15,565239,2602.0,577468,1.0
2019,2019-05-15,565914,3309.0,484183,1.0
2019,2019-05-15,567082,2681.0,427156,1.0
2019,2019-05-15,565047,3.0,503493,1.0
2019,2019-05-15,565530,2394.0,427129,1.0
2019,2019-05-15,567381,4169.0,573596,1.0
2019,2019-05-15,567183,4705.0,427235,1.0
2019,2019-05-15,565725,7.0,427366,1.0
2019,2019-05-15,565823,22.0,482608,1.0
2019,2019-05-16,565915,3309.0,427113,1.0
2019,2019-05-16,567083,2681.0,427534,1.0
2019,2019-05-16,565531,2394.0,427128,1.0
2019,2019-05-16,565726,7.0,428442,1.0
2019,2019-05-16,565334,5.0,431232,1.0
2019,2019-05-16,565240,2602.0,427108,1.0
2019,2019-05-16,567184,4705.0,427554,1.0
2019,2019-05-16,567284,4.0,596809,1.0
2019,2019-05-16,566296,2680.0,427361,1.0
2019,2019-05-16,566392,680.0,503586,1.0
2019,2019-05-17,565916,3309.0,427248,1.0
2019,2019-05-17,567084,2681.0,427220,1.0
2019,2019-05-17,567481,3313.0,483630,1.0
2019,2019-05-17,565335,5.0,427144,1.0
2019,2019-05-17,565048,3.0,427413,1.0
2019,2019-05-17,565241,2602.0,427520,1.0
2019,2019-05-17,565532,2394.0,483912,1.0
2019,2019-05-17,567382,4169.0,427537,1.0
2019,2019-05-17,567185,4705.0,483919,1.0
2019,2019-05-17,566783,13.0,427344,1.0
2019,2019-05-17,567285,4.0,427286,1.0
2019,2019-05-17,564854,15.0,427164,1.0
2019,2019-05-17,564754,1.0,483561,1.0
2019,2019-05-17,566297,2680.0,427044,1.0
2019,2019-05-17,566393,680.0,596740,1.0
2019,2019-05-18,567482,3313.0,427095,1.0
2019,2019-05-18,567286,4.0,427103,1.0
2019,2019-05-18,566784,13.0,482620,1.0
2019,2019-05-18,567085,2681.0,427224,1.0
2019,2019-05-18,565336,5.0,482631,1.0
2019,2019-05-18,565242,2602.0,482663,1.0
2019,2019-05-18,565533,2394.0,427552,1.0
2019,2019-05-18,567383,4169.0,427053,1.0
2019,2019-05-18,565049,3.0,427362,1.0
2019,2019-05-18,565917,3309.0,427235,1.0
2019,2019-05-18,567186,4705.0,427269,1.0
2019,2019-05-18,566298,2680.0,482666,1.0
2019,2019-05-18,564755,1.0,427197,1.0
2019,2019-05-18,564855,15.0,504381,1.0
2019,2019-05-18,566394,680.0,427315,1.0
2019,2019-05-19,565050,3.0,484183,1.0
2019,2019-05-19,567086,2681.0,577468,1.0
2019,2019-05-19,567483,3313.0,427013,1.0
2019,2019-05-19,565337,5.0,427129,1.0
