game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-10-11,kc,lv,98.99,98.99,60.02,83.40200000000002,-10.7778,-10.7778,-2.8,-20.07757715644133,,,,,80.09757715644133,11.0,-476.0,387.0,-8.0,0,1.0
2020-10-11,wsh,lar,9.12,9.12,53.44,26.848,8.993599999999999,8.993599999999999,-1.0,,,,,,,,,,-20.0,0,
2020-10-11,pit,phi,90.62,90.62,63.09,79.608,-8.9364,-8.9364,-3.7,-13.364625269375054,,,,,76.45462526937506,7.5,-372.0,312.0,9.0,1,1.0
2020-10-11,sf,mia,29.94,29.94,59.74,41.86,4.413200000000001,4.413200000000001,-2.8,-16.061797126926713,,,,,75.80179712692672,8.5,-357.0,301.0,-26.0,0,0.0
2020-10-11,cle,ind,13.27,13.27,54.8,29.882,8.0806,8.0806,-1.3,3.761218836565085,,,,,51.03878116343491,1.0,-110.0,-101.0,9.0,1,1.0
2020-10-11,dal,nyg,97.3,97.3,58.83,81.912,-10.405999999999999,-10.405999999999999,-2.5,-16.483551037990622,,,,,75.31355103799062,7.5,-347.0,293.0,3.0,1,1.0
2020-10-12,sea,min,98.94,98.94,63.38,84.71600000000001,-10.7668,-10.7668,-3.8,-8.463378794544646,,,,,71.84337879454465,6.5,-284.0,245.0,1.0,1,1.0
2020-10-13,no,lac,77.13,77.13,56.85,69.018,-5.9685999999999995,-5.9685999999999995,-1.9,-18.12605909982215,,,,,74.97605909982215,7.0,-339.0,288.0,3.0,1,1.0
2020-10-13,ten,buf,5.41,5.41,56.14,25.702,9.809800000000001,9.809800000000001,-1.7,17.186511627906974,,,,,38.95348837209303,-3.0,150.0,-168.0,26.0,1,1.0
2020-10-18,min,atl,83.33,83.33,55.46,72.182,-7.332599999999999,-7.332599999999999,-1.5,-8.082457845966893,,,,,63.542457845966894,3.5,-188.0,167.0,-17.0,0,0.0
2020-10-18,phi,bal,0.18,0.18,51.37,20.656000000000002,10.960399999999998,10.960399999999998,-0.4,29.733232417017607,,,,,21.63676758298239,-10.5,348.0,-422.0,-2.0,0,0.0
2020-10-18,car,chi,71.63,71.63,52.92,64.146,-4.758599999999999,-4.758599999999999,-0.8,-1.0727702924745302,,,,,53.99277029247453,2.0,-124.0,112.0,-7.0,0,0.0
2020-10-18,ind,cin,88.14,88.14,60.44,77.06,-8.3908,-8.3908,-3.0,-14.548631195998183,,,,,74.98863119599818,7.5,-340.0,288.0,4.0,1,1.0
2020-10-18,pit,cle,54.81,54.81,59.43,56.65800000000001,-1.0582000000000005,-1.0582000000000005,-2.7,-0.4379827075940952,,,,,59.867982707594095,3.0,-159.0,143.0,31.0,1,1.0
2020-10-18,ne,den,96.88,96.88,61.98,82.92,-10.3136,-10.3136,-3.4,-12.458604873387479,,,,,74.43860487338748,7.0,-328.0,280.0,-6.0,0,1.0
2020-10-18,jax,det,27.13,27.13,57.32,39.206,5.031400000000001,5.031400000000001,-2.1,16.48792592354436,,,,,40.83207407645564,-3.0,139.0,-154.0,-18.0,0,0.0
2020-10-18,ten,hou,85.73,85.73,62.5,76.438,-7.860600000000001,-7.860600000000001,-3.6,-1.2997753089501884,,,,,63.79977530895019,4.0,-190.0,169.0,6.0,1,1.0
2020-10-18,nyg,wsh,54.71,54.71,54.73,54.718,-1.0362000000000002,-1.0362000000000002,-1.3,-0.07494766888677162,,,,,54.80494766888677,2.0,-128.0,116.0,1.0,1,1.0
2020-10-18,mia,nyj,99.65,99.65,61.1,84.23000000000002,-10.923000000000002,-10.923000000000002,-3.1,-16.860242005185818,,,,,77.96024200518582,9.5,-410.0,340.0,24.0,1,1.0
2020-10-18,tb,gb,17.67,17.67,54.39,32.358000000000004,7.1126,7.1126,-1.2,12.144978877489436,,,,,42.245021122510565,-3.0,131.0,-145.0,28.0,1,1.0
2020-10-19,sf,lar,16.58,16.58,57.64,33.004,7.3524,7.3524,-2.1,,,,,,,,,,8.0,1,
2020-10-19,buf,kc,5.72,5.72,55.39,25.588,9.7416,9.7416,-1.5,23.254446392053758,,,,,32.13555360794624,-5.5,203.0,-230.0,-9.0,0,0.0
2020-10-20,dal,ari,25.8,25.8,53.6,36.92,5.324000000000001,5.324000000000001,-1.0,1.6445422298055874,,,,,51.955457770194414,1.0,-114.0,103.0,-28.0,0,0.0
2020-10-23,phi,nyg,71.89,71.89,57.18,66.006,-4.8158,-4.8158,-2.0,-10.03843886695558,,,,,67.21843886695558,5.0,-223.0,197.0,1.0,1,1.0
2020-10-25,atl,det,36.21,36.21,56.34,44.262,3.0338,3.0338,-1.8,4.610860717037568,,,,,51.729139282962436,1.0,-113.0,102.0,-1.0,0,0.0
2020-10-25,nyj,buf,2.96,2.96,49.43,21.548000000000002,10.3488,10.3488,0.2,26.704515521367043,,,,,22.725484478632957,-9.5,327.0,-391.0,-8.0,0,0.0
2020-10-25,no,car,62.4,62.4,56.97,60.228,-2.7279999999999998,-2.7279999999999998,-2.0,-16.854125744631446,,,,,73.82412574463144,7.0,-317.0,271.0,3.0,1,1.0
2020-10-25,cin,cle,45.37,45.37,55.21,49.306000000000004,1.0186000000000006,1.0186000000000006,-1.5,20.282697524919065,,,,,34.927302475080936,-4.5,179.0,-201.0,-3.0,0,0.0
2020-10-25,wsh,dal,42.6,42.6,56.92,48.328,1.6279999999999997,1.6279999999999997,-1.9,8.082790697674419,,,,,48.83720930232558,-1.0,100.0,-110.0,22.0,1,1.0
2020-10-25,hou,gb,12.9,12.9,48.55,27.160000000000004,8.161999999999999,8.161999999999999,0.4,5.523825743994266,,,,,43.02617425600573,-2.5,127.0,-140.0,-15.0,0,0.0
2020-10-25,ten,pit,29.72,29.72,55.73,40.124,4.461600000000001,4.461600000000001,-1.6,3.774542229805583,,,,,51.955457770194414,1.0,-114.0,103.0,-3.0,0,0.0
2020-10-25,lv,tb,14.21,14.21,55.79,30.842000000000006,7.873799999999998,7.873799999999998,-1.6,19.843574945834142,,,,,35.94642505416586,-3.5,171.0,-192.0,-25.0,0,0.0
2020-10-25,den,kc,14.04,14.04,49.5,28.224,7.911200000000002,7.911200000000002,0.1,22.505640612409344,,,,,26.994359387590656,-7.0,260.0,-302.0,-27.0,0,0.0
2020-10-25,lac,jax,92.08,92.08,56.77,77.956,-9.2576,-9.2576,-1.9,-20.403532500875237,,,,,77.17353250087524,8.0,-389.0,325.0,10.0,1,1.0
2020-10-25,ne,sf,72.55,72.55,56.33,66.062,-4.960999999999999,-4.960999999999999,-1.8,-4.663425858290729,,,,,60.99342585829073,3.0,-167.0,150.0,-27.0,0,0.0
2020-10-26,ari,sea,54.54,54.54,55.04,54.74000000000001,-0.9987999999999998,-0.9987999999999998,-1.4,18.40902505251293,,,,,36.63097494748707,-3.5,166.0,-186.0,3.0,1,0.0
2020-10-27,lar,chi,43.58,43.58,55.95,48.528,1.4124000000000003,1.4124000000000003,-1.7,,,,,,,,,,14.0,1,
2020-10-30,car,atl,75.73,75.73,57.63,68.49000000000001,-5.6606000000000005,-5.6606000000000005,-2.1,5.4502846975088985,,,,,52.179715302491104,1.5,-115.0,104.0,-8.0,0,0.0
2020-11-01,bal,pit,62.98,62.98,55.73,60.08,-2.8555999999999995,-2.8555999999999995,-1.6,-9.223271028037395,,,,,64.95327102803739,4.0,-200.0,178.0,-4.0,0,0.0
2020-11-01,buf,ne,47.64,47.64,61.22,53.072,0.5191999999999999,0.5191999999999999,-3.2,-3.3701639344262446,,,,,64.59016393442624,4.0,-197.0,175.0,3.0,1,1.0
2020-11-01,cin,ten,14.86,14.86,50.25,29.016000000000002,7.7308,7.7308,-0.1,24.28702653033536,,,,,25.96297346966464,-7.5,274.0,-321.0,11.0,1,1.0
2020-11-01,cle,lv,36.01,36.01,59.69,45.482,3.0778000000000003,3.0778000000000003,-2.7,4.6031029095879745,,,,,55.08689709041202,1.0,-130.0,117.0,-10.0,0,0.0
2020-11-01,det,ind,44.71,44.71,53.46,48.21,1.1637999999999997,1.1637999999999997,-1.0,16.69766526926798,,,,,36.76233473073202,-3.5,165.0,-185.0,-20.0,0,0.0
2020-11-01,gb,min,88.27,88.27,64.95,78.94200000000001,-8.4194,-8.4194,-4.3,-4.457969706000952,,,,,69.40796970600096,5.5,-249.0,218.0,-6.0,0,0.0
2020-11-01,kc,nyj,98.78,98.78,73.24,88.564,-10.7316,-10.7316,-7.0,-19.302057019856548,,,,,92.54205701985654,20.0,-1965.0,1204.0,26.0,1,1.0
2020-11-01,mia,lar,51.8,51.8,54.12,52.727999999999994,-0.39599999999999935,-0.39599999999999935,-1.2,,,,,,,,,,11.0,1,
2020-11-01,den,lac,29.58,29.58,55.66,40.012,4.492400000000001,4.492400000000001,-1.6,13.588581201258727,,,,,42.07141879874127,-3.0,132.0,-146.0,1.0,1,0.0
2020-11-01,chi,no,37.23,37.23,56.74,45.034,2.8094000000000006,2.8094000000000006,-1.9,24.50342863861725,,,,,32.23657136138275,-5.5,202.0,-229.0,-3.0,0,0.0
2020-11-01,sea,sf,48.17,48.17,57.76,52.006,0.4025999999999996,0.4025999999999996,-2.2,6.597209302325574,,,,,51.162790697674424,1.0,-110.0,-100.0,10.0,1,1.0
2020-11-02,phi,dal,76.61,76.61,58.99,69.56200000000001,-5.8542,-5.8542,-2.5,-18.714394849404933,,,,,77.70439484940493,10.0,-403.0,335.0,14.0,1,1.0
2020-11-03,nyg,tb,2.85,2.85,44.84,19.646000000000004,10.373000000000001,10.373000000000001,1.4,27.8429708274485,,,,,16.997029172551503,-13.0,470.0,-598.0,-2.0,0,0.0
2020-11-06,sf,gb,48.25,48.25,53.95,50.53,0.385,0.385,-1.1,23.081947542153628,,,,,30.868052457846375,-6.0,215.0,-246.0,-17.0,0,0.0
2020-11-08,atl,den,52.53,52.53,57.04,54.334,-0.5566000000000002,-0.5566000000000002,-2.0,-9.722129732215642,,,,,66.76212973221564,4.5,-218.0,193.0,7.0,1,1.0
