game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-08-29,phx,wsh,58.16,58.16,89.11,89.11,-0.9791999999999995,-0.9791999999999995,-18.71,,,,,,,,,,22.0,1,
2020-08-29,lv,ny,96.56,96.56,93.63,93.63,-5.5872,-5.5872,-23.92,,,,,,,,,,17.0,1,
2020-08-29,chi,sea,27.629999999999995,27.63,58.95,58.95,2.6844000000000006,2.6844000000000006,-3.22,,,,,,,,,,-14.0,0,
2020-08-29,ind,dal,44.28,44.28,82.35,82.35,0.6863999999999998,0.6863999999999998,-13.71,,,,,,,,,,-4.0,0,
2020-08-30,wsh,con,35.66,35.66,71.56,71.56,1.7208000000000003,1.7208000000000003,-8.21,,,,,,,,,,-13.0,0,
2020-08-30,min,phx,60.1,60.1,78.21,78.21,-1.2120000000000002,-1.2120000000000002,-11.37,,,,,,,,,,-4.0,0,
2020-08-31,la,atl,93.17,93.17,75.48,75.48,-5.1804,-5.1804,-10.01,,,,,,,,,,5.0,1,
2020-08-31,ind,chi,18.659999999999997,18.66,51.49,51.49,3.7608,3.7608,-0.53,,,,,,,,,,-23.0,0,
2020-09-01,min,la,39.96,39.96,25.45,25.45,1.2047999999999999,1.2047999999999999,10.42,,,,,,,,,,18.0,1,
2020-09-01,ny,con,9.680000000000007,9.68,21.07,21.07,4.838399999999999,4.838399999999999,12.81,,,,,,,,,,-5.0,0,
2020-09-02,atl,ind,38.16,38.16,34.11,34.11,1.4208000000000003,1.4208000000000003,6.39,,,,,,,,,,12.0,1,
2020-09-02,lv,phx,73.12,73.12,52.52,52.52,-2.7744000000000004,-2.7744000000000004,-0.98,,,,,,,,,,-7.0,0,
2020-09-02,chi,min,49.6,49.6,41.03,41.03,0.04799999999999983,0.04799999999999983,3.52,,,,,,,,,,-3.0,0,
2020-09-03,dal,la,21.5,21.5,57.3,57.3,3.42,3.42,-2.85,,,,,,,,,,-8.0,0,
2020-09-03,sea,wsh,91.81,91.81,16.11,16.11,-5.0172,-5.0172,16.01,,,,,,,,,,7.0,1,
2020-09-03,ny,atl,32.36,32.36,53.42,53.42,2.1168,2.1168,-1.33,,,,,,,,,,-6.0,0,
2020-09-04,con,lv,24.349999999999994,24.35,29.42,29.42,3.0780000000000007,3.0780000000000007,8.49,,,,,,,,,,-15.0,0,
2020-09-04,phx,ind,82.77,82.77,69.59,69.59,-3.9323999999999995,-3.9323999999999995,-8.03,,,,,,,,,,24.0,1,
2020-09-04,wsh,chi,20.539999999999992,20.54,63.77,63.77,3.535200000000001,3.535200000000001,-5.48,,,,,,,,,,10.0,1,
