game_date,home_key,away_key,legacy_home_prob,legacy_draw_prob,legacy_away_prob,power_home_prob,power_draw_prob,power_away_prob,sport_home_prob,sport_draw_prob,sport_away_prob,meta_home_prob,meta_draw_prob,meta_away_prob,market_devig_home_prob,market_devig_draw_prob,market_devig_away_prob,outcome,home_win,draw,away_win
2020-10-24,rbl,bsc,23.975395839999997,29.9784,46.04620416000001,39.79875104,31.2392,28.962048959999997,59.4,23.31,17.29,59.4,23.31,17.29,,,,home,1,0,0
2020-10-24,dor,s04,-12.84463776,21.8696,90.97503776,60.59680944,27.1848,12.218390560000001,75.02,16.38,8.61,75.01249875012499,16.37836216378362,8.60913908609139,78.42348682887592,13.995576110999398,7.580937060124674,home,1,0,0
2020-10-25,svw,tsg,66.35111184,26.1288,7.520088160000006,21.26929704,29.3144,49.416302959999996,22.51,24.06,53.43,22.51,24.06,53.43,31.60919540229885,25.287356321839084,43.10344827586207,draw,0,1,0
2020-10-26,b04,fca,47.38763024,29.7128,22.89956976,28.446167439999993,31.1064,40.447432559999996,52.79,26.12,21.09,52.79,26.12,21.09,59.34010152284264,22.58883248730964,18.071065989847714,home,1,0,0
2020-10-30,s04,vfb,69.49494336000001,25.5624,4.942656640000001,20.098364159999996,29.0312,50.870435840000006,14.96,16.72,68.33,14.958504149585044,16.718328167183284,68.32316768323169,30.275767651085467,26.070799921768046,43.65343242714649,draw,0,1,0
2020-10-31,koe,mun,74.769024,24.628,0.6029759999999978,18.144744000000006,28.564,53.291256000000004,9.62,16.3,74.08,9.62,16.3,74.08,,,,away,0,0,1
2020-10-31,dsc,dor,57.22810944,27.8152,14.956690559999998,24.696272639999997,30.157600000000002,45.146127359999994,26.1,32.28,41.62,26.1,32.28,41.62,,,,away,0,0,1
2020-10-31,sge,svw,28.365167039999996,31.0856,40.54923296,37.11835824,31.7928,31.08884176,55.93,22.96,21.11,55.93,22.96,21.11,55.189147457814045,23.723392522333736,21.08746001985221,draw,0,1,0
2020-10-31,fca,m05,6.476479840000006,25.898400000000002,67.62512015999998,50.00660504,29.1992,20.794194960000002,45.17,27.69,27.14,45.17,27.69,27.14,,,,home,1,0,0
2020-10-31,bmg,rbl,51.183929760000005,28.970399999999998,19.84567024,26.992492560000002,30.7352,42.272307440000006,34.68,28.21,37.11,34.68,28.21,37.11,31.57894736842105,26.31578947368421,42.10526315789473,home,1,0,0
2020-11-01,scf,b04,44.88969984,30.2088,24.90150016000001,29.407775040000004,31.3544,39.237824960000005,29.99,28.77,41.24,29.99,28.77,41.24,24.80124438299343,26.92706533010715,48.27169028689941,away,0,0,1
2020-11-02,tsg,fcu,18.776627040000005,28.7144,52.50897296,42.90556824,30.6072,26.48723176,58.01,23.42,18.56,58.01580158015801,23.42234223422342,18.56185618561856,51.33371493989697,23.709215798511735,24.957069261591297,away,0,0,1
2020-11-06,svw,koe,34.21871504,32.4008,33.38048495999999,33.56539624,32.4504,33.98420376,45.67,26.58,27.75,45.67,26.58,27.75,40.255747898963214,26.50170070015078,33.242551400886,draw,0,1,0
2020-11-07,fcu,dsc,26.948364,30.724,42.32763599999999,37.989534,31.612000000000002,30.398466000000003,45.48,30.2,24.32,45.48,30.2,24.32,,,,home,1,0,0
2020-11-07,vfb,sge,29.209879359999995,31.3032,39.48692064,36.59608016,31.901600000000002,31.502319840000002,46.8,26.57,26.63,46.8,26.57,26.63,36.65241295051924,25.962125839951135,37.38546120952963,draw,0,1,0
2020-11-07,fca,bsc,22.260303999999998,29.555999999999997,48.18369600000001,40.831424000000005,31.028,28.140576000000003,40.93,27.45,31.62,40.93,27.45,31.62,,,,away,0,0,1
2020-11-07,m05,s04,29.888772960000004,31.4792,38.63202704,36.17473176,31.9896,31.835668240000004,51.35,25.5,23.15,51.35,25.5,23.15,,,,draw,0,1,0
2020-11-07,rbl,scf,19.659179039999994,28.9256,51.41522096,42.382980239999995,30.7128,26.904219759999997,58.63,24.31,17.06,58.63,24.31,17.06,69.5732349841939,19.915700737618547,10.511064278187565,home,1,0,0
2020-11-07,dor,mun,41.72776496,30.845599999999997,27.42663504,30.631083760000003,31.6728,37.69611624000001,31.63,26.58,41.78,31.633163316331636,26.582658265826584,41.784178417841794,,,,away,0,0,1
2020-11-08,wob,tsg,37.61126576,31.6904,30.69833424,32.23440856,32.0952,35.67039144,36.14,28.79,35.06,36.14361436143614,28.79287928792879,35.063506350635066,44.853364002300175,26.164462334675104,28.982173663024728,home,1,0,0
2020-11-08,b04,bmg,29.827215359999997,31.4632,38.70958464,36.21299616,31.9816,31.80540384,41.77,28.24,29.99,41.77,28.24,29.99,42.33870967741935,26.61290322580645,31.04838709677419,home,1,0,0
2020-11-21,dsc,b04,61.16596703999999,27.0792,11.754832960000003,23.21155824,29.7896,46.99884176,20.79,29.25,49.96,20.79,29.25,49.96,,,,away,0,0,1
2020-11-21,mun,svw,7.12951263999999,26.042399999999997,66.82808736000001,49.63747184,29.2712,21.091328159999996,76.24,16.31,7.45,76.24,16.31,7.45,,,,draw,0,1,0
2020-11-21,bmg,fca,33.85573136,32.4776,33.666668640000005,33.70834216,32.4888,33.80285784,56.18,24.9,18.92,56.18,24.9,18.92,63.1578947368421,21.052631578947366,15.789473684210526,draw,0,1,0
2020-11-21,s04,wob,64.68028224,26.4328,8.88691776,21.893629439999998,29.4664,48.63997056000001,20.14,26.0,53.85,20.142014201420142,26.002600260026,53.855385538553854,24.988149251709892,26.376379765693773,48.63547098259633,away,0,0,1
2020-11-21,tsg,vfb,31.02791136,31.7768,37.195288639999994,35.46447216,32.138400000000004,32.39712784,45.96,27.11,26.94,45.95540445955405,27.107289271072894,26.937306269373067,41.071777821239976,25.190690397027186,33.73753178173284,draw,0,1,0
2020-11-21,sge,rbl,52.14376944,28.7848,19.07143056,26.626382639999996,30.642400000000002,42.73121735999999,26.18,26.69,47.13,26.18,26.69,47.13,24.957069261591297,23.709215798511735,51.33371493989697,draw,0,1,0
2020-11-21,bsc,dor,43.676144,30.451999999999998,25.871856,29.876464,31.476,38.647535999999995,22.23,25.86,51.92,22.227777222277773,25.857414258574142,51.91480851914809,,,,away,0,0,1
2020-11-22,scf,m05,21.762431040000003,29.4344,48.80316896,41.12974224,30.9672,27.903057760000003,55.06,24.62,20.32,55.06,24.62,20.32,,,,away,0,0,1
