game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2024-02-17,psu,monm,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-7.0,0,
2024-02-17,shsu,okst,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-17,ku,uic,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-7.0,0,
2024-02-17,ucla,gonz,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,7.0,1,
2024-02-17,utu,wsu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,3.0,1,
2024-02-17,pepp,utah,72.47,72.47,72.47,72.47,-3.1458,-3.1458,-3.1458,,,,,,,,,,-5.0,0,
2024-02-17,msst,afa,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-1.0,0,
2024-02-17,pur,stbk,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-17,mich,wmu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,5.0,1,
2024-02-17,haw,miss,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-3.0,0,
2024-02-18,mia,njit,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,16.0,1,
2024-02-18,byu,osu,81.92,81.92,81.92,81.92,-4.468800000000001,-4.468800000000001,-4.468800000000001,,,,,,,,,,-5.0,0,
2024-02-18,tenn,ou,89.55,89.55,89.55,89.55,-5.537,-5.537,-5.537,,,,,,,,,,-4.0,0,
2024-02-18,usc,gcu,3.84,3.84,3.84,3.84,6.4624,6.4624,6.4624,,,,,,,,,,-7.0,0,
2024-02-18,lbsu,wash,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-18,haw,miss,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,8.0,1,
2024-02-18,ball,msu,81.91,81.91,81.91,81.91,-4.4674,-4.4674,-4.4674,,,,,,,,,,3.0,1,
2024-02-18,iowa,leh,87.45,87.45,87.45,87.45,-5.243000000000001,-5.243000000000001,-5.243000000000001,,,,,,,,,,-4.0,0,
