game_id,home_rapm,away_rapm
2013020845,0.00418,-0.01939
2013020846,-0.00516,-0.00242
2013020847,0.02406,-0.00188
2013020848,-0.0105,0.01223
2013020849,0.00329,0.02605
2013020850,-0.00117,0.00839
2013020851,0.00554,-0.00281
2013020852,-0.00101,-0.0064
2013020853,-0.027,0.02684
2013020854,0.02306,-0.0081
2013020855,0.04275,-0.00953
2013020856,0.02605,-0.00179
2013020857,0.00418,-0.01152
2013020858,0.01418,-0.01939
2013020859,0.00832,-0.00242
2013020860,0.02406,-0.00531
2013020861,0.00839,-0.01154
2013020862,-0.00312,0.02196
2013020863,-0.0105,-0.00186
2013020864,-0.00374,0.00105
2013020865,0.01968,0.00258
2013020866,0.02562,-0.01954
2013020867,-0.00263,-0.01259
2013020868,0.02684,0.00418
2013020869,-0.00516,-0.01981
2013020870,0.00368,-0.00409
2013020871,0.04142,-0.01954
2013020872,0.01619,-0.00188
2013020873,-0.00117,-0.01386
2013020874,0.00105,0.0064
2013020875,0.02196,-0.00711
2013020876,-0.00933,0.02611
2013020877,-0.00346,-0.00186
2013020878,0.02326,-0.01939
2013020879,0.00832,-0.00263
2013020880,-0.00447,0.02212
2013020881,-0.00953,-0.00314
2013020882,-0.02055,0.00403
2013020883,0.01704,0.00607
2013020884,-0.02503,0.02402
2013020885,-0.0094,0.01143
2013020886,-0.0067,-0.01819
2013020887,0.02788,0.01196
2013020888,-0.00193,-0.01054
2013020889,0.00768,0.03651
2013020890,0.02276,0.01065
2013020891,0.02148,0.00436
2013020892,0.0079,0.00142
2013020893,-0.00031,-0.00346
2013020894,0.00445,0.01022
2013020895,-0.00953,-0.00516
2013020896,-0.00414,0.02177
2013020897,-0.0088,0.013
2013020898,-0.01783,0.03099
2013020899,-0.02372,0.01022
2013020900,-0.01353,0.013
2013020901,0.02103,0.00406
2013020902,0.00403,0.00859
2013020903,0.02788,-0.00814
2013020904,0.01619,0.00153
2013020905,-0.01819,-0.00328
2013020906,-0.00031,0.00445
2013020907,-0.00058,-0.00184
2013020908,0.01969,-0.01437
2013020909,0.01065,0.02254
2013020910,-0.00688,0.02135
2013020911,-0.00513,-0.00414
2013020912,0.00675,0.01619
2013020913,-0.00814,0.0308
2013020914,0.0224,0.00644
2013020915,-0.01585,0.01343
2013020916,-0.00193,0.00403
2013020917,-0.02713,-0.00184
2013020918,-0.00082,0.00238
2013020919,0.01617,-0.00516
2013020920,0.01196,-0.01819
2013020921,-0.00953,-0.00804
2013020922,0.01106,-0.00993
2013020923,0.02177,0.01704
2013020924,0.01116,-0.00028
2013020925,-0.0067,0.00151
2013020926,-0.01856,-0.00677
2013020927,-0.00591,-0.01939
2013020928,-0.00355,0.00258
2013020929,0.0078,0.02069
2013020930,0.01436,0.00903
2013020931,0.01001,-0.00867
2013020932,-0.01259,0.01343
2013020933,0.0308,-0.01273
2013020934,0.00868,0.01692
2013020935,0.02202,0.01412
2013020936,-0.01927,-0.00347
2013020937,0.02124,0.01768
2013020938,0.00403,0.00989
2013020939,0.01799,0.02416
2013020940,0.00223,-0.02626
2013020941,0.00758,-0.01544
2013020942,-0.01157,-0.01949
2013020943,0.00236,-0.00355
2013020944,-0.00953,-0.01721
2013020945,0.00825,0.02823
2013020946,-0.00573,0.01936
2013020947,0.03693,0.02363
2013020948,-0.01082,0.00469
2013020949,0.00017,-0.00359
2013020950,-0.00694,-0.01881
2013020951,-0.01144,0.01936
2013020952,0.01798,0.02381
2013020953,0.01799,0.00116
2013020954,-0.02521,-0.00355
2013020955,0.02127,0.02484
2013020956,0.00788,0.00403
2013020957,-0.00359,-0.01499
2013020958,0.00939,0.01081
2013020959,0.00236,-0.01888
2013020960,-0.00953,0.01579
2013020961,-0.00979,-0.01144
2013020962,0.03693,0.02823
2013020963,-0.00694,0.01434
2013020964,0.00236,-0.00966
2013020965,0.00469,0.00223
2013020966,0.01748,0.00858
2013020967,-0.00573,0.02416
2013020968,0.00681,0.02381
2013020969,0.00116,0.00741
2013020970,0.00788,0.00477
2013020971,0.0,-0.00558
2013020972,-0.03049,0.00832
2013020973,-0.01144,0.02208
2013020974,-0.00979,0.01936
2013020975,0.01495,0.01692
2013020976,0.00236,-0.00029
2013020977,0.01921,-0.00536
2013020978,-0.01499,0.00713
2013020979,-0.01984,-0.00098
2013020980,0.00168,0.00477
2013020981,0.02363,0.00273
2013020982,-0.00355,-0.00978
2013020983,0.01274,-0.00138
2013020984,0.03111,0.01605
2013020985,0.02734,0.01276
2013020986,0.00285,-0.00817
2013020987,-0.02417,-0.01168
2013020988,-0.01121,0.01273
2013020989,0.00988,0.01361
2013020990,-0.02455,-0.00578
2013020991,-0.01731,0.03111
2013020992,0.00453,-0.0105
2013020993,-0.0048,-0.00138
2013020994,0.01579,0.00469
2013020995,0.02416,0.01318
2013020996,0.01677,0.02884
2013020997,0.00681,-0.01291
2013020998,-0.00098,-0.00463
2013020999,-0.01229,-0.00536
2013021000,-0.01157,-0.00029
2013021001,0.00285,0.00469
2013021002,-0.00526,-0.01121
2013021003,-0.02417,0.01506
2013021004,0.00281,-0.00755
2013021005,0.02202,0.02452
2013021006,0.03635,0.00458
2013021007,-0.00199,-0.00125
2013021008,0.00841,0.0026
2013021009,-0.00029,0.00681
2013021010,0.01748,-0.01363
2013021011,0.01257,-0.01121
2013021012,0.02263,0.02648
2013021013,-0.00914,-0.01291
2013021014,0.00273,0.01395
2013021015,-0.01072,-0.01044
2013021016,0.00469,0.02884
2013021017,0.00458,-0.03067
2013021018,0.0026,0.02642
2013021019,0.02591,0.02202
2013021020,-0.00688,-0.00441
2013021021,0.00772,-0.00901
2013021022,0.00619,0.01248
2013021023,-0.00199,-0.01291
2013021024,-0.00295,0.00772
2013021025,0.02643,0.01278
2013021026,-0.00208,0.00591
2013021027,0.01467,0.01748
2013021028,0.02082,-0.00901
2013021029,-0.0154,-0.0143
2013021030,0.02642,-0.01957
2013021031,0.00458,0.00469
2013021032,-0.00414,0.01692
2013021033,0.02202,-0.01033
2013021034,-0.00307,0.00313
2013021035,-0.01223,0.00321
2013021036,0.02374,0.00273
2013021037,0.02884,-0.00681
2013021038,0.01692,-0.00199
2013021039,-0.01033,0.00158
2013021040,0.01572,-0.02734
2013021041,-0.01008,0.00487
2013021042,0.00583,0.01748
2013021043,0.02202,-0.00587
2013021044,0.02323,-0.01624
2013021045,0.00458,-0.00095
2013021046,-0.00974,0.02082
2013021047,-0.00923,0.00175
2013021048,0.01098,-0.00681
2013021049,0.02208,0.00369
2013021050,0.03111,0.03134
2013021051,-0.01624,0.00713
2013021052,-0.01214,-0.00827
2013021053,-0.02274,0.00619
2013021054,-0.00355,-0.00728
2013021055,0.02202,-0.00636
2013021056,0.02363,0.00208
2013021057,0.01417,-0.00555
2013021058,-0.00769,0.00458
2013021059,0.02208,-0.00547
2013021060,0.01687,0.03145
2013021061,0.00195,-0.00078
2013021062,0.02114,-0.00827
2013021063,0.01098,0.01146
2013021064,-0.00788,-0.00816
2013021065,0.03111,0.00369
2013021066,0.02144,-0.01749
2013021067,0.01885,0.00518
2013021068,0.00286,0.01687
2013021069,-0.01049,-0.00098
2013021070,-0.00553,0.00319
2013021071,-0.01697,0.00175
2013021072,0.02454,0.00141
2013021073,0.00166,0.00457
2013021074,0.02414,0.02208
2013021075,0.00403,0.033
2013021076,-0.00277,0.00183
2013021077,-0.00876,0.00594
2013021078,-0.00816,0.02917
2013021079,0.01687,0.00518
2013021080,0.02452,-0.00399
2013021081,0.00369,0.02208
2013021082,-0.00827,0.02144
2013021083,0.02004,0.00289
2013021084,-0.01025,-0.01011
2013021085,-0.01633,-0.00233
2013021086,-0.00871,-0.0119
2013021087,-0.00234,-0.02311
2013021088,-0.00788,0.03828
2013021089,0.00651,-0.01045
2013021090,0.00825,0.02414
2013021091,-0.00616,0.01848
2013021092,0.00403,-0.01084
2013021093,-0.00488,0.00246
2013021094,0.02658,0.0249
2013021095,-0.00233,0.01642
2013021096,-0.00581,0.02001
2013021097,-0.01884,-0.0084
2013021098,0.00251,0.00651
2013021099,-0.00234,0.00232
2013021100,-0.02274,-0.00813
2013021101,0.02635,0.0132
2013021102,0.02414,0.01687
2013021103,-0.01633,0.02611
2013021104,-0.01498,-0.01062
2013021105,-0.00876,-0.00234
2013021106,-0.00816,0.00825
2013021107,-0.00517,0.02427
2013021108,0.00639,0.00793
2013021109,-0.01957,0.03334
2013021110,0.00169,-0.00581
2013021111,0.02004,-0.00233
2013021112,-0.01884,0.02277
2013021113,0.02001,-0.00649
2013021114,-0.0084,-0.01624
2013021115,0.00277,-0.00876
2013021116,0.00529,0.00195
2013021117,-0.00813,0.0293
2013021118,0.02208,0.0132
2013021119,-0.00422,-0.0083
2013021120,-0.00508,0.00219
2013021121,0.02414,0.01146
2013021122,0.03062,-0.01062
2013021123,-0.00728,0.00273
2013021124,-0.01619,0.01591
2013021125,0.00786,-0.00827
2013021126,-0.01366,-0.01884
2013021127,0.02473,0.00778
2013021128,0.0249,0.00195
2013021129,0.00232,-0.01589
2013021130,0.02004,-0.0103
2013021131,0.02001,-0.01885
2013021132,0.03062,-0.00708
2013021133,0.0039,-0.0119
2013021134,-0.00671,-0.02558
2013021135,-0.00277,0.02634
2013021136,0.00251,0.01562
2013021137,-0.00813,0.01591
2013021138,0.01233,0.01467
2013021139,0.02635,-0.01619
2013021140,0.00786,0.02001
2013021141,-0.00212,0.01311
2013021142,0.01889,-0.01453
2013021143,0.0249,0.01233
2013021144,0.02169,0.01068
2013021145,0.02414,-0.0068
2013021146,-0.01056,-0.0119
2013021147,-0.00674,-0.01392
2013021148,-0.01524,-0.00208
2013021149,-0.00872,0.0049
2013021150,0.00778,0.0304
2013021151,-0.01783,0.01473
2013021152,0.03247,0.02305
2013021153,0.00046,0.01174
2013021154,-0.00477,-0.01149
2013021155,-0.00225,0.00846
2013021156,-0.02749,-0.01611
2013021157,-0.01529,-0.00342
2013021158,0.01098,-0.01453
2013021159,0.03002,-0.00234
2013021160,0.01083,0.02484
2013021161,-0.00417,-0.01602
2013021162,0.02261,0.00438
2013021163,0.02004,0.00613
2013021164,0.01642,-0.00225
2013021165,-0.00849,-0.0103
2013021166,0.01473,0.00046
2013021167,-0.01522,-0.01104
2013021168,0.0044,0.02935
2013021169,-0.01467,0.02186
2013021170,0.02635,-0.00093
2013021171,-0.02749,-0.0103
2013021172,-0.00477,0.02128
2013021173,0.02484,0.00846
2013021174,-0.00562,0.00195
2013021175,-0.01602,0.0208
2013021176,-0.01453,0.02792
2013021177,-0.01104,-0.01611
2013021178,0.01151,0.0044
2013021179,-0.01558,0.02374
2013021180,-0.00072,-0.00225
2013021181,0.02128,0.00219
2013021182,0.01079,-0.01002
2013021183,-0.01543,0.01081
2013021184,0.00233,0.01243
2013021185,-0.01564,0.02289
2013021186,0.00751,0.00022
2013021187,0.0044,0.00796
2013021188,-0.0103,-0.00093
2013021189,-0.01453,-0.01602
2013021190,-0.01227,0.0315
2013021191,0.02982,-0.00225
2013021192,-0.00797,0.01905
2013021193,0.01615,0.0371
2013021194,0.01079,0.00381
2013021195,-0.01056,0.00022
2013021196,0.02068,0.0198
2013021197,-0.00622,-0.02483
2013021198,0.00617,0.02599
2013021199,-0.01564,0.01044
2013021200,-0.00093,0.01081
2013021201,-0.0025,0.00104
2013021202,0.00895,0.00042
2013021203,-0.01596,0.02112
2013021204,-0.02202,-0.01602
2013021205,0.00022,-0.01207
2013021206,-0.00225,-0.01302
2013021207,0.0006,-0.01197
2013021208,-0.02483,0.0198
2013021209,-0.0103,-0.00137
2013021210,-0.01549,0.00895
2013021211,0.034,-0.01371
2013021212,0.00756,0.00065
2013021213,0.02325,0.02498
2013021214,0.02165,0.01074
2013021215,-0.00025,0.01416
2013021216,-0.01564,-0.00722
2013021217,-0.00029,-0.01693
2013021218,-0.00052,0.02767
2013021219,-0.0101,-0.02206
2013021220,0.02634,0.01952
2013021221,-0.01899,-0.00445
2013021222,0.02652,-0.01315
2013021223,-0.00256,-0.00091
2013021224,-0.01339,-0.00386
2013021225,-0.00241,0.0198
2013021226,0.01871,-0.00025
2013021227,0.00708,-0.00093
2013021228,-0.02796,-0.0053
2013021229,0.01034,-0.01672
2013021230,-0.00395,-0.00066
2013030111,0.00349,-0.00225
2013030112,0.00603,-0.00225
2013030113,0.00073,0.00214
2013030114,-0.00603,0.00214
2013030115,0.00214,-0.0048
2013030121,0.00071,0.01961
2013030122,0.00325,0.01961
2013030123,0.01961,0.00116
2013030124,0.01961,0.00163
2013030131,0.02611,-0.01313
2013030132,0.02611,-0.01564
2013030133,-0.01727,0.02611
2013030134,-0.01744,0.02611
2013030135,0.01287,-0.01891
2013030136,-0.01524,0.01287
2013030141,0.01743,0.02525
2013030142,0.01743,0.02525
2013030143,0.02525,0.02138
2013030144,0.02525,0.02138
2013030145,0.01371,0.03305
2013030146,0.02836,0.01371
2013030147,0.02138,0.02836
2013030151,-0.01552,0.01624
2013030152,-0.01552,0.01624
2013030153,0.01539,-0.01552
2013030154,0.0126,-0.01166
2013030155,-0.01166,0.0126
2013030156,0.0126,-0.0134
2013030157,-0.01219,0.0074
2013030161,0.00241,-0.00688
2013030162,0.0042,-0.00688
2013030163,-0.0136,0.01114
2013030164,-0.0136,0.00573
2013030165,0.00592,-0.0136
2013030166,-0.00489,-0.00026
2013030171,0.01615,-0.00587
2013030172,0.00763,-0.00901
2013030173,-0.00501,0.00763
2013030174,-0.00501,0.01429
2013030175,0.00588,-0.01082
2013030176,-0.00923,0.01216
2013030181,0.04067,0.02416
2013030182,0.04067,0.02477
2013030183,0.02383,0.04067
2013030184,0.02208,0.04067
2013030185,0.04067,0.02208
2013030186,0.02208,0.03757
2013030187,0.04088,0.02023
2013030211,0.00372,0.02781
2013030212,0.01145,0.01961
2013030213,0.02276,0.01145
2013030214,0.02276,0.00115
2013030215,0.00115,0.03365
2013030216,0.02619,0.00115
2013030217,0.00115,0.02619
2013030221,0.01287,0.02138
2013030222,0.00505,0.02138
2013030223,0.00186,0.00505
2013030224,-0.00078,0.01586
2013030225,0.00505,0.00713
2013030226,0.00713,0.00505
2013030227,0.01126,0.00713
2013030231,-0.00489,0.0074
2013030232,-0.0049,0.0126
2013030233,0.0109,-0.00882
2013030234,0.01764,-0.00651
2013030235,-0.01034,0.01934
2013030236,0.01764,-0.01034
2013030241,0.00747,0.02023
2013030242,0.00747,0.01981
2013030243,0.01981,0.00526
2013030244,0.01981,0.01027
2013030245,0.00734,0.02155
2013030246,0.01981,0.00734
2013030247,0.00734,0.01981
2013030311,0.02619,0.00713
2013030312,0.03253,0.01257
2013030313,0.01257,0.03253
2013030314,0.0016,0.01728
2013030315,0.02818,0.00713
2013030316,0.00166,0.03447
2013030321,-0.00828,0.02166
2013030322,-0.00828,0.01956
2013030323,0.01956,-0.00688
2013030324,0.01956,-0.00292
2013030325,-0.00688,0.01956
2013030326,0.01956,-0.0103
2013030327,-0.00688,0.01956
2013030411,0.01956,0.00166
2013030412,0.01956,0.00713
2013030413,0.00713,0.01956
2013030414,0.00713,0.01956
2013030415,0.01956,0.00713
2014020001,0.00548,0.02694
2014020002,0.00717,0.02233
2014020003,-0.00638,-0.01669
2014020004,-0.00599,0.04013
2014020005,0.00128,0.00158
2014020006,0.02133,0.00717
2014020007,-0.00423,0.02167
2014020008,0.01508,0.02891
2014020009,0.00341,0.00717
2014020010,0.0114,-0.01607
2014020011,0.00852,-0.00123
2014020012,0.00286,0.02922
2014020013,-0.02243,0.00602
2014020014,0.00674,0.00955
2014020015,0.00691,0.0011
2014020016,0.02258,-0.01155
2014020017,0.00697,0.02452
2014020018,0.00717,0.01305
2014020019,0.0076,-0.00423
2014020020,0.00341,0.01748
2014020021,0.0114,0.02922
2014020022,-0.01607,0.00717
2014020023,0.02452,-0.00294
2014020024,0.02133,0.01839
2014020025,0.00158,-0.00202
2014020026,0.00614,-0.00244
2014020027,0.00207,-0.01635
2014020028,0.00602,0.00128
2014020029,-0.00015,0.00674
2014020030,0.02258,-0.00635
2014020031,-0.01669,0.00691
2014020032,0.04013,-0.00238
2014020033,-0.00792,0.00917
2014020034,-0.00635,-0.0147
2014020035,0.01901,-0.00015
2014020036,0.00284,0.01748
2014020037,-0.0169,0.01717
2014020038,0.00872,0.02452
2014020039,0.02722,0.02293
2014020040,0.01305,0.0323
2014020041,-0.00724,3e-05
2014020042,0.00158,-0.01859
2014020043,0.00917,0.00955
2014020044,0.01573,0.00717
2014020045,0.00207,0.00632
2014020046,-0.00712,0.0054
2014020047,0.00341,0.00994
2014020048,0.00602,-0.01038
2014020049,0.01326,0.01006
2014020050,0.01908,0.02968
2014020051,-0.00423,-0.01859
2014020052,0.01135,0.00717
2014020053,0.01256,0.01663
2014020054,0.01991,0.01063
2014020055,-0.00712,0.00852
2014020056,0.00128,-0.0169
2014020057,0.00452,-0.0099
2014020058,0.00473,-0.00949
2014020059,0.01093,0.00341
2014020060,-0.0147,0.00833
2014020061,0.01346,-0.01669
2014020062,0.01874,0.00525
2014020063,0.00226,0.0166
2014020064,0.01256,0.0118
2014020065,0.01727,0.00473
2014020066,9e-05,0.00985
2014020067,0.00412,0.03551
2014020068,-0.00423,0.02332
2014020069,0.01135,-0.02417
2014020070,-0.02047,0.02709
2014020071,0.00855,0.00833
2014020072,0.01666,0.00852
2014020073,-0.01708,0.01573
2014020074,-0.00712,0.00642
2014020075,0.00895,0.03403
2014020076,-0.0147,0.00158
2014020077,0.02293,0.00431
2014020078,0.01346,0.01928
2014020079,0.02237,0.02999
2014020080,0.00058,0.00895
2014020081,0.02332,0.00818
2014020082,0.01378,-0.00327
2014020083,0.00833,0.01704
2014020084,-0.00455,-0.01141
2014020085,-0.00129,0.02709
2014020086,-0.02223,-0.01708
2014020087,0.0021,-0.02417
2014020088,-0.00123,0.02428
2014020089,0.02184,-0.00103
2014020090,-0.00423,0.0187
2014020091,0.01346,0.01897
2014020092,0.02273,0.00128
2014020093,0.02237,0.02113
2014020094,-0.00327,-0.00423
2014020095,0.00138,-0.01708
2014020096,0.00824,-0.00129
2014020097,0.00167,0.01704
2014020098,-0.00123,-0.00634
2014020099,-0.0084,0.00411
2014020100,0.03708,-0.01176
2014020101,0.00274,-0.01802
2014020102,-0.00455,0.02076
2014020103,0.00178,-0.01708
2014020104,0.01346,-0.00318
2014020105,0.02293,-0.01176
2014020106,0.02885,0.00128
2014020107,0.00818,0.02008
2014020108,0.01378,0.01163
2014020109,0.01727,0.00274
2014020110,0.01733,-0.01802
2014020111,0.02019,-0.00327
2014020112,-0.00118,-0.00129
2014020113,0.00824,-0.00423
2014020114,0.00167,0.02363
2014020115,0.01629,-0.02417
2014020116,-0.00123,0.01897
2014020117,-0.00455,0.00178
2014020118,-0.0084,0.00753
2014020119,0.00372,0.01938
2014020120,0.02293,0.02928
2014020121,-0.01708,0.01897
2014020122,0.00895,0.00167
2014020123,0.009,0.03013
2014020124,0.02008,0.0123
2014020125,0.01733,-0.00618
2014020126,0.0162,-0.00425
2014020127,-0.00423,0.00635
2014020128,0.00306,0.03186
2014020129,0.00985,0.00128
2014020130,0.01931,0.01492
2014020131,0.00625,0.02136
2014020132,-0.02475,0.00604
2014020133,0.00178,0.03637
2014020134,0.00311,0.01378
2014020135,-0.01708,-0.00692
2014020136,0.01277,-0.00327
2014020137,0.009,0.00255
2014020138,3e-05,0.02264
2014020139,0.00194,-0.01373
2014020140,-0.00423,-0.01045
2014020141,0.00223,0.00625
2014020142,0.01931,0.01938
2014020143,-0.02417,0.0159
2014020144,-0.00274,0.02136
2014020145,-0.00685,0.03363
2014020146,0.01616,0.01733
2014020147,-0.01708,0.01378
2014020148,0.0178,0.00937
2014020149,-0.00327,-0.00176
2014020150,-0.02475,0.01157
2014020151,0.00521,0.00255
2014020152,0.03363,0.02375
2014020153,0.01732,0.00223
2014020154,0.0077,0.00625
2014020155,0.01592,0.02082
2014020156,-0.00824,0.02188
2014020157,0.00194,0.00415
2014020158,0.01107,-0.01373
2014020159,-0.00423,0.00102
2014020160,0.00078,0.01251
2014020161,0.00192,0.01616
2014020162,-0.00455,-0.01802
2014020163,0.009,-0.0137
2014020164,0.00293,-0.00042
2014020165,0.00078,-0.00727
2014020166,0.03013,0.0043
2014020167,0.02082,0.01795
2014020168,0.01616,0.01157
2014020169,0.00372,-0.01373
2014020170,-0.0137,0.00396
2014020171,-0.004,0.00499
2014020172,0.01732,-0.00824
2014020173,-0.00543,0.00244
2014020174,0.02249,0.01523
2014020175,0.01277,0.00905
2014020176,0.01123,0.0011
2014020177,0.0216,0.00372
2014020178,0.0025,-0.00042
2014020179,0.00057,0.00612
2014020180,-0.01373,0.00396
2014020181,-0.01571,-0.00727
2014020182,0.01616,-0.0165
2014020183,0.01855,0.0077
2014020184,0.00293,0.00369
2014020185,0.00914,0.00282
2014020186,0.01063,0.00923
2014020187,0.02514,0.00966
2014020188,0.01935,-0.00333
2014020189,0.0108,-0.01533
2014020190,0.0209,0.006
2014020191,0.00906,-0.00192
2014020192,-0.01373,0.00612
2014020193,-0.01558,0.01245
2014020194,0.00622,0.01056
2014020195,-0.00568,0.01542
2014020196,0.03053,-0.01232
2014020197,0.00218,0.01509
2014020198,0.0045,0.00315
2014020199,0.00755,-0.00278
2014020200,0.01457,0.01723
2014020201,0.0159,0.01855
2014020202,-0.00309,0.00905
2014020203,-0.00134,0.00612
2014020204,0.00786,0.00604
2014020205,0.03021,-0.01175
2014020206,0.01068,-0.01373
2014020207,0.01568,0.00622
2014020208,0.00842,0.0209
2014020209,0.02082,0.00471
2014020210,0.01213,0.01245
2014020211,-0.01531,0.03135
2014020212,0.01855,0.01396
2014020213,-0.01146,-0.01232
2014020214,0.00835,0.0209
2014020215,0.00604,0.00893
2014020216,0.01457,0.03053
2014020217,0.01511,-0.02745
2014020218,0.01,-0.00618
2014020219,0.00582,0.00897
2014020220,-0.01379,-0.01506
2014020221,0.02375,0.00622
2014020222,0.0043,0.00068
2014020223,0.01897,0.00577
2014020224,0.02737,-0.01373
2014020225,-0.00475,0.02426
2014020226,0.01324,0.00452
2014020227,0.0103,0.00893
2014020228,0.0171,0.0209
2014020229,0.01116,-0.01538
2014020230,-0.02745,0.02922
2014020231,0.00236,0.01
2014020232,0.0161,-0.01423
2014020233,0.00088,0.00186
2014020234,0.00603,-0.00612
2014020235,0.02986,0.01
2014020236,0.01972,0.0265
2014020237,0.01574,0.0103
2014020238,0.00198,-0.00103
2014020239,-0.00729,0.00535
2014020240,0.00893,0.02922
2014020241,-0.01423,-0.01733
2014020242,0.02835,0.01233
2014020243,0.01897,-0.00998
2014020244,0.00236,0.00115
2014020245,0.00038,0.01457
2014020246,-0.00475,0.01915
2014020247,-0.02073,0.01855
2014020248,0.0154,0.00454
2014020249,-0.0155,-0.00566
2014020250,-0.00844,0.01771
2014020251,0.00184,0.00236
2014020252,0.02986,0.02835
2014020253,0.01759,0.01851
2014020254,-0.01379,0.00186
2014020255,0.00068,0.00088
2014020256,0.00371,0.03053
2014020257,0.01103,-0.00131
2014020258,0.01574,0.02082
2014020259,0.0001,0.02922
2014020260,0.00454,0.02868
2014020261,0.00342,0.00086
2014020262,0.007,0.02986
2014020263,0.00739,-0.01419
2014020264,0.01289,-0.00475
2014020265,0.00979,0.01855
2014020266,0.00419,0.0081
2014020267,0.02005,0.01574
2014020268,0.00184,0.02861
2014020269,0.01915,0.00861
2014020270,0.00371,0.01095
2014020271,0.00236,0.01103
2014020272,0.02206,-0.01167
2014020273,0.00086,-0.0126
2014020274,-0.01118,0.00487
2014020275,-0.00235,0.019
2014020276,0.0157,0.01913
2014020277,-0.01104,-0.0071
2014020278,-0.00103,0.03043
2014020279,0.00653,-0.02106
2014020280,0.02098,-0.00601
2014020281,0.00236,0.01459
2014020282,0.02369,0.01193
2014020283,0.02648,0.01103
2014020284,0.00086,0.01401
2014020285,-0.01277,0.01629
2014020286,0.00314,0.02082
2014020287,-0.00615,0.01244
2014020288,-0.01228,0.0071
2014020289,-0.01104,0.00078
2014020290,0.0265,-0.00369
2014020291,-0.01548,-0.00135
2014020292,-0.00653,0.01915
2014020293,-0.01114,0.01499
2014020294,0.01019,-0.01018
2014020295,0.00806,0.01193
2014020296,0.01066,0.02731
2014020297,0.00236,0.01401
2014020298,0.00868,0.00342
2014020299,0.01915,-0.01167
2014020300,0.02171,-0.01114
2014020301,0.02082,0.00184
2014020302,0.01103,-0.00369
2014020303,-0.00889,-0.01104
2014020304,0.00423,0.00753
2014020305,0.00358,-0.01018
2014020306,0.01014,0.00504
2014020307,0.02073,0.0123
2014020308,0.00086,0.01798
2014020309,-0.00103,0.02731
2014020310,-0.00381,0.0123
2014020311,-0.01755,0.00504
2014020312,0.01213,-0.00605
2014020313,0.01026,0.02171
2014020314,0.0068,0.0108
2014020315,-0.01638,0.00342
2014020316,-0.00511,0.00082
2014020317,0.01798,0.00803
2014020318,0.01103,-0.01104
2014020319,-0.01002,0.00275
2014020320,0.01843,0.00413
2014020321,-0.02211,-0.00364
2014020322,-0.00189,-0.00174
2014020323,-0.00159,0.00144
2014020324,0.01915,0.02286
2014020325,0.00207,0.03241
2014020326,0.00625,-0.00103
2014020327,-0.01386,0.00837
2014020328,-0.00061,-0.00255
2014020329,0.00342,-0.01104
2014020330,0.00324,0.00739
2014020331,0.01806,-0.00326
2014020332,0.01034,-0.00297
2014020333,0.03241,-0.00434
2014020334,-0.0036,0.00486
2014020335,0.02571,0.01769
2014020336,0.01565,0.00055
2014020337,0.00011,0.02627
2014020338,-0.00416,0.00207
2014020339,-0.00061,0.01047
2014020340,0.00363,-0.01798
2014020341,-0.01273,0.00919
2014020342,0.01798,-0.0035
2014020343,-0.00701,-0.00723
2014020344,-0.00255,0.02571
2014020345,0.02627,-0.00268
2014020346,0.00792,0.00784
2014020347,0.00491,-0.00929
2014020348,0.00579,0.01959
2014020349,0.01047,0.00732
2014020350,0.019,-0.00892
2014020351,0.00546,0.01659
2014020352,0.00403,-0.00397
2014020353,0.01455,-0.00156
2014020354,-0.00968,0.00486
2014020355,0.02437,0.00295
2014020356,-0.00099,-0.01798
2014020357,-0.00626,0.00792
2014020358,-0.01121,-0.01469
2014020359,0.00137,0.02253
2014020360,-0.01016,0.01105
2014020361,0.00295,0.01597
2014020362,0.00199,0.00271
2014020363,0.00491,0.03648
2014020364,0.00953,-0.0166
2014020365,0.02571,-0.01798
2014020366,0.00837,0.019
2014020367,-0.00061,-0.01094
2014020368,-0.00236,-0.01481
2014020369,0.00149,0.01034
2014020370,0.02437,0.02163
2014020371,-0.00591,0.01499
2014020372,0.00633,0.01835
2014020373,0.00486,0.01469
2014020374,-0.00456,-0.01016
2014020375,0.00302,0.02163
2014020376,0.01154,-0.01798
2014020377,0.01008,0.02901
2014020378,-0.00061,-0.01018
2014020379,0.0429,-0.00199
2014020380,-0.00236,-0.00259
2014020381,0.00792,0.00226
2014020382,-0.01481,-0.01121
2014020383,0.00599,0.01497
2014020384,0.00149,0.0024
2014020385,0.00537,-0.00591
2014020386,0.01853,0.01499
2014020387,0.00633,0.00752
2014020388,0.01049,0.0024
2014020389,0.00486,0.02253
2014020390,0.01817,0.04175
2014020391,-0.00591,0.02978
2014020392,-0.00061,-0.01798
2014020393,-0.00236,-0.01024
2014020394,0.00792,0.00357
2014020395,-0.01481,0.00376
2014020396,-0.00731,0.0274
2014020397,-0.00135,0.01852
2014020398,0.0074,0.00739
2014020399,-0.00586,0.01929
2014020400,0.01551,0.01023
2014020401,-0.0064,0.01586
2014020402,0.01049,0.00082
2014020403,0.00837,0.00348
2014020404,0.02714,-0.01959
2014020405,-0.01173,0.021
2014020406,0.01215,0.02853
2014020407,0.00772,5e-05
2014020408,0.01316,-0.01372
2014020409,-0.00166,-0.00414
2014020410,0.00274,-0.00129
2014020411,0.00041,0.02978
