nhl_game_id,team,is_home,pp_xgf,pp_shots
2013020801,STL,1,0.2955,6
2013020802,NSH,0,0.0893,8
2013020802,WPG,1,0.4211,6
2013020803,CGY,1,0.0899,2
2013020803,CHI,0,0.068,2
2013020804,ARI,1,0.2879,5
2013020804,LAK,0,0.0675,2
2013020805,ANA,1,0.3583,3
2013020805,MIN,0,0.8524,13
2013020806,NYI,1,0.3379,6
2013020806,NYR,0,0.0513,4
2013020807,EDM,1,0.4335,5
2013020807,SJS,0,0.125,10
2013020808,CHI,0,1.1072,3
2013020808,VAN,1,0.3805,6
2013020809,BOS,1,0.689,7
2013020809,MTL,0,0.7075,8
2013020810,FLA,0,0.125,11
2013020810,TOR,1,0.4412,4
2013020811,CBJ,1,0.801,12
2013020811,WSH,0,0.9241,23
2013020812,OTT,1,0.3664,6
2013020812,TBL,0,0.0322,3
2013020813,DAL,1,0.8631,4
2013020813,NJD,0,1.3583,4
2013020814,COL,1,0.3181,7
2013020814,MIN,0,0.8023,7
2013020815,CGY,1,0.1195,2
2013020815,SJS,0,0.0335,3
2013020816,ARI,1,0.8251,8
2013020816,BUF,0,1.1201,4
2013020817,ANA,1,0.0624,1
2013020817,PHI,0,0.6408,8
2013020818,LAK,1,0.6376,7
2013020818,PIT,0,1.7761,5
2013020819,NYI,0,0.112,11
2013020819,NYR,1,0.7775,7
2013020820,CAR,1,0.6049,9
2013020820,STL,0,0.6366,9
2013020821,DET,1,1.2139,20
2013020821,WSH,0,0.8857,10
2013020822,NJD,0,0.0486,4
2013020822,NSH,1,0.4151,6
2013020823,VAN,0,1.2954,5
2013020823,WPG,1,0.5271,8
2013020824,BOS,1,1.2191,12
2013020824,EDM,0,0.0253,4
2013020825,MTL,1,0.5957,8
2013020825,TBL,0,0.5385,4
2013020826,BUF,0,0.9937,11
2013020826,COL,1,0.8991,10
2013020827,LAK,1,0.1859,4
2013020827,PHI,0,0.5527,2
2013020828,OTT,0,0.0338,4
2013020828,TOR,1,0.4579,8
2013020829,CBJ,1,0.0274,1
2013020829,FLA,0,0.0559,8
2013020830,NSH,0,0.0047,1
2013020830,STL,1,0.399,6
2013020831,ARI,1,0.665,10
2013020831,PIT,0,0.0492,5
2013020832,CGY,1,0.5528,8
2013020832,MIN,0,0.7381,4
2013020833,ANA,1,0.3397,5
2013020833,DAL,0,0.0582,7
2013020834,CHI,0,0.6785,6
2013020834,SJS,1,1.4085,14
2013020835,DET,0,1.6142,6
2013020835,WSH,1,0.807,13
2013020836,MTL,1,0.8517,8
2013020836,WPG,0,0.9687,9
2013020837,BUF,1,0.8653,10
2013020837,EDM,0,0.0666,6
2013020838,OTT,0,0.0134,2
2013020838,PIT,1,0.6771,10
2013020839,DET,1,1.0759,8
2013020839,VAN,0,0.1174,11
2013020840,COL,0,1.7617,10
2013020840,NJD,1,0.4749,6
2013020841,ANA,1,0.3657,4
2013020841,CBJ,0,2.407,10
2013020842,CHI,0,0.8556,13
2013020842,LAK,1,1.1028,14
2013020843,PHI,0,0.423,2
2013020843,SJS,1,0.6714,9
2013020844,BOS,1,0.3776,4
2013020844,VAN,0,0.043,4
2013020845,COL,0,0.7278,8
2013020845,NYR,1,0.5455,7
2013020846,CAR,1,0.2597,2
2013020847,CGY,0,0.0509,4
2013020848,FLA,1,0.0951,2
2013020849,NYI,0,0.0734,9
2013020849,WSH,1,0.5824,9
2013020850,STL,1,1.715,17
2013020851,MIN,1,0.7505,7
2013020851,TBL,0,0.0273,3
2013020852,ARI,1,0.1137,4
2013020852,DAL,0,0.8929,11
2013020853,PIT,0,0.7559,10
2013020854,ANA,1,1.1838,15
2013020854,CHI,0,0.0404,4
2013020855,DAL,0,0.0212,2
2013020855,SJS,1,0.2218,2
2013020856,CGY,0,0.624,3
2013020856,NYI,1,0.5722,7
2013020857,EDM,0,0.0361,3
2013020858,COL,0,0.0734,6
2013020858,PHI,1,0.9731,11
2013020859,WPG,0,0.0189,3
2013020859,WSH,1,0.7953,9
2013020860,MTL,1,0.2552,2
2013020860,VAN,0,1.452,7
2013020861,BUF,0,0.5561,11
2013020861,OTT,1,0.3372,3
2013020862,TOR,0,0.0578,5
2013020863,DET,0,1.2948,19
2013020863,FLA,1,0.6069,5
2013020864,BOS,0,0.0629,6
2013020864,STL,1,0.225,5
2013020865,MIN,1,1.4552,16
2013020865,NSH,0,0.0416,4
2013020866,CBJ,0,0.5309,9
2013020866,LAK,1,0.8098,13
2013020867,EDM,0,0.0703,5
2013020867,NJD,1,0.3446,4
2013020868,NYR,0,1.6424,7
2013020868,PIT,1,1.1976,11
2013020869,CAR,1,0.7216,6
2013020869,FLA,0,0.0905,8
2013020870,ARI,1,0.8559,10
2013020870,CHI,0,0.7591,4
