season,week,asof_date,team_id,team_abbr,team_name,rank,previous,points
2022,2,2021-11-15,179,sbu,St. Bonaventure Bonnies,22,23,280.0
2022,2,2021-11-15,41,conn,UConn Huskies,23,24,236.0
2022,2,2021-11-15,57,fla,Florida Gators,24,0,141.0
2022,2,2021-11-15,30,usc,USC Trojans,25,0,63.0
2022,3,2021-11-22,2250,gonz,Gonzaga Bulldogs,1,1,1515.0
2022,3,2021-11-22,26,ucla,UCLA Bruins,2,2,1443.0
2022,3,2021-11-22,2509,pur,Purdue Boilermakers,3,6,1391.0
2022,3,2021-11-22,2305,ku,Kansas Jayhawks,4,3,1354.0
2022,3,2021-11-22,150,duke,Duke Blue Devils,5,7,1225.0
2022,3,2021-11-22,239,bay,Baylor Bears,6,9,1154.0
2022,3,2021-11-22,222,vill,Villanova Wildcats,7,5,1090.0
2022,3,2021-11-22,251,tex,Texas Longhorns,8,8,1083.0
2022,3,2021-11-22,235,mem,Memphis Tigers,9,11,1002.0
2022,3,2021-11-22,333,ala,Alabama Crimson Tide,10,14,880.0
2022,3,2021-11-22,96,uk,Kentucky Wildcats,10,13,880.0
2022,3,2021-11-22,248,hou,Houston Cougars,12,15,861.0
2022,3,2021-11-22,8,ark,Arkansas Razorbacks,13,16,754.0
2022,3,2021-11-22,356,ill,Illinois Fighting Illini,14,10,624.0
2022,3,2021-11-22,2633,tenn,Tennessee Volunteers,15,17,558.0
2022,3,2021-11-22,179,sbu,St. Bonaventure Bonnies,16,22,517.0
2022,3,2021-11-22,12,ariz,Arizona Wildcats,17,0,474.0
2022,3,2021-11-22,252,byu,BYU Cougars,18,0,449.0
2022,3,2021-11-22,2,aub,Auburn Tigers,19,21,374.0
2022,3,2021-11-22,130,mich,Michigan Wolverines,20,4,367.0
2022,3,2021-11-22,2550,hall,Seton Hall Pirates,21,0,363.0
2022,3,2021-11-22,41,conn,UConn Huskies,22,23,342.0
2022,3,2021-11-22,57,fla,Florida Gators,23,24,294.0
2022,3,2021-11-22,30,usc,USC Trojans,24,25,138.0
2022,3,2021-11-22,2752,xav,Xavier Musketeers,25,0,102.0
2022,4,2021-11-29,150,duke,Duke Blue Devils,1,5,1513.0
2022,4,2021-11-29,2509,pur,Purdue Boilermakers,2,3,1442.0
2022,4,2021-11-29,2250,gonz,Gonzaga Bulldogs,3,1,1428.0
2022,4,2021-11-29,239,bay,Baylor Bears,4,6,1324.0
2022,4,2021-11-29,26,ucla,UCLA Bruins,5,2,1253.0
2022,4,2021-11-29,222,vill,Villanova Wildcats,6,7,1147.0
2022,4,2021-11-29,251,tex,Texas Longhorns,7,8,1115.0
2022,4,2021-11-29,2305,ku,Kansas Jayhawks,8,4,1027.0
2022,4,2021-11-29,96,uk,Kentucky Wildcats,9,10,1002.0
2022,4,2021-11-29,8,ark,Arkansas Razorbacks,10,13,960.0
2022,4,2021-11-29,12,ariz,Arizona Wildcats,11,17,851.0
2022,4,2021-11-29,252,byu,BYU Cougars,12,18,791.0
2022,4,2021-11-29,2633,tenn,Tennessee Volunteers,13,15,730.0
2022,4,2021-11-29,57,fla,Florida Gators,14,23,681.0
2022,4,2021-11-29,248,hou,Houston Cougars,15,12,631.0
2022,4,2021-11-29,333,ala,Alabama Crimson Tide,16,10,456.0
2022,4,2021-11-29,41,conn,UConn Huskies,17,22,437.0
2022,4,2021-11-29,235,mem,Memphis Tigers,18,9,435.0
2022,4,2021-11-29,66,isu,Iowa State Cyclones,19,0,403.0
2022,4,2021-11-29,30,usc,USC Trojans,20,24,380.0
2022,4,2021-11-29,2,aub,Auburn Tigers,21,19,325.0
2022,4,2021-11-29,127,msu,Michigan State Spartans,22,0,295.0
2022,4,2021-11-29,275,wis,Wisconsin Badgers,23,0,224.0
2022,4,2021-11-29,130,mich,Michigan Wolverines,24,20,177.0
2022,4,2021-11-29,2550,hall,Seton Hall Pirates,25,21,151.0
2022,5,2021-12-06,2509,pur,Purdue Boilermakers,1,2,1525.0
2022,5,2021-12-06,239,bay,Baylor Bears,2,4,1421.0
2022,5,2021-12-06,150,duke,Duke Blue Devils,3,1,1390.0
2022,5,2021-12-06,26,ucla,UCLA Bruins,4,5,1293.0
2022,5,2021-12-06,2250,gonz,Gonzaga Bulldogs,5,3,1240.0
2022,5,2021-12-06,222,vill,Villanova Wildcats,6,6,1175.0
2022,5,2021-12-06,251,tex,Texas Longhorns,7,7,1101.0
2022,5,2021-12-06,2305,ku,Kansas Jayhawks,8,8,1068.0
2022,5,2021-12-06,333,ala,Alabama Crimson Tide,9,16,1029.0
2022,5,2021-12-06,96,uk,Kentucky Wildcats,10,9,972.0
2022,5,2021-12-06,12,ariz,Arizona Wildcats,11,11,919.0
2022,5,2021-12-06,8,ark,Arkansas Razorbacks,12,10,905.0
2022,5,2021-12-06,2633,tenn,Tennessee Volunteers,13,13,762.0
2022,5,2021-12-06,248,hou,Houston Cougars,14,15,686.0
2022,5,2021-12-06,41,conn,UConn Huskies,15,17,527.0
2022,5,2021-12-06,30,usc,USC Trojans,16,20,510.0
2022,5,2021-12-06,66,isu,Iowa State Cyclones,17,19,499.0
2022,5,2021-12-06,2,aub,Auburn Tigers,18,21,419.0
2022,5,2021-12-06,127,msu,Michigan State Spartans,19,22,405.0
2022,5,2021-12-06,57,fla,Florida Gators,20,14,386.0
2022,5,2021-12-06,194,osu,Ohio State Buckeyes,21,0,370.0
2022,5,2021-12-06,275,wis,Wisconsin Badgers,22,23,338.0
2022,5,2021-12-06,2550,hall,Seton Hall Pirates,23,25,177.0
2022,5,2021-12-06,252,byu,BYU Cougars,24,12,157.0
2022,5,2021-12-06,99,lsu,LSU Tigers,25,0,135.0
2022,6,2021-12-13,239,bay,Baylor Bears,1,2,1525.0
2022,6,2021-12-13,150,duke,Duke Blue Devils,2,3,1429.0
2022,6,2021-12-13,2509,pur,Purdue Boilermakers,3,1,1319.0
2022,6,2021-12-13,26,ucla,UCLA Bruins,4,4,1312.0
2022,6,2021-12-13,2250,gonz,Gonzaga Bulldogs,5,5,1291.0
2022,6,2021-12-13,333,ala,Alabama Crimson Tide,6,9,1202.0
2022,6,2021-12-13,2305,ku,Kansas Jayhawks,7,8,1181.0
2022,6,2021-12-13,12,ariz,Arizona Wildcats,8,11,1172.0
2022,6,2021-12-13,222,vill,Villanova Wildcats,9,6,924.0
2022,6,2021-12-13,30,usc,USC Trojans,10,16,810.0
2022,6,2021-12-13,66,isu,Iowa State Cyclones,11,17,798.0
2022,6,2021-12-13,127,msu,Michigan State Spartans,12,19,707.0
2022,6,2021-12-13,2,aub,Auburn Tigers,13,18,693.0
2022,6,2021-12-13,248,hou,Houston Cougars,14,14,683.0
2022,6,2021-12-13,194,osu,Ohio State Buckeyes,15,21,656.0
2022,6,2021-12-13,2550,hall,Seton Hall Pirates,16,23,635.0
2022,6,2021-12-13,251,tex,Texas Longhorns,17,7,583.0
2022,6,2021-12-13,2633,tenn,Tennessee Volunteers,18,13,390.0
2022,6,2021-12-13,99,lsu,LSU Tigers,19,25,376.0
2022,6,2021-12-13,41,conn,UConn Huskies,20,15,360.0
2022,6,2021-12-13,96,uk,Kentucky Wildcats,21,10,345.0
2022,6,2021-12-13,2752,xav,Xavier Musketeers,22,0,301.0
2022,6,2021-12-13,36,csu,Colorado State Rams,23,0,251.0
2022,6,2021-12-13,8,ark,Arkansas Razorbacks,24,12,241.0
2022,6,2021-12-13,2641,ttu,Texas Tech Red Raiders,25,0,164.0
2022,7,2021-12-20,239,bay,Baylor Bears,1,1,1524.0
2022,7,2021-12-20,150,duke,Duke Blue Devils,2,2,1445.0
2022,7,2021-12-20,2509,pur,Purdue Boilermakers,3,3,1360.0
2022,7,2021-12-20,2250,gonz,Gonzaga Bulldogs,4,5,1313.0
2022,7,2021-12-20,26,ucla,UCLA Bruins,5,4,1294.0
2022,7,2021-12-20,12,ariz,Arizona Wildcats,6,8,1230.0
2022,7,2021-12-20,2305,ku,Kansas Jayhawks,7,7,1210.0
2022,7,2021-12-20,30,usc,USC Trojans,8,10,937.0
2022,7,2021-12-20,66,isu,Iowa State Cyclones,9,11,926.0
2022,7,2021-12-20,333,ala,Alabama Crimson Tide,10,6,897.0
2022,7,2021-12-20,127,msu,Michigan State Spartans,11,12,822.0
2022,7,2021-12-20,2,aub,Auburn Tigers,12,13,782.0
2022,7,2021-12-20,248,hou,Houston Cougars,13,14,780.0
2022,7,2021-12-20,194,osu,Ohio State Buckeyes,14,15,744.0
2022,7,2021-12-20,2550,hall,Seton Hall Pirates,15,16,693.0
2022,7,2021-12-20,251,tex,Texas Longhorns,16,17,569.0
2022,7,2021-12-20,99,lsu,LSU Tigers,17,19,542.0
2022,7,2021-12-20,2752,xav,Xavier Musketeers,18,22,469.0
2022,7,2021-12-20,2633,tenn,Tennessee Volunteers,19,18,447.0
2022,7,2021-12-20,96,uk,Kentucky Wildcats,20,21,428.0
2022,7,2021-12-20,36,csu,Colorado State Rams,21,23,328.0
2022,7,2021-12-20,2507,prov,Providence Friars,22,0,266.0
2022,7,2021-12-20,222,vill,Villanova Wildcats,23,9,222.0
2022,7,2021-12-20,275,wis,Wisconsin Badgers,24,0,182.0
2022,7,2021-12-20,2641,ttu,Texas Tech Red Raiders,25,25,86.0
2022,8,2021-12-27,239,bay,Baylor Bears,1,1,1525.0
2022,8,2021-12-27,150,duke,Duke Blue Devils,2,2,1448.0
2022,8,2021-12-27,2509,pur,Purdue Boilermakers,3,3,1371.0
2022,8,2021-12-27,2250,gonz,Gonzaga Bulldogs,4,4,1335.0
2022,8,2021-12-27,26,ucla,UCLA Bruins,5,5,1296.0
2022,8,2021-12-27,2305,ku,Kansas Jayhawks,6,7,1233.0
2022,8,2021-12-27,30,usc,USC Trojans,7,8,994.0
2022,8,2021-12-27,66,isu,Iowa State Cyclones,8,9,985.0
2022,8,2021-12-27,12,ariz,Arizona Wildcats,9,6,973.0
2022,8,2021-12-27,127,msu,Michigan State Spartans,10,11,901.0
2022,8,2021-12-27,2,aub,Auburn Tigers,11,12,826.0
2022,8,2021-12-27,248,hou,Houston Cougars,12,13,801.0
2022,8,2021-12-27,194,osu,Ohio State Buckeyes,13,14,787.0
2022,8,2021-12-27,2633,tenn,Tennessee Volunteers,14,19,729.0
2022,8,2021-12-27,2550,hall,Seton Hall Pirates,15,15,716.0
2022,8,2021-12-27,99,lsu,LSU Tigers,16,17,609.0
2022,8,2021-12-27,251,tex,Texas Longhorns,17,16,567.0
2022,8,2021-12-27,96,uk,Kentucky Wildcats,18,20,459.0
2022,8,2021-12-27,333,ala,Alabama Crimson Tide,19,10,426.0
2022,8,2021-12-27,36,csu,Colorado State Rams,20,21,366.0
2022,8,2021-12-27,2507,prov,Providence Friars,21,22,315.0
2022,8,2021-12-27,222,vill,Villanova Wildcats,22,23,312.0
2022,8,2021-12-27,2752,xav,Xavier Musketeers,23,18,237.0
2022,8,2021-12-27,275,wis,Wisconsin Badgers,24,24,207.0
2022,8,2021-12-27,2641,ttu,Texas Tech Red Raiders,25,25,121.0
2022,9,2022-01-03,239,bay,Baylor Bears,1,1,1525.0
2022,9,2022-01-03,150,duke,Duke Blue Devils,2,2,1447.0
2022,9,2022-01-03,2509,pur,Purdue Boilermakers,3,3,1376.0
2022,9,2022-01-03,2250,gonz,Gonzaga Bulldogs,4,4,1336.0
2022,9,2022-01-03,26,ucla,UCLA Bruins,5,5,1287.0
2022,9,2022-01-03,2305,ku,Kansas Jayhawks,6,6,1237.0
2022,9,2022-01-03,30,usc,USC Trojans,7,7,1015.0
2022,9,2022-01-03,12,ariz,Arizona Wildcats,8,9,1013.0
2022,9,2022-01-03,2,aub,Auburn Tigers,9,11,976.0
2022,9,2022-01-03,127,msu,Michigan State Spartans,10,10,934.0
2022,9,2022-01-03,66,isu,Iowa State Cyclones,11,8,896.0
2022,9,2022-01-03,248,hou,Houston Cougars,12,12,849.0
2022,9,2022-01-03,194,osu,Ohio State Buckeyes,13,13,819.0
2022,9,2022-01-03,251,tex,Texas Longhorns,14,17,640.0
2022,9,2022-01-03,333,ala,Alabama Crimson Tide,15,19,589.0
2022,9,2022-01-03,2507,prov,Providence Friars,16,21,560.0
2022,9,2022-01-03,96,uk,Kentucky Wildcats,16,18,560.0
2022,9,2022-01-03,2633,tenn,Tennessee Volunteers,18,14,519.0
2022,9,2022-01-03,222,vill,Villanova Wildcats,19,22,437.0
2022,9,2022-01-03,36,csu,Colorado State Rams,20,20,386.0
2022,9,2022-01-03,99,lsu,LSU Tigers,21,16,371.0
2022,9,2022-01-03,2752,xav,Xavier Musketeers,22,23,270.0
2022,9,2022-01-03,275,wis,Wisconsin Badgers,23,24,221.0
2022,9,2022-01-03,2550,hall,Seton Hall Pirates,24,15,174.0
2022,9,2022-01-03,2641,ttu,Texas Tech Red Raiders,25,25,142.0
2022,10,2022-01-10,239,bay,Baylor Bears,1,1,1525.0
2022,10,2022-01-10,2250,gonz,Gonzaga Bulldogs,2,4,1440.0
2022,10,2022-01-10,26,ucla,UCLA Bruins,3,5,1376.0
2022,10,2022-01-10,2,aub,Auburn Tigers,4,9,1193.0
2022,10,2022-01-10,30,usc,USC Trojans,5,7,1152.0
2022,10,2022-01-10,12,ariz,Arizona Wildcats,6,8,1144.0
2022,10,2022-01-10,2509,pur,Purdue Boilermakers,7,3,1139.0
2022,10,2022-01-10,150,duke,Duke Blue Devils,8,2,1130.0
2022,10,2022-01-10,2305,ku,Kansas Jayhawks,9,6,1031.0
2022,10,2022-01-10,127,msu,Michigan State Spartans,10,10,1011.0
2022,10,2022-01-10,248,hou,Houston Cougars,11,12,949.0
2022,10,2022-01-10,99,lsu,LSU Tigers,12,21,889.0
2022,10,2022-01-10,275,wis,Wisconsin Badgers,13,23,784.0
2022,10,2022-01-10,222,vill,Villanova Wildcats,14,19,682.0
2022,10,2022-01-10,66,isu,Iowa State Cyclones,15,11,648.0
2022,10,2022-01-10,194,osu,Ohio State Buckeyes,16,13,510.0
2022,10,2022-01-10,2752,xav,Xavier Musketeers,17,22,453.0
2022,10,2022-01-10,96,uk,Kentucky Wildcats,18,16,438.0
2022,10,2022-01-10,2641,ttu,Texas Tech Red Raiders,19,25,373.0
2022,10,2022-01-10,2550,hall,Seton Hall Pirates,20,24,342.0
2022,10,2022-01-10,251,tex,Texas Longhorns,21,14,282.0
2022,10,2022-01-10,2633,tenn,Tennessee Volunteers,22,18,277.0
2022,10,2022-01-10,2507,prov,Providence Friars,23,16,250.0
2022,10,2022-01-10,333,ala,Alabama Crimson Tide,24,15,237.0
2022,10,2022-01-10,356,ill,Illinois Fighting Illini,25,0,208.0
2022,11,2022-01-17,2250,gonz,Gonzaga Bulldogs,1,2,1486.0
2022,11,2022-01-17,2,aub,Auburn Tigers,2,4,1482.0
2022,11,2022-01-17,12,ariz,Arizona Wildcats,3,6,1320.0
2022,11,2022-01-17,2509,pur,Purdue Boilermakers,4,7,1255.0
2022,11,2022-01-17,239,bay,Baylor Bears,5,1,1238.0
2022,11,2022-01-17,150,duke,Duke Blue Devils,6,8,1205.0
2022,11,2022-01-17,2305,ku,Kansas Jayhawks,7,9,1192.0
2022,11,2022-01-17,275,wis,Wisconsin Badgers,8,13,1056.0
2022,11,2022-01-17,26,ucla,UCLA Bruins,9,3,1041.0
2022,11,2022-01-17,248,hou,Houston Cougars,10,11,1036.0
2022,11,2022-01-17,222,vill,Villanova Wildcats,11,14,908.0
2022,11,2022-01-17,96,uk,Kentucky Wildcats,12,18,804.0
2022,11,2022-01-17,99,lsu,LSU Tigers,13,12,738.0
2022,11,2022-01-17,127,msu,Michigan State Spartans,14,10,681.0
2022,11,2022-01-17,66,isu,Iowa State Cyclones,15,15,665.0
2022,11,2022-01-17,30,usc,USC Trojans,16,5,618.0
2022,11,2022-01-17,356,ill,Illinois Fighting Illini,17,25,521.0
2022,11,2022-01-17,2641,ttu,Texas Tech Red Raiders,18,19,509.0
2022,11,2022-01-17,194,osu,Ohio State Buckeyes,19,16,465.0
2022,11,2022-01-17,2752,xav,Xavier Musketeers,20,17,427.0
2022,11,2022-01-17,2507,prov,Providence Friars,21,23,350.0
2022,11,2022-01-17,2350,luc,Loyola Chicago Ramblers,22,0,193.0
2022,11,2022-01-17,251,tex,Texas Longhorns,23,21,185.0
2022,11,2022-01-17,2633,tenn,Tennessee Volunteers,24,22,98.0
2022,11,2022-01-17,41,conn,UConn Huskies,25,0,73.0
2022,12,2022-01-24,2,aub,Auburn Tigers,1,2,1504.0
2022,12,2022-01-24,2250,gonz,Gonzaga Bulldogs,2,1,1475.0
2022,12,2022-01-24,12,ariz,Arizona Wildcats,3,3,1381.0
2022,12,2022-01-24,239,bay,Baylor Bears,4,5,1335.0
2022,12,2022-01-24,2305,ku,Kansas Jayhawks,5,7,1281.0
2022,12,2022-01-24,2509,pur,Purdue Boilermakers,6,4,1119.0
2022,12,2022-01-24,248,hou,Houston Cougars,7,10,1116.0
2022,12,2022-01-24,26,ucla,UCLA Bruins,7,9,1116.0
2022,12,2022-01-24,150,duke,Duke Blue Devils,9,6,1017.0
2022,12,2022-01-24,127,msu,Michigan State Spartans,10,14,979.0
2022,12,2022-01-24,275,wis,Wisconsin Badgers,11,8,894.0
2022,12,2022-01-24,96,uk,Kentucky Wildcats,12,12,822.0
2022,12,2022-01-24,2641,ttu,Texas Tech Red Raiders,13,18,766.0
2022,12,2022-01-24,222,vill,Villanova Wildcats,14,11,713.0
2022,12,2022-01-24,30,usc,USC Trojans,15,16,711.0
2022,12,2022-01-24,194,osu,Ohio State Buckeyes,16,19,584.0
2022,12,2022-01-24,2507,prov,Providence Friars,17,21,542.0
2022,12,2022-01-24,2633,tenn,Tennessee Volunteers,18,24,419.0
2022,12,2022-01-24,99,lsu,LSU Tigers,19,13,399.0
2022,12,2022-01-24,41,conn,UConn Huskies,20,25,284.0
2022,12,2022-01-24,2752,xav,Xavier Musketeers,21,20,269.0
2022,12,2022-01-24,269,marq,Marquette Golden Eagles,22,0,177.0
2022,12,2022-01-24,66,isu,Iowa State Cyclones,23,15,167.0
2022,12,2022-01-24,356,ill,Illinois Fighting Illini,24,17,155.0
2022,12,2022-01-24,2166,dav,Davidson Wildcats,25,0,132.0
2022,13,2022-01-31,2,aub,Auburn Tigers,1,1,1508.0
2022,13,2022-01-31,2250,gonz,Gonzaga Bulldogs,2,2,1475.0
2022,13,2022-01-31,26,ucla,UCLA Bruins,3,7,1338.0
2022,13,2022-01-31,2509,pur,Purdue Boilermakers,4,6,1282.0
2022,13,2022-01-31,96,uk,Kentucky Wildcats,5,12,1195.0
2022,13,2022-01-31,248,hou,Houston Cougars,6,7,1164.0
2022,13,2022-01-31,12,ariz,Arizona Wildcats,7,3,1159.0
2022,13,2022-01-31,239,bay,Baylor Bears,8,4,1141.0
2022,13,2022-01-31,150,duke,Duke Blue Devils,9,9,1107.0
2022,13,2022-01-31,2305,ku,Kansas Jayhawks,10,5,1014.0
2022,13,2022-01-31,275,wis,Wisconsin Badgers,11,11,938.0
2022,13,2022-01-31,222,vill,Villanova Wildcats,12,14,807.0
2022,13,2022-01-31,127,msu,Michigan State Spartans,13,10,751.0
2022,13,2022-01-31,2641,ttu,Texas Tech Red Raiders,14,13,741.0
2022,13,2022-01-31,2507,prov,Providence Friars,15,17,709.0
2022,13,2022-01-31,194,osu,Ohio State Buckeyes,16,16,548.0
2022,13,2022-01-31,41,conn,UConn Huskies,17,20,483.0
2022,13,2022-01-31,356,ill,Illinois Fighting Illini,18,24,445.0
2022,13,2022-01-31,30,usc,USC Trojans,19,15,337.0
2022,13,2022-01-31,66,isu,Iowa State Cyclones,20,23,324.0
2022,13,2022-01-31,2752,xav,Xavier Musketeers,21,21,255.0
2022,13,2022-01-31,2633,tenn,Tennessee Volunteers,22,18,234.0
2022,13,2022-01-31,251,tex,Texas Longhorns,23,0,203.0
2022,13,2022-01-31,269,marq,Marquette Golden Eagles,24,22,188.0
2022,13,2022-01-31,99,lsu,LSU Tigers,25,19,180.0
2022,14,2022-02-07,2,aub,Auburn Tigers,1,1,1506.0
2022,14,2022-02-07,2250,gonz,Gonzaga Bulldogs,2,2,1477.0
2022,14,2022-02-07,2509,pur,Purdue Boilermakers,3,4,1329.0
2022,14,2022-02-07,12,ariz,Arizona Wildcats,4,7,1300.0
2022,14,2022-02-07,96,uk,Kentucky Wildcats,5,5,1288.0
2022,14,2022-02-07,248,hou,Houston Cougars,6,6,1205.0
2022,14,2022-02-07,150,duke,Duke Blue Devils,7,9,1179.0
2022,14,2022-02-07,2305,ku,Kansas Jayhawks,8,10,1173.0
2022,14,2022-02-07,2641,ttu,Texas Tech Red Raiders,9,14,947.0
2022,14,2022-02-07,239,bay,Baylor Bears,10,8,921.0
2022,14,2022-02-07,2507,prov,Providence Friars,11,15,899.0
2022,14,2022-02-07,26,ucla,UCLA Bruins,12,3,881.0
2022,14,2022-02-07,356,ill,Illinois Fighting Illini,13,18,818.0
2022,14,2022-02-07,275,wis,Wisconsin Badgers,14,11,706.0
2022,14,2022-02-07,222,vill,Villanova Wildcats,15,12,634.0
2022,14,2022-02-07,194,osu,Ohio State Buckeyes,16,16,628.0
2022,14,2022-02-07,127,msu,Michigan State Spartans,17,13,536.0
2022,14,2022-02-07,269,marq,Marquette Golden Eagles,18,24,522.0
2022,14,2022-02-07,2633,tenn,Tennessee Volunteers,19,22,377.0
2022,14,2022-02-07,251,tex,Texas Longhorns,20,23,294.0
2022,14,2022-02-07,30,usc,USC Trojans,21,19,278.0
2022,14,2022-02-07,2608,smc,Saint Mary's Gaels,22,0,185.0
2022,14,2022-02-07,93,mur,Murray State Racers,23,0,178.0
2022,14,2022-02-07,41,conn,UConn Huskies,24,17,118.0
2022,14,2022-02-07,2752,xav,Xavier Musketeers,25,21,91.0
2022,15,2022-02-14,2250,gonz,Gonzaga Bulldogs,1,2,1496.0
2022,15,2022-02-14,2,aub,Auburn Tigers,2,1,1413.0
2022,15,2022-02-14,12,ariz,Arizona Wildcats,3,4,1370.0
2022,15,2022-02-14,96,uk,Kentucky Wildcats,4,5,1350.0
2022,15,2022-02-14,2509,pur,Purdue Boilermakers,5,3,1163.0
2022,15,2022-02-14,2305,ku,Kansas Jayhawks,6,8,1151.0
2022,15,2022-02-14,239,bay,Baylor Bears,7,10,1148.0
2022,15,2022-02-14,2507,prov,Providence Friars,8,11,1093.0
2022,15,2022-02-14,150,duke,Duke Blue Devils,9,7,1073.0
2022,15,2022-02-14,222,vill,Villanova Wildcats,10,15,911.0
2022,15,2022-02-14,2641,ttu,Texas Tech Red Raiders,11,9,858.0
2022,15,2022-02-14,356,ill,Illinois Fighting Illini,12,13,778.0
2022,15,2022-02-14,26,ucla,UCLA Bruins,13,12,711.0
2022,15,2022-02-14,248,hou,Houston Cougars,14,6,700.0
2022,15,2022-02-14,275,wis,Wisconsin Badgers,15,14,631.0
2022,15,2022-02-14,2633,tenn,Tennessee Volunteers,16,19,595.0
2022,15,2022-02-14,30,usc,USC Trojans,17,21,554.0
2022,15,2022-02-14,194,osu,Ohio State Buckeyes,18,16,503.0
2022,15,2022-02-14,127,msu,Michigan State Spartans,19,17,485.0
2022,15,2022-02-14,251,tex,Texas Longhorns,20,20,410.0
2022,15,2022-02-14,93,mur,Murray State Racers,21,23,290.0
2022,15,2022-02-14,2751,wyo,Wyoming Cowboys,22,0,190.0
2022,15,2022-02-14,8,ark,Arkansas Razorbacks,23,0,158.0
2022,15,2022-02-14,41,conn,UConn Huskies,24,24,112.0
2022,15,2022-02-14,333,ala,Alabama Crimson Tide,25,0,80.0
2022,16,2022-02-21,2250,gonz,Gonzaga Bulldogs,1,1,1525.0
2022,16,2022-02-21,12,ariz,Arizona Wildcats,2,3,1461.0
2022,16,2022-02-21,2,aub,Auburn Tigers,3,2,1313.0
2022,16,2022-02-21,2509,pur,Purdue Boilermakers,4,5,1299.0
2022,16,2022-02-21,2305,ku,Kansas Jayhawks,5,6,1297.0
2022,16,2022-02-21,96,uk,Kentucky Wildcats,6,4,1248.0
2022,16,2022-02-21,150,duke,Duke Blue Devils,7,9,1146.0
2022,16,2022-02-21,222,vill,Villanova Wildcats,8,10,1071.0
2022,16,2022-02-21,2641,ttu,Texas Tech Red Raiders,9,11,1066.0
2022,16,2022-02-21,239,bay,Baylor Bears,10,7,984.0
2022,16,2022-02-21,2507,prov,Providence Friars,11,8,910.0
2022,16,2022-02-21,26,ucla,UCLA Bruins,12,13,802.0
